uncertainty,seek/sharing,Market_change,Instr,Task1Seek,ID_n
38,4,422,0,1,76
68,2,-427,0,1,76
59,2,488,0,1,76
42,3,427,0,1,76
82,1,-479,0,1,76
77,1,-496,0,1,76
21,5,476,0,1,76
50,3,-456,0,1,76
99,6,464,1,1,77
81,6,-484,1,1,77
24,6,451,1,1,77
44,6,-436,1,1,77
78,6,407,1,1,77
67,5,411,1,1,77
17,4,-423,1,1,77
36,5,479,1,1,77
48,6,401,1,1,77
56,6,-471,1,1,77
61,6,-407,1,1,77
17,2,463,1,1,77
18,2,-467,1,1,77
54,6,428,1,1,77
21,2,464,1,1,77
39,5,432,1,1,77
83,2,-422,1,1,77
28,3,498,1,1,77
81,2,480,1,1,77
35,5,442,1,1,77
90,1,-450,1,1,77
9,1,434,1,1,77
46,6,497,1,1,77
44,6,-482,1,1,77
29,4,489,1,1,77
60,6,-464,1,1,77
49,6,451,1,1,77
94,0,446,1,1,77
46,6,494,1,1,77
14,3,431,1,1,77
21,3,-430,1,1,77
99,0,427,1,1,77
43,6,-473,1,1,77
31,6,-454,1,1,77
16,2,-447,1,1,77
61,6,454,1,1,77
34,5,411,1,1,77
16,1,417,1,1,77
73,5,490,1,1,77
39,6,467,1,1,77
79,2,-414,0,1,77
44,6,-458,0,1,77
16,2,422,0,1,77
5,0,-483,0,1,77
48,6,432,0,1,77
28,6,-416,0,1,77
89,1,-414,0,1,77
23,5,419,0,1,77
77,3,472,0,1,77
25,4,439,0,1,77
20,2,498,0,1,77
96,0,400,0,1,77
67,5,-443,0,1,77
98,0,426,0,1,77
21,5,460,0,1,77
10,0,-409,0,1,77
92,0,477,0,1,77
41,6,406,0,1,77
2,0,423,0,1,77
74,2,-493,0,1,77
58,6,448,0,1,77
87,0,-495,0,1,77
11,0,484,0,1,77
5,0,-485,0,1,77
97,0,-494,0,1,77
83,0,-434,0,1,77
61,6,456,0,1,77
84,2,468,0,1,77
64,4,-497,0,1,77
42,6,403,0,1,77
28,4,451,0,1,77
79,2,436,0,1,77
5,0,-461,0,1,77
31,3,420,0,1,77
38,6,-469,0,1,77
68,2,418,0,1,77
89,0,-468,0,1,77
92,0,-422,0,1,77
87,0,492,0,1,77
78,3,-415,0,1,77
70,5,-486,1,1,84
76,3,-418,1,1,84
78,5,-422,1,1,84
74,5,-420,1,1,84
90,6,405,1,1,84
67,6,-467,1,1,84
50,5,400,1,1,84
37,6,425,1,1,84
85,6,440,1,1,84
29,6,462,1,1,84
13,6,-442,1,1,84
52,6,466,1,1,84
63,6,-440,1,1,84
12,6,-420,1,1,84
37,6,458,1,1,84
47,6,408,1,1,84
29,6,451,1,1,84
48,6,-466,1,1,84
23,6,431,1,1,84
69,6,-491,1,1,84
64,6,457,1,1,84
63,6,400,1,1,84
91,6,430,1,1,84
78,6,462,1,1,84
36,6,484,1,1,84
70,6,438,1,1,84
46,6,449,1,1,84
43,6,-435,1,1,84
18,6,-496,1,1,84
24,6,-413,1,1,84
37,6,-482,1,1,84
93,6,447,1,1,84
76,6,-402,1,1,84
9,3,401,1,1,84
62,6,-496,1,1,84
4,1,417,1,1,84
40,6,-447,1,1,84
7,5,-407,1,1,84
15,5,453,1,1,84
97,6,464,1,1,84
17,6,-463,0,1,84
94,6,-427,0,1,84
38,2,-431,0,1,84
98,6,464,0,1,84
33,6,448,0,1,84
59,5,-448,0,1,84
73,6,469,0,1,84
69,6,417,0,1,84
84,6,-459,0,1,84
37,6,420,0,1,84
7,6,-439,0,1,84
28,6,-460,0,1,84
23,6,-497,0,1,84
81,6,474,0,1,84
90,6,406,0,1,84
94,6,454,0,1,84
5,6,-432,0,1,84
36,6,480,0,1,84
94,6,-400,0,1,84
16,6,-420,0,1,84
40,6,431,0,1,84
84,6,-436,0,1,84
61,6,-409,0,1,84
77,6,-491,0,1,84
30,6,-452,0,1,84
53,6,486,0,1,84
11,6,-467,0,1,84
36,6,-443,0,1,84
19,6,-404,0,1,84
20,6,497,0,1,84
83,6,-475,0,1,84
70,6,-403,0,1,84
2,6,494,0,1,84
97,6,439,0,1,84
45,6,-466,0,1,84
27,6,480,0,1,84
54,6,488,0,1,84
97,6,472,0,1,84
1,6,499,0,1,84
4,6,-437,0,1,84
88,6,495,1,1,89
13,6,402,1,1,89
29,5,444,1,1,89
80,1,-459,1,1,89
66,3,-465,1,1,89
91,6,-460,1,1,89
69,0,-460,1,1,89
87,6,425,1,1,89
92,6,-451,1,1,89
32,0,-455,1,1,89
13,6,463,1,1,89
63,6,422,1,1,89
67,6,437,1,1,89
48,3,402,1,1,89
10,6,477,1,1,89
4,0,-446,1,1,89
8,6,481,1,1,89
68,3,465,1,1,89
13,6,-406,1,1,89
71,0,-416,1,1,89
50,6,475,1,1,89
68,1,488,1,1,89
14,6,414,1,1,89
3,0,-443,1,1,89
49,1,-431,1,1,89
81,1,-451,1,1,89
2,1,-481,1,1,89
18,6,475,1,1,89
5,6,426,1,1,89
64,1,-478,1,1,89
18,0,-417,1,1,89
42,1,-418,1,1,89
13,6,407,1,1,89
47,2,-455,1,1,89
9,6,435,1,1,89
99,5,430,1,1,89
4,0,-494,1,1,89
20,6,455,1,1,89
78,1,499,1,1,89
33,4,-420,1,1,89
90,2,434,0,1,89
27,6,422,0,1,89
53,3,-400,0,1,89
15,4,-427,0,1,89
45,3,-441,0,1,89
29,5,405,0,1,89
39,5,-417,0,1,89
83,4,446,0,1,89
55,3,-422,0,1,89
54,3,-454,0,1,89
30,6,433,0,1,89
6,6,488,0,1,89
12,6,479,0,1,89
88,2,405,0,1,89
54,4,462,0,1,89
1,6,484,0,1,89
67,3,-431,0,1,89
88,2,433,0,1,89
10,4,-464,0,1,89
2,5,-463,0,1,89
93,1,-469,0,1,89
86,3,-439,0,1,89
76,4,-431,0,1,89
22,6,483,0,1,89
36,1,-403,0,1,89
25,2,-423,0,1,89
83,4,427,0,1,89
8,6,483,0,1,89
62,3,428,0,1,89
77,5,412,0,1,89
94,5,444,0,1,89
89,2,-494,0,1,89
9,6,495,0,1,89
41,5,408,0,1,89
76,2,-470,0,1,89
56,3,-438,0,1,89
19,2,-466,0,1,89
82,1,-485,0,1,89
83,5,461,0,1,89
77,4,-413,0,1,89
43,1,-438,1,1,103
9,0,-492,1,1,103
15,0,-402,1,1,103
21,1,-435,1,1,103
38,2,-406,1,1,103
64,5,-400,1,1,103
47,0,-423,1,1,103
36,1,-484,1,1,103
65,0,413,1,1,103
37,1,-400,1,1,103
90,6,-472,1,1,103
61,2,453,1,1,103
24,5,456,1,1,103
60,2,403,1,1,103
8,6,488,1,1,103
82,0,457,1,1,103
54,4,456,1,1,103
81,5,-451,1,1,103
18,6,411,1,1,103
86,0,480,1,1,103
14,6,-434,1,1,103
91,6,-445,1,1,103
11,6,472,1,1,103
40,1,-436,1,1,103
38,1,-448,1,1,103
77,0,472,1,1,103
78,0,491,1,1,103
15,0,-440,1,1,103
63,1,445,1,1,103
55,2,-419,1,1,103
9,6,500,1,1,103
79,5,-496,1,1,103
17,0,-456,1,1,103
20,5,405,1,1,103
69,1,452,1,1,103
38,4,414,1,1,103
83,0,432,1,1,103
5,0,-496,1,1,103
54,4,-458,1,1,103
63,1,451,1,1,103
96,6,-400,0,1,103
61,1,430,0,1,103
56,5,-434,0,1,103
49,4,-455,0,1,103
63,5,-470,0,1,103
9,6,427,0,1,103
47,4,475,0,1,103
28,5,468,0,1,103
87,0,451,0,1,103
89,0,451,0,1,103
97,6,-486,0,1,103
83,5,-495,0,1,103
85,0,491,0,1,103
73,1,423,0,1,103
81,1,467,0,1,103
86,1,451,0,1,103
76,5,-444,0,1,103
54,4,441,0,1,103
14,6,402,0,1,103
31,0,-411,0,1,103
99,0,493,0,1,103
3,6,453,0,1,103
99,6,-406,0,1,103
8,6,419,0,1,103
59,1,-436,0,1,103
56,1,-403,0,1,103
96,0,482,0,1,103
1,6,465,0,1,103
83,0,458,0,1,103
87,0,421,0,1,103
61,0,-500,0,1,103
15,5,410,0,1,103
84,5,-425,0,1,103
31,5,437,0,1,103
93,6,-419,0,1,103
45,4,420,0,1,103
9,0,-487,0,1,103
41,5,498,0,1,103
75,1,475,0,1,103
72,1,464,0,1,103
50,6,-488,1,1,112
85,6,494,1,1,112
57,6,478,1,1,112
34,6,485,1,1,112
91,6,463,1,1,112
93,0,448,1,1,112
2,6,481,1,1,112
89,6,-460,1,1,112
34,6,416,1,1,112
30,6,454,1,1,112
13,6,460,1,1,112
60,6,440,1,1,112
39,6,-419,1,1,112
13,6,430,1,1,112
67,6,-470,1,1,112
33,2,-478,1,1,112
75,4,-417,1,1,112
55,5,-419,1,1,112
78,6,-461,1,1,112
41,6,460,1,1,112
6,6,402,1,1,112
93,6,471,1,1,112
2,1,-403,1,1,112
55,3,-485,1,1,112
93,5,-435,1,1,112
98,6,411,1,1,112
80,4,453,1,1,112
83,2,-449,1,1,112
10,5,-468,1,1,112
78,5,475,1,1,112
60,6,450,1,1,112
23,6,493,1,1,112
3,6,-467,1,1,112
64,5,435,1,1,112
57,5,469,1,1,112
52,4,-412,1,1,112
6,6,443,1,1,112
93,2,-435,1,1,112
14,6,461,1,1,112
38,2,-474,1,1,112
56,0,-431,0,1,112
91,5,-406,0,1,112
37,1,-463,0,1,112
63,4,481,0,1,112
81,4,-461,0,1,112
41,0,-421,0,1,112
13,0,-409,0,1,112
84,6,475,0,1,112
49,0,-414,0,1,112
81,6,425,0,1,112
31,0,-489,0,1,112
49,6,403,0,1,112
83,0,-409,0,1,112
63,6,423,0,1,112
53,0,-459,0,1,112
5,0,-430,0,1,112
52,6,430,0,1,112
17,6,462,0,1,112
85,0,-437,0,1,112
83,6,424,0,1,112
96,6,442,0,1,112
93,0,-405,0,1,112
62,6,465,0,1,112
13,6,464,0,1,112
24,0,-419,0,1,112
27,6,500,0,1,112
84,6,442,0,1,112
48,6,419,0,1,112
64,6,412,0,1,112
58,0,-474,0,1,112
75,6,483,0,1,112
37,6,402,0,1,112
33,0,-484,0,1,112
36,0,-414,0,1,112
17,0,-465,0,1,112
15,6,432,0,1,112
7,0,-411,0,1,112
74,0,-456,0,1,112
6,0,-409,0,1,112
13,6,471,0,1,112
71,5,-499,1,1,114
21,6,-482,1,1,114
82,5,497,1,1,114
37,6,460,1,1,114
80,5,466,1,1,114
35,6,401,1,1,114
87,1,442,1,1,114
27,6,-406,1,1,114
70,6,-463,1,1,114
10,6,-472,1,1,114
99,6,-429,1,1,114
56,5,455,1,1,114
41,6,475,1,1,114
58,5,-417,1,1,114
6,6,435,1,1,114
42,4,-480,1,1,114
31,6,-482,1,1,114
73,6,468,1,1,114
20,5,472,1,1,114
92,6,-452,1,1,114
86,6,-446,1,1,114
80,6,455,1,1,114
26,5,-411,1,1,114
89,6,-418,1,1,114
12,6,489,1,1,114
80,6,-473,1,1,114
96,6,400,1,1,114
93,6,-446,1,1,114
42,6,-481,1,1,114
37,5,407,1,1,114
98,6,-476,1,1,114
78,6,-418,1,1,114
70,6,404,1,1,114
75,6,-491,1,1,114
74,6,481,1,1,114
66,6,-421,1,1,114
95,6,459,1,1,114
67,6,-414,1,1,114
5,0,404,1,1,114
77,6,410,1,1,114
90,6,457,0,1,114
56,4,401,0,1,114
53,2,-404,0,1,114
28,2,-467,0,1,114
90,5,447,0,1,114
49,4,-459,0,1,114
8,5,-467,0,1,114
57,4,437,0,1,114
57,5,418,0,1,114
19,2,-482,0,1,114
93,6,423,0,1,114
66,6,427,0,1,114
42,0,-498,0,1,114
35,6,412,0,1,114
14,6,416,0,1,114
41,4,-494,0,1,114
8,6,437,0,1,114
23,6,441,0,1,114
88,2,-419,0,1,114
23,1,-453,0,1,114
51,3,-408,0,1,114
46,6,401,0,1,114
99,6,-461,0,1,114
40,3,-467,0,1,114
63,6,408,0,1,114
21,6,429,0,1,114
80,1,-487,0,1,114
36,6,427,0,1,114
7,6,-447,0,1,114
10,1,-401,0,1,114
68,1,-448,0,1,114
77,1,-463,0,1,114
20,6,461,0,1,114
77,2,-443,0,1,114
56,6,487,0,1,114
48,6,500,0,1,114
17,6,490,0,1,114
51,6,454,0,1,114
44,2,-497,0,1,114
19,6,471,0,1,114
76,6,-406,1,1,115
66,6,402,1,1,115
21,6,-407,1,1,115
64,6,-474,1,1,115
67,6,-409,1,1,115
98,6,-417,1,1,115
74,6,472,1,1,115
81,6,-459,1,1,115
17,6,480,1,1,115
67,6,454,1,1,115
70,6,491,1,1,115
71,6,415,1,1,115
49,6,-469,1,1,115
4,6,480,1,1,115
36,6,408,1,1,115
37,6,-478,1,1,115
17,6,432,1,1,115
60,6,427,1,1,115
91,6,-460,1,1,115
58,6,447,1,1,115
71,6,495,1,1,115
65,6,-402,1,1,115
90,0,472,1,1,115
5,0,-417,1,1,115
83,6,487,1,1,115
25,6,-474,1,1,115
59,6,479,1,1,115
48,3,405,1,1,115
80,6,433,1,1,115
64,5,432,1,1,115
65,6,-449,1,1,115
47,6,-402,1,1,115
36,6,454,1,1,115
90,6,428,1,1,115
63,6,420,1,1,115
21,6,-404,1,1,115
25,6,403,1,1,115
28,6,408,1,1,115
27,6,-417,1,1,115
75,6,-466,1,1,115
19,0,479,0,1,115
10,0,-430,0,1,115
92,6,-406,0,1,115
23,0,-436,0,1,115
78,0,-423,0,1,115
42,0,-431,0,1,115
3,0,447,0,1,115
15,0,-495,0,1,115
31,0,-498,0,1,115
53,6,413,0,1,115
3,6,474,0,1,115
22,0,-476,0,1,115
89,3,-413,0,1,115
44,0,447,0,1,115
82,0,481,0,1,115
14,3,-450,0,1,115
51,3,-449,0,1,115
30,3,-456,0,1,115
34,4,-400,0,1,115
51,4,476,0,1,115
1,6,429,0,1,115
4,0,-413,0,1,115
38,4,416,0,1,115
29,2,-404,0,1,115
67,3,465,0,1,115
69,6,-453,0,1,115
63,6,-471,0,1,115
5,0,499,0,1,115
87,0,496,0,1,115
41,6,-449,0,1,115
20,4,434,0,1,115
28,0,487,0,1,115
75,0,-428,0,1,115
42,0,-451,0,1,115
3,0,478,0,1,115
27,0,-445,0,1,115
57,0,492,0,1,115
80,0,-445,0,1,115
37,0,-492,0,1,115
13,0,-410,0,1,115
12,6,462,1,1,122
47,6,448,1,1,122
18,6,-400,1,1,122
47,6,429,1,1,122
97,6,422,1,1,122
11,5,-414,1,1,122
35,5,439,1,1,122
57,5,-470,1,1,122
14,5,420,1,1,122
73,5,-457,1,1,122
15,4,402,1,1,122
96,6,-455,1,1,122
67,5,436,1,1,122
53,5,424,1,1,122
47,5,419,1,1,122
22,4,500,1,1,122
5,3,490,1,1,122
65,6,-414,1,1,122
70,6,421,1,1,122
99,6,-408,1,1,122
8,6,-458,1,1,122
91,6,447,1,1,122
49,6,-427,1,1,122
15,5,442,1,1,122
65,4,461,1,1,122
96,5,409,1,1,122
82,6,444,1,1,122
74,5,478,1,1,122
81,6,-476,1,1,122
35,5,410,1,1,122
49,6,-436,1,1,122
50,6,-456,1,1,122
19,6,-414,1,1,122
95,6,490,1,1,122
74,5,491,1,1,122
74,5,-415,1,1,122
96,5,418,1,1,122
38,4,460,1,1,122
68,6,-433,1,1,122
63,5,409,1,1,122
95,6,456,0,1,122
9,2,484,0,1,122
13,3,-442,0,1,122
33,4,466,0,1,122
54,4,429,0,1,122
19,2,466,0,1,122
68,5,-455,0,1,122
26,1,-498,0,1,122
35,4,479,0,1,122
25,2,-405,0,1,122
80,5,-468,0,1,122
80,5,-469,0,1,122
48,4,487,0,1,122
84,5,-451,0,1,122
46,4,-441,0,1,122
21,2,-459,0,1,122
47,4,-447,0,1,122
55,4,-466,0,1,122
44,3,-412,0,1,122
48,4,471,0,1,122
71,4,443,0,1,122
29,2,-412,0,1,122
61,5,-472,0,1,122
54,1,-497,0,1,122
89,6,468,0,1,122
75,4,401,0,1,122
20,5,466,0,1,122
40,1,-416,0,1,122
83,4,417,0,1,122
26,6,455,0,1,122
15,6,494,0,1,122
14,0,-423,0,1,122
74,3,-426,0,1,122
24,2,-442,0,1,122
17,2,-414,0,1,122
66,4,-438,0,1,122
78,5,406,0,1,122
11,6,480,0,1,122
29,5,466,0,1,122
85,5,-495,0,1,122
26,6,-408,1,1,141
11,6,484,1,1,141
16,6,-433,1,1,141
12,6,-473,1,1,141
60,6,-439,1,1,141
84,6,433,1,1,141
91,6,499,1,1,141
10,6,445,1,1,141
28,6,442,1,1,141
69,6,402,1,1,141
94,6,419,1,1,141
34,6,-431,1,1,141
47,6,-450,1,1,141
55,6,-428,1,1,141
95,6,497,1,1,141
65,6,-440,1,1,141
53,6,-433,1,1,141
84,6,418,1,1,141
11,6,-466,1,1,141
9,6,488,1,1,141
56,6,-421,1,1,141
19,6,491,1,1,141
32,6,419,1,1,141
94,6,-457,1,1,141
28,6,-416,1,1,141
99,6,-405,1,1,141
58,6,-496,1,1,141
35,6,497,1,1,141
24,6,-413,1,1,141
75,6,-408,1,1,141
44,6,-423,1,1,141
63,6,-413,1,1,141
38,6,-409,1,1,141
80,6,407,1,1,141
65,6,-494,1,1,141
67,6,-476,1,1,141
7,6,465,1,1,141
64,6,407,1,1,141
95,6,-488,1,1,141
83,6,500,1,1,141
95,6,457,0,1,141
77,6,428,0,1,141
36,6,455,0,1,141
45,6,-461,0,1,141
96,6,474,0,1,141
57,6,474,0,1,141
81,6,444,0,1,141
35,6,433,0,1,141
72,6,-493,0,1,141
45,6,413,0,1,141
36,6,-468,0,1,141
63,6,-500,0,1,141
30,6,484,0,1,141
17,6,426,0,1,141
30,6,426,0,1,141
75,6,419,0,1,141
12,6,-490,0,1,141
9,6,467,0,1,141
54,6,434,0,1,141
89,6,-452,0,1,141
8,6,440,0,1,141
29,6,475,0,1,141
38,6,448,0,1,141
2,6,425,0,1,141
46,6,493,0,1,141
68,6,-444,0,1,141
38,6,462,0,1,141
94,6,445,0,1,141
61,6,443,0,1,141
17,6,428,0,1,141
74,6,412,0,1,141
82,6,-415,0,1,141
84,6,478,0,1,141
48,6,400,0,1,141
44,6,403,0,1,141
71,6,494,0,1,141
96,6,-448,0,1,141
23,6,413,0,1,141
78,6,455,0,1,141
64,6,468,0,1,141
56,6,-446,1,1,144
42,6,-484,1,1,144
90,6,499,1,1,144
17,6,-413,1,1,144
41,6,422,1,1,144
8,5,-418,1,1,144
62,6,-450,1,1,144
79,6,407,1,1,144
33,6,-404,1,1,144
26,6,487,1,1,144
1,4,474,1,1,144
31,6,443,1,1,144
33,6,419,1,1,144
53,6,-454,1,1,144
70,6,437,1,1,144
34,6,-500,1,1,144
58,6,455,1,1,144
47,6,479,1,1,144
2,6,473,1,1,144
80,6,-438,1,1,144
28,6,-419,1,1,144
85,6,-460,1,1,144
54,6,490,1,1,144
70,6,457,1,1,144
18,6,409,1,1,144
56,6,470,1,1,144
93,6,-435,1,1,144
37,6,-434,1,1,144
75,6,421,1,1,144
36,6,452,1,1,144
19,6,492,1,1,144
12,6,418,1,1,144
91,6,-480,1,1,144
23,6,-471,1,1,144
22,6,-494,1,1,144
57,6,496,1,1,144
54,6,487,1,1,144
17,6,472,1,1,144
83,6,426,1,1,144
30,6,-460,1,1,144
53,4,-433,0,1,144
39,5,410,0,1,144
67,0,486,0,1,144
2,0,-420,0,1,144
63,0,474,0,1,144
75,0,477,0,1,144
8,0,432,0,1,144
43,0,473,0,1,144
79,0,432,0,1,144
39,0,420,0,1,144
59,0,463,0,1,144
36,0,409,0,1,144
20,0,436,0,1,144
30,0,429,0,1,144
53,0,492,0,1,144
29,0,-460,0,1,144
10,0,422,0,1,144
9,0,-426,0,1,144
37,0,491,0,1,144
27,0,-410,0,1,144
69,0,-475,0,1,144
40,0,412,0,1,144
77,0,484,0,1,144
84,0,-481,0,1,144
77,0,-429,0,1,144
13,0,-405,0,1,144
38,0,-409,0,1,144
27,0,497,0,1,144
96,0,438,0,1,144
64,0,424,0,1,144
91,1,-429,0,1,144
61,1,431,0,1,144
46,0,-454,0,1,144
15,1,-420,0,1,144
57,0,-488,0,1,144
27,0,408,0,1,144
39,0,-437,0,1,144
61,0,-435,0,1,144
39,0,-451,0,1,144
12,1,413,0,1,144
7,6,-405,1,1,153
43,6,-480,1,1,153
26,6,-460,1,1,153
10,6,-441,1,1,153
86,6,424,1,1,153
79,6,423,1,1,153
44,6,402,1,1,153
96,6,443,1,1,153
45,6,-409,1,1,153
30,6,490,1,1,153
93,6,-425,1,1,153
56,6,433,1,1,153
58,6,497,1,1,153
65,6,491,1,1,153
84,6,469,1,1,153
31,6,496,1,1,153
33,6,491,1,1,153
48,6,490,1,1,153
26,6,-456,1,1,153
20,6,404,1,1,153
80,6,-455,1,1,153
71,6,420,1,1,153
34,6,423,1,1,153
12,6,412,1,1,153
16,6,478,1,1,153
26,6,-438,1,1,153
57,6,430,1,1,153
75,6,462,1,1,153
66,6,404,1,1,153
4,6,493,1,1,153
15,6,-425,1,1,153
57,6,478,1,1,153
22,6,486,1,1,153
68,1,-412,1,1,153
1,1,-401,1,1,153
74,2,468,1,1,153
15,1,-498,1,1,153
76,6,474,1,1,153
70,6,423,1,1,153
13,6,430,1,1,153
22,6,460,0,1,153
23,6,421,0,1,153
15,2,-426,0,1,153
19,6,466,0,1,153
94,2,-437,0,1,153
31,5,-466,0,1,153
39,5,446,0,1,153
37,2,-406,0,1,153
39,4,-451,0,1,153
94,6,-485,0,1,153
32,6,468,0,1,153
91,6,-400,0,1,153
68,5,-477,0,1,153
38,6,438,0,1,153
63,6,442,0,1,153
67,6,489,0,1,153
13,6,414,0,1,153
77,6,426,0,1,153
67,6,458,0,1,153
69,6,445,0,1,153
68,6,400,0,1,153
34,6,-423,0,1,153
32,5,-439,0,1,153
62,5,-485,0,1,153
82,6,-423,0,1,153
68,5,459,0,1,153
99,6,-472,0,1,153
82,5,-499,0,1,153
7,6,-407,0,1,153
99,6,-467,0,1,153
96,5,-453,0,1,153
59,4,-442,0,1,153
67,5,431,0,1,153
82,5,-472,0,1,153
66,5,470,0,1,153
41,5,-491,0,1,153
1,5,436,0,1,153
1,2,-415,0,1,153
21,5,449,0,1,153
89,5,-405,0,1,153
88,0,418,1,1,161
65,4,-427,1,1,161
37,4,490,1,1,161
53,3,-474,1,1,161
35,2,-475,1,1,161
34,1,-426,1,1,161
81,0,405,1,1,161
81,6,-444,1,1,161
30,5,413,1,1,161
70,5,-482,1,1,161
7,6,443,1,1,161
93,0,452,1,1,161
42,3,-486,1,1,161
2,6,460,1,1,161
84,6,-401,1,1,161
80,5,-461,1,1,161
61,4,-415,1,1,161
69,1,479,1,1,161
22,3,-475,1,1,161
98,6,-469,1,1,161
17,6,470,1,1,161
44,3,-426,1,1,161
95,6,-451,1,1,161
33,4,470,1,1,161
37,4,414,1,1,161
24,1,-453,1,1,161
33,2,-430,1,1,161
92,6,-459,1,1,161
36,4,449,1,1,161
14,6,421,1,1,161
29,5,478,1,1,161
26,1,-424,1,1,161
21,5,496,1,1,161
6,6,434,1,1,161
4,0,-445,1,1,161
71,1,460,1,1,161
40,4,468,1,1,161
13,6,426,1,1,161
26,5,442,1,1,161
50,3,442,1,1,161
73,5,-472,0,1,161
47,3,485,0,1,161
89,0,437,0,1,161
36,4,451,0,1,161
30,1,-418,0,1,161
61,4,-454,0,1,161
37,1,-404,0,1,161
80,0,497,0,1,161
37,1,-409,0,1,161
42,2,-410,0,1,161
16,0,-410,0,1,161
93,0,467,0,1,161
10,0,-472,0,1,161
70,1,448,0,1,161
69,5,-455,0,1,161
93,6,-434,0,1,161
85,0,465,0,1,161
99,6,-449,0,1,161
64,1,441,0,1,161
28,1,-458,0,1,161
3,0,-493,0,1,161
55,3,486,0,1,161
96,0,485,0,1,161
99,6,-484,0,1,161
20,6,491,0,1,161
67,5,-472,0,1,161
96,0,477,0,1,161
78,5,-416,0,1,161
57,3,-454,0,1,161
61,2,425,0,1,161
52,3,-448,0,1,161
11,6,422,0,1,161
44,3,443,0,1,161
22,6,421,0,1,161
38,2,-434,0,1,161
29,1,-440,0,1,161
93,6,-418,0,1,161
9,0,-424,0,1,161
52,3,468,0,1,161
66,5,-498,0,1,161
16,2,462,1,1,173
23,5,-448,1,1,173
97,0,-406,1,1,173
90,1,-469,1,1,173
56,1,-477,1,1,173
72,2,-406,1,1,173
99,0,434,1,1,173
60,3,-408,1,1,173
95,2,-467,1,1,173
22,4,421,1,1,173
41,4,486,1,1,173
53,5,-432,1,1,173
11,3,-422,1,1,173
36,4,478,1,1,173
62,4,401,1,1,173
10,2,-414,1,1,173
38,4,474,1,1,173
37,3,439,1,1,173
52,3,-441,1,1,173
70,4,491,1,1,173
29,5,-449,1,1,173
48,2,-438,1,1,173
87,5,451,1,1,173
59,2,-474,1,1,173
11,1,-434,1,1,173
8,2,-436,1,1,173
46,5,406,1,1,173
3,2,454,1,1,173
4,5,-500,1,1,173
77,4,-470,1,1,173
75,5,-470,1,1,173
19,3,480,1,1,173
77,4,429,1,1,173
27,3,-408,1,1,173
24,4,401,1,1,173
22,5,451,1,1,173
64,5,-422,1,1,173
74,5,406,1,1,173
44,5,490,1,1,173
30,4,450,1,1,173
49,4,-440,0,1,173
9,5,418,0,1,173
40,5,491,0,1,173
52,6,-446,0,1,173
32,5,-469,0,1,173
81,3,-489,0,1,173
71,5,-469,0,1,173
22,4,-439,0,1,173
97,4,-473,0,1,173
35,5,483,0,1,173
85,5,475,0,1,173
40,4,-489,0,1,173
22,5,430,0,1,173
47,4,452,0,1,173
33,4,454,0,1,173
84,5,462,0,1,173
87,5,-469,0,1,173
83,5,452,0,1,173
25,4,476,0,1,173
44,5,424,0,1,173
2,5,492,0,1,173
30,4,-439,0,1,173
86,2,-418,0,1,173
81,2,-473,0,1,173
78,3,487,0,1,173
27,4,459,0,1,173
52,5,450,0,1,173
93,1,419,0,1,173
80,5,-433,0,1,173
71,5,500,0,1,173
22,4,408,0,1,173
16,5,-498,0,1,173
33,3,400,0,1,173
21,4,-474,0,1,173
17,4,-475,0,1,173
3,2,413,0,1,173
51,3,428,0,1,173
9,5,460,0,1,173
4,4,465,0,1,173
27,3,420,0,1,173
7,5,413,1,1,179
13,6,459,1,1,179
49,6,486,1,1,179
80,6,-408,1,1,179
93,6,464,1,1,179
45,6,-427,1,1,179
32,6,440,1,1,179
70,6,481,1,1,179
65,6,-479,1,1,179
18,6,-453,1,1,179
27,6,438,1,1,179
85,6,-499,1,1,179
51,6,-425,1,1,179
88,6,-416,1,1,179
18,6,417,1,1,179
70,6,-406,1,1,179
26,6,486,1,1,179
10,6,-412,1,1,179
75,6,404,1,1,179
43,6,-429,1,1,179
98,6,-476,1,1,179
4,5,478,1,1,179
62,6,482,1,1,179
80,6,417,1,1,179
50,6,498,1,1,179
17,6,-434,1,1,179
24,6,434,1,1,179
47,6,431,1,1,179
56,6,463,1,1,179
39,6,-436,1,1,179
30,6,-433,1,1,179
66,6,458,1,1,179
32,6,472,1,1,179
58,6,436,1,1,179
60,6,465,1,1,179
6,6,-426,1,1,179
43,6,445,1,1,179
96,6,448,1,1,179
88,6,489,1,1,179
43,6,414,1,1,179
63,1,416,0,1,179
96,0,445,0,1,179
28,4,-418,0,1,179
12,1,470,0,1,179
24,4,-473,0,1,179
52,3,-433,0,1,179
20,2,-427,0,1,179
62,5,473,0,1,179
16,1,-428,0,1,179
71,4,-492,0,1,179
58,2,417,0,1,179
65,4,-498,0,1,179
96,5,-486,0,1,179
81,3,-425,0,1,179
19,1,468,0,1,179
47,4,458,0,1,179
75,3,-460,0,1,179
86,3,-459,0,1,179
50,2,-431,0,1,179
71,1,487,0,1,179
37,1,439,0,1,179
46,1,457,0,1,179
18,1,-449,0,1,179
44,1,-464,0,1,179
3,0,-469,0,1,179
31,1,415,0,1,179
50,3,486,0,1,179
6,0,-437,0,1,179
19,2,494,0,1,179
22,1,459,0,1,179
77,4,406,0,1,179
45,2,-407,0,1,179
