uncertainty,seek/share,Market_change,Instr,Task1Seek,RealMC,ID_n
39,1,-481,1,1,-481,148
67,5,413,1,1,413,148
84,6,-447,1,1,-447,148
43,2,453,1,1,453,148
76,2,461,1,1,461,148
82,5,400,1,1,400,148
94,4,-413,1,1,-413,148
82,4,431,0,1,431,148
97,5,482,0,1,482,148
91,6,404,0,1,404,148
74,5,422,0,1,422,148
42,6,491,0,1,491,148
50,6,-410,0,1,-410,148
28,6,-442,0,1,-442,148
11,3,464,0,1,464,148
66,3,-424,0,1,-424,148
35,5,439,0,1,439,148
67,6,436,0,1,436,148
86,3,493,0,1,493,148
22,4,-434,0,1,-434,148
76,5,453,0,1,453,148
1,6,-476,0,1,-476,148
94,6,410,0,1,410,148
68,3,462,0,1,462,148
20,4,410,0,1,410,148
86,4,493,0,1,493,148
30,4,401,0,1,401,148
88,2,-498,0,1,-498,148
46,5,485,0,1,485,148
42,5,-467,0,1,-467,148
42,5,-410,0,1,-410,148
71,6,-450,0,1,-450,148
54,5,405,0,1,405,148
13,2,-454,0,1,-454,148
84,2,430,0,1,430,148
57,3,417,0,1,417,148
71,4,-448,0,1,-448,148
88,4,-441,0,1,-441,148
41,4,487,0,1,487,148
56,4,-487,0,1,-487,148
59,4,426,0,1,426,148
22,4,483,0,1,483,148
5,4,-400,0,1,-400,148
1,5,427,0,1,427,148
1,4,-446,0,1,-446,148
47,4,-450,0,1,-450,148
84,4,429,0,1,429,148
95,5,-474,1,1,-474,150
80,5,405,1,1,405,150
8,6,471,1,1,471,150
82,6,-455,1,1,-455,150
63,4,454,1,1,454,150
73,4,461,1,1,461,150
24,4,461,1,1,461,150
10,6,-419,1,1,-419,150
52,6,-409,1,1,-409,150
43,6,-457,1,1,-457,150
83,5,-454,1,1,-454,150
62,4,483,1,1,483,150
19,6,498,1,1,498,150
68,4,-491,1,1,-491,150
33,5,-417,1,1,-417,150
76,4,-475,1,1,-475,150
87,5,-428,1,1,-428,150
51,5,-450,1,1,-450,150
27,6,-469,1,1,-469,150
71,6,-454,1,1,-454,150
19,6,-429,1,1,-429,150
6,5,-494,1,1,-494,150
67,4,403,1,1,403,150
6,6,494,1,1,494,150
95,6,-495,1,1,-495,150
37,6,-402,1,1,-402,150
49,5,415,1,1,415,150
83,5,-473,1,1,-473,150
56,5,462,1,1,462,150
73,6,-495,1,1,-495,150
56,6,494,1,1,494,150
6,4,402,1,1,402,150
67,6,414,1,1,414,150
43,4,-433,1,1,-433,150
14,6,414,1,1,414,150
79,6,463,1,1,463,150
29,6,431,1,1,431,150
47,5,467,1,1,467,150
49,5,-401,1,1,-401,150
97,5,472,1,1,472,150
24,4,405,0,1,405,150
45,3,478,0,1,478,150
74,2,493,0,1,493,150
2,6,401,0,1,401,150
81,1,-465,0,1,-465,150
45,3,499,0,1,499,150
99,0,433,0,1,433,150
58,3,-409,0,1,-409,150
47,4,-437,0,1,-437,150
52,3,-494,0,1,-494,150
56,3,458,0,1,458,150
56,3,472,0,1,472,150
57,2,419,0,1,419,150
9,6,-430,0,1,-430,150
72,2,482,0,1,482,150
20,5,-482,0,1,-482,150
40,3,427,0,1,427,150
72,3,494,0,1,494,150
13,4,485,0,1,485,150
17,4,-415,0,1,-415,150
21,4,497,0,1,497,150
42,4,483,0,1,483,150
15,4,-490,0,1,-490,150
5,6,489,0,1,489,150
17,5,455,0,1,455,150
7,5,449,0,1,449,150
94,1,474,0,1,474,150
44,3,-426,0,1,-426,150
58,2,-445,0,1,-445,150
91,2,-473,0,1,-473,150
11,5,481,0,1,481,150
35,4,-410,0,1,-410,150
69,2,-493,0,1,-493,150
99,0,-472,0,1,-472,150
38,2,470,0,1,470,150
41,6,-425,0,1,-425,150
44,4,-485,0,1,-485,150
42,4,-417,0,1,-417,150
92,4,-437,0,1,-437,150
73,4,-481,0,1,-481,150
67,1,455,1,1,455,164
39,5,-443,1,1,-443,164
70,6,415,1,1,415,164
30,5,-441,1,1,-441,164
12,0,-457,1,1,-457,164
39,4,-445,1,1,-445,164
57,4,477,1,1,477,164
90,6,493,1,1,493,164
53,5,-482,1,1,-482,164
68,5,-458,1,1,-458,164
47,4,-423,1,1,-423,164
96,6,403,1,1,403,164
71,6,-451,1,1,-451,164
7,0,-427,1,1,-427,164
54,4,419,1,1,419,164
94,6,-415,1,1,-415,164
88,6,-436,1,1,-436,164
49,3,-405,1,1,-405,164
24,0,490,1,1,490,164
29,1,-500,1,1,-500,164
38,3,-492,1,1,-492,164
50,2,400,1,1,400,164
81,1,497,1,1,497,164
75,6,-494,1,1,-494,164
76,6,-403,1,1,-403,164
74,0,-497,1,1,-497,164
63,4,-403,1,1,-403,164
41,6,423,1,1,423,164
45,4,-437,1,1,-437,164
97,6,481,1,1,481,164
64,5,-484,1,1,-484,164
33,2,415,1,1,415,164
94,5,-481,1,1,-481,164
53,3,499,1,1,499,164
55,1,430,1,1,430,164
54,2,423,1,1,423,164
5,0,-497,1,1,-497,164
86,5,-400,1,1,-400,164
89,5,421,1,1,421,164
85,5,466,1,1,466,164
18,0,462,0,1,462,164
34,2,416,0,1,416,164
7,1,429,0,1,429,164
34,4,-477,0,1,-477,164
85,6,478,0,1,478,164
81,6,-443,0,1,-443,164
32,1,480,0,1,480,164
62,1,415,0,1,415,164
40,2,-485,0,1,-485,164
35,2,-409,0,1,-409,164
30,2,475,0,1,475,164
1,0,-485,0,1,-485,164
41,4,-495,0,1,-495,164
80,6,415,0,1,415,164
5,0,-445,0,1,-445,164
14,1,445,0,1,445,164
13,1,459,0,1,459,164
39,1,436,0,1,436,164
64,5,-467,0,1,-467,164
71,5,-415,0,1,-415,164
48,4,-460,0,1,-460,164
97,6,492,0,1,492,164
63,5,-498,0,1,-498,164
83,5,-462,0,1,-462,164
65,4,455,0,1,455,164
97,6,-449,0,1,-449,164
49,6,-442,0,1,-442,164
5,0,444,0,1,444,164
43,2,453,0,1,453,164
52,5,-427,0,1,-427,164
44,1,442,0,1,442,164
1,0,487,0,1,487,164
8,0,488,0,1,488,164
15,0,472,0,1,472,164
10,1,-438,0,1,-438,164
51,6,468,0,1,468,164
80,4,418,0,1,418,164
53,6,-452,0,1,-452,164
60,6,433,0,1,433,164
67,6,-441,0,1,-441,164
88,6,484,1,1,484,166
71,6,431,1,1,431,166
33,6,488,1,1,488,166
63,6,470,1,1,470,166
96,6,464,1,1,464,166
85,6,-425,1,1,-425,166
12,6,-432,1,1,-432,166
12,6,-467,1,1,-467,166
3,6,-490,1,1,-490,166
10,6,482,1,1,482,166
71,6,492,1,1,492,166
91,6,-448,1,1,-448,166
84,6,497,1,1,497,166
11,6,458,1,1,458,166
42,6,-440,1,1,-440,166
21,6,489,1,1,489,166
15,6,405,1,1,405,166
30,6,408,1,1,408,166
17,6,479,1,1,479,166
96,6,-486,1,1,-486,166
1,6,423,1,1,423,166
63,6,410,1,1,410,166
57,6,-485,1,1,-485,166
35,6,460,1,1,460,166
1,6,429,1,1,429,166
69,6,-441,1,1,-441,166
56,6,468,1,1,468,166
22,6,407,1,1,407,166
86,6,-457,1,1,-457,166
93,6,-469,1,1,-469,166
11,6,409,1,1,409,166
52,6,-450,1,1,-450,166
38,6,-453,1,1,-453,166
20,6,475,1,1,475,166
15,6,495,1,1,495,166
80,6,-425,1,1,-425,166
35,6,476,1,1,476,166
79,6,-479,1,1,-479,166
42,6,498,1,1,498,166
30,6,483,1,1,483,166
4,6,-490,0,1,-490,166
53,6,483,0,1,483,166
56,6,-496,0,1,-496,166
9,6,492,0,1,492,166
54,6,422,0,1,422,166
23,6,437,0,1,437,166
69,6,468,0,1,468,166
35,6,472,0,1,472,166
63,6,-476,0,1,-476,166
8,0,412,0,1,412,166
17,3,496,0,1,496,166
54,6,-475,0,1,-475,166
16,6,405,0,1,405,166
20,6,418,0,1,418,166
29,6,419,0,1,419,166
69,6,497,0,1,497,166
68,6,-468,0,1,-468,166
57,6,432,0,1,432,166
87,6,430,0,1,430,166
64,6,-410,0,1,-410,166
31,6,-440,0,1,-440,166
8,6,-409,0,1,-409,166
28,6,-491,0,1,-491,166
13,6,439,0,1,439,166
6,6,446,0,1,446,166
10,6,-470,0,1,-470,166
84,6,408,0,1,408,166
1,6,-418,0,1,-418,166
92,6,496,0,1,496,166
29,6,-488,0,1,-488,166
81,6,-419,0,1,-419,166
79,6,-446,0,1,-446,166
55,6,478,0,1,478,166
15,6,475,0,1,475,166
29,6,475,0,1,475,166
41,6,-467,0,1,-467,166
7,6,469,0,1,469,166
97,6,453,0,1,453,166
66,6,-434,0,1,-434,166
19,6,457,0,1,457,166
70,6,447,1,1,447,169
25,6,483,1,1,483,169
2,6,415,1,1,415,169
39,6,-416,1,1,-416,169
73,6,-431,1,1,-431,169
12,6,-440,1,1,-440,169
76,6,-422,1,1,-422,169
23,6,-465,1,1,-465,169
62,6,-462,1,1,-462,169
28,6,422,1,1,422,169
15,6,-493,1,1,-493,169
97,6,-487,1,1,-487,169
40,6,-443,1,1,-443,169
43,6,480,1,1,480,169
63,6,488,1,1,488,169
11,6,-481,1,1,-481,169
14,6,413,1,1,413,169
88,6,432,1,1,432,169
91,6,479,1,1,479,169
22,6,479,1,1,479,169
46,6,-448,1,1,-448,169
99,6,464,1,1,464,169
54,6,416,1,1,416,169
42,6,-449,1,1,-449,169
40,6,-412,1,1,-412,169
96,6,-441,1,1,-441,169
97,6,436,1,1,436,169
41,6,481,1,1,481,169
14,6,492,1,1,492,169
46,6,-433,1,1,-433,169
51,6,-401,1,1,-401,169
25,6,408,1,1,408,169
28,6,-478,1,1,-478,169
41,6,489,1,1,489,169
94,6,-416,1,1,-416,169
81,6,432,1,1,432,169
74,6,449,1,1,449,169
51,6,-473,1,1,-473,169
58,6,-440,1,1,-440,169
7,6,474,1,1,474,169
3,3,467,0,1,467,169
96,3,-422,0,1,-422,169
54,3,407,0,1,407,169
88,6,-418,0,1,-418,169
79,6,445,0,1,445,169
96,6,-424,0,1,-424,169
4,6,464,0,1,464,169
11,6,-458,0,1,-458,169
95,6,431,0,1,431,169
85,6,-449,0,1,-449,169
93,6,-443,0,1,-443,169
81,6,-442,0,1,-442,169
82,6,-455,0,1,-455,169
17,6,442,0,1,442,169
72,6,-494,0,1,-494,169
39,3,429,0,1,429,169
56,4,496,0,1,496,169
7,2,417,0,1,417,169
53,1,494,0,1,494,169
2,0,427,0,1,427,169
42,1,-421,0,1,-421,169
77,6,476,0,1,476,169
57,6,407,0,1,407,169
60,6,-486,0,1,-486,169
97,6,-436,0,1,-436,169
17,5,497,0,1,497,169
31,3,-403,0,1,-403,169
33,2,478,0,1,478,169
46,6,-433,0,1,-433,169
41,4,-494,0,1,-494,169
31,2,456,0,1,456,169
10,5,442,0,1,442,169
44,6,444,0,1,444,169
69,5,456,0,1,456,169
34,2,430,0,1,430,169
99,6,429,0,1,429,169
44,2,494,0,1,494,169
18,0,-439,0,1,-439,169
32,4,439,0,1,439,169
74,4,-412,0,1,-412,169
77,1,-486,1,1,-486,170
8,6,420,1,1,420,170
64,2,454,1,1,454,170
46,3,-413,1,1,-413,170
60,1,408,1,1,408,170
7,6,434,1,1,434,170
36,4,-441,1,1,-441,170
85,0,-465,1,1,-465,170
81,1,456,1,1,456,170
15,6,467,1,1,467,170
45,2,-441,1,1,-441,170
96,0,446,1,1,446,170
27,4,-439,1,1,-439,170
78,2,-410,1,1,-410,170
11,5,454,1,1,454,170
43,4,476,1,1,476,170
99,0,489,1,1,489,170
25,3,-430,1,1,-430,170
68,3,-427,1,1,-427,170
12,5,-434,1,1,-434,170
75,2,420,1,1,420,170
82,3,-478,1,1,-478,170
74,2,452,1,1,452,170
34,3,482,1,1,482,170
31,3,-488,1,1,-488,170
59,1,-465,1,1,-465,170
2,6,-490,1,1,-490,170
49,3,497,1,1,497,170
14,5,-447,1,1,-447,170
52,2,-474,1,1,-474,170
59,3,-429,1,1,-429,170
33,4,448,1,1,448,170
65,2,414,1,1,414,170
32,4,402,1,1,402,170
9,5,-443,1,1,-443,170
57,2,-493,1,1,-493,170
52,2,431,1,1,431,170
67,2,-460,1,1,-460,170
87,2,-411,1,1,-411,170
82,2,441,1,1,441,170
48,2,-441,0,1,-441,170
6,6,-417,0,1,-417,170
64,2,-437,0,1,-437,170
59,6,407,0,1,407,170
20,3,481,0,1,481,170
92,6,-486,0,1,-486,170
1,6,-414,0,1,-414,170
5,5,-443,0,1,-443,170
65,5,434,0,1,434,170
21,3,-427,0,1,-427,170
72,2,414,0,1,414,170
72,3,496,0,1,496,170
63,6,497,0,1,497,170
1,6,463,0,1,463,170
24,3,-408,0,1,-408,170
33,3,-474,0,1,-474,170
13,2,-443,0,1,-443,170
69,5,491,0,1,491,170
99,6,-404,0,1,-404,170
42,4,-462,0,1,-462,170
15,4,-445,0,1,-445,170
79,2,-494,0,1,-494,170
84,2,429,0,1,429,170
59,2,-485,0,1,-485,170
12,5,434,0,1,434,170
82,6,-492,0,1,-492,170
7,4,-436,0,1,-436,170
88,3,462,0,1,462,170
71,2,-402,0,1,-402,170
68,4,454,0,1,454,170
46,5,-493,0,1,-493,170
25,2,-481,0,1,-481,170
8,2,421,0,1,421,170
78,2,-451,0,1,-451,170
4,5,403,0,1,403,170
69,5,476,0,1,476,170
85,5,473,0,1,473,170
11,6,493,0,1,493,170
67,3,473,0,1,473,170
74,3,471,0,1,471,170
86,6,414,1,1,414,171
45,5,490,1,1,490,171
77,6,478,1,1,478,171
26,4,-406,1,1,-406,171
10,3,-500,1,1,-500,171
8,2,-438,1,1,-438,171
37,5,-465,1,1,-465,171
21,6,405,1,1,405,171
17,4,-437,1,1,-437,171
40,6,483,1,1,483,171
17,6,442,1,1,442,171
55,6,457,1,1,457,171
56,5,477,1,1,477,171
57,5,457,1,1,457,171
18,5,413,1,1,413,171
24,6,433,1,1,433,171
70,6,-480,1,1,-480,171
8,2,-435,1,1,-435,171
32,5,487,1,1,487,171
88,5,-472,1,1,-472,171
88,6,404,1,1,404,171
68,6,415,1,1,415,171
25,5,454,1,1,454,171
56,4,-457,1,1,-457,171
9,2,-477,1,1,-477,171
40,5,431,1,1,431,171
5,4,491,1,1,491,171
29,5,451,1,1,451,171
73,6,-443,1,1,-443,171
67,6,-425,1,1,-425,171
96,6,413,1,1,413,171
37,5,444,1,1,444,171
35,5,-493,1,1,-493,171
20,5,498,1,1,498,171
62,6,432,1,1,432,171
37,5,-433,1,1,-433,171
61,6,-495,1,1,-495,171
95,6,-491,1,1,-491,171
27,5,-409,1,1,-409,171
68,6,-465,1,1,-465,171
18,6,477,0,1,477,171
13,3,-453,0,1,-453,171
34,5,500,0,1,500,171
50,3,-474,0,1,-474,171
98,6,-440,0,1,-440,171
38,2,-471,0,1,-471,171
81,5,432,0,1,432,171
96,6,469,0,1,469,171
86,5,482,0,1,482,171
83,6,474,0,1,474,171
87,5,400,0,1,400,171
29,4,494,0,1,494,171
32,3,-494,0,1,-494,171
55,2,-484,0,1,-484,171
57,4,482,0,1,482,171
64,4,456,0,1,456,171
86,6,-469,0,1,-469,171
77,6,-469,0,1,-469,171
5,1,-467,0,1,-467,171
69,5,439,0,1,439,171
30,4,433,0,1,433,171
22,3,-475,0,1,-475,171
87,5,482,0,1,482,171
97,6,-403,0,1,-403,171
97,5,-492,0,1,-492,171
12,4,419,0,1,419,171
6,2,490,0,1,490,171
40,5,416,0,1,416,171
67,6,495,0,1,495,171
60,5,429,0,1,429,171
3,1,-402,0,1,-402,171
88,5,475,0,1,475,171
63,4,467,0,1,467,171
77,3,-471,0,1,-471,171
50,5,422,0,1,422,171
43,4,456,0,1,456,171
27,2,-494,0,1,-494,171
89,4,489,0,1,489,171
30,2,-419,0,1,-419,171
28,5,410,0,1,410,171
93,6,-448,1,1,-448,172
6,0,-453,1,1,-453,172
5,6,455,1,1,455,172
24,2,-489,1,1,-489,172
61,6,401,1,1,401,172
81,6,460,1,1,460,172
92,0,459,1,1,459,172
77,6,429,1,1,429,172
15,0,430,1,1,430,172
5,0,492,1,1,492,172
72,6,465,1,1,465,172
31,0,462,1,1,462,172
22,0,-451,1,1,-451,172
43,0,-429,1,1,-429,172
58,6,-400,1,1,-400,172
12,0,500,1,1,500,172
29,0,-430,1,1,-430,172
26,0,-488,1,1,-488,172
83,6,425,1,1,425,172
46,0,-497,1,1,-497,172
68,6,449,1,1,449,172
41,0,-420,1,1,-420,172
79,6,469,1,1,469,172
90,6,446,1,1,446,172
69,6,-426,1,1,-426,172
23,0,-428,1,1,-428,172
57,0,411,1,1,411,172
55,0,464,1,1,464,172
91,6,419,1,1,419,172
99,6,418,1,1,418,172
9,0,-441,1,1,-441,172
67,6,-471,1,1,-471,172
39,0,412,1,1,412,172
1,0,-487,1,1,-487,172
64,6,-494,1,1,-494,172
2,0,-472,1,1,-472,172
87,0,439,1,1,439,172
16,0,440,1,1,440,172
82,0,-422,1,1,-422,172
63,6,441,1,1,441,172
49,0,-424,0,1,-424,172
4,0,-488,0,1,-488,172
13,0,475,0,1,475,172
51,6,458,0,1,458,172
22,0,-423,0,1,-423,172
9,0,-479,0,1,-479,172
30,6,-432,0,1,-432,172
6,0,424,0,1,424,172
21,6,-496,0,1,-496,172
96,6,435,0,1,435,172
39,6,477,0,1,477,172
58,6,459,0,1,459,172
35,0,-483,0,1,-483,172
80,6,-483,0,1,-483,172
77,6,464,0,1,464,172
55,6,494,0,1,494,172
78,6,-474,0,1,-474,172
28,0,-481,0,1,-481,172
80,6,-406,0,1,-406,172
26,6,437,0,1,437,172
49,0,437,0,1,437,172
51,6,-460,0,1,-460,172
58,0,446,0,1,446,172
39,0,-461,0,1,-461,172
70,6,402,0,1,402,172
36,0,-500,0,1,-500,172
11,0,-480,0,1,-480,172
28,6,485,0,1,485,172
90,6,457,0,1,457,172
89,6,-456,0,1,-456,172
69,6,490,0,1,490,172
70,6,416,0,1,416,172
25,6,426,0,1,426,172
6,0,-441,0,1,-441,172
62,6,468,0,1,468,172
57,6,487,0,1,487,172
83,6,-449,0,1,-449,172
39,6,-478,0,1,-478,172
15,0,-496,0,1,-496,172
58,6,485,0,1,485,172
74,6,408,1,2,-499,203
30,3,-499,1,2,-499,203
86,4,-408,1,2,-498,203
50,6,481,1,2,-495,203
96,6,464,0,2,-492,203
45,1,-491,0,2,-491,203
36,1,-489,0,2,-489,203
80,3,-481,1,2,-481,203
63,4,-478,1,2,-480,203
13,0,-474,0,2,-474,203
65,6,408,1,2,-472,203
49,2,-459,0,2,-469,203
28,0,-464,0,2,-464,203
93,5,-408,0,2,-463,203
20,0,-460,0,2,-460,203
5,2,-458,1,2,-458,203
86,2,-412,0,2,-457,203
85,6,427,1,2,-454,203
62,1,-446,0,2,-451,203
22,1,-446,0,2,-446,203
44,3,-444,1,2,-444,203
9,0,-441,0,2,-441,203
38,2,-440,0,2,-440,203
41,3,-438,1,2,-438,203
24,6,413,0,2,-434,203
43,3,-431,1,2,-431,203
51,5,427,0,2,-431,203
26,0,-431,0,2,-431,203
10,3,-428,1,2,-428,203
26,3,-427,1,2,-427,203
71,5,-410,1,2,-426,203
9,0,-426,0,2,-426,203
90,6,400,0,2,-425,203
16,6,424,1,2,-424,203
23,2,-424,0,2,-424,203
51,6,424,0,2,-424,203
60,2,-421,0,2,-421,203
34,1,-418,0,2,-418,203
70,5,491,1,2,-417,203
71,6,416,1,2,-415,203
84,1,-413,0,2,-413,203
13,2,-406,1,2,-406,203
19,1,-406,0,2,-406,203
22,3,-404,1,2,-404,203
35,3,402,1,2,402,203
79,4,-447,0,2,403,203
13,0,404,0,2,404,203
8,0,406,0,2,406,203
43,6,-473,1,2,408,203
85,5,449,1,2,411,203
41,4,411,0,2,411,203
41,5,478,1,2,413,203
23,3,421,1,2,421,203
68,2,422,0,2,422,203
48,6,-453,1,2,429,203
43,2,419,0,2,430,203
79,4,489,0,2,431,203
30,4,421,1,2,433,203
38,3,434,1,2,434,203
29,5,-448,1,2,436,203
42,4,430,1,2,437,203
94,4,451,0,2,445,203
60,1,450,0,2,450,203
28,3,453,1,2,453,203
60,6,-494,0,2,453,203
48,6,-469,1,2,456,203
3,1,462,1,2,462,203
15,0,463,0,2,463,203
57,2,464,0,2,464,203
22,3,465,1,2,465,203
61,5,-460,0,2,465,203
41,3,466,1,2,466,203
64,4,406,0,2,466,203
60,3,478,1,2,478,203
58,4,400,0,2,478,203
88,6,-460,1,2,488,203
11,3,488,1,2,488,203
3,0,488,0,2,488,203
5,3,497,1,2,497,203
55,5,-405,1,2,499,203
94,6,473,1,2,-493,321
79,0,-492,0,2,-492,321
43,6,-491,1,2,-491,321
25,6,-400,1,2,-489,321
36,6,-487,1,2,-487,321
33,3,-487,0,2,-487,321
19,6,-484,1,2,-484,321
18,6,-481,1,2,-481,321
16,5,-481,1,2,-481,321
66,0,493,0,2,-481,321
34,2,-465,0,2,-474,321
36,0,-468,0,2,-468,321
39,6,-467,1,2,-467,321
55,3,467,0,2,-467,321
83,6,-453,1,2,-453,321
17,6,-449,1,2,-449,321
74,3,-400,0,2,-449,321
25,6,-447,1,2,-447,321
9,0,-443,0,2,-443,321
39,6,-439,1,2,-439,321
16,3,-488,0,2,-438,321
5,1,-435,0,2,-435,321
99,1,462,0,2,-434,321
5,6,-434,0,2,-434,321
57,0,-491,0,2,-433,321
93,0,-410,0,2,-430,321
25,5,-427,0,2,-427,321
33,6,-426,1,2,-426,321
14,5,-483,1,2,-421,321
16,3,-420,0,2,-420,321
86,6,417,1,2,-409,321
55,6,-408,1,2,-408,321
98,6,-404,1,2,-406,321
87,3,-405,0,2,-405,321
36,0,-403,0,2,-403,321
10,1,-400,0,2,-400,321
48,3,400,0,2,400,321
68,6,-439,1,2,403,321
85,5,493,1,2,404,321
11,5,406,1,2,406,321
58,4,407,0,2,407,321
98,5,460,1,2,410,321
73,4,-432,1,2,414,321
2,6,418,1,2,418,321
52,3,465,0,2,426,321
48,6,427,1,2,427,321
54,6,426,1,2,427,321
87,5,495,1,2,427,321
75,3,431,0,2,431,321
87,5,-410,1,2,432,321
9,4,435,1,2,435,321
44,4,435,0,2,435,321
89,3,437,0,2,437,321
79,6,439,1,2,439,321
5,0,449,0,2,449,321
93,3,458,0,2,450,321
81,6,416,1,2,451,321
63,6,457,1,2,452,321
81,2,454,0,2,454,321
54,3,455,0,2,455,321
28,6,-445,0,2,458,321
80,3,464,0,2,462,321
26,6,437,1,2,465,321
69,5,484,1,2,468,321
44,0,470,0,2,470,321
40,6,472,1,2,472,321
96,2,-428,0,2,474,321
45,6,446,1,2,481,321
62,6,-438,1,2,489,321
38,4,430,0,2,490,321
86,5,408,1,2,491,321
51,3,491,0,2,491,321
88,5,412,1,2,492,321
57,4,492,0,2,492,321
31,6,493,0,2,493,321
18,5,443,1,2,494,321
21,6,474,1,2,496,321
70,4,-475,0,2,496,321
98,5,-402,0,2,498,321
68,4,-400,0,2,499,321
77,2,-427,0,2,-499,322
47,1,-498,0,2,-498,322
40,1,-498,0,2,-498,322
9,0,-496,1,2,-496,322
18,1,-493,0,2,-493,322
46,4,-491,1,2,-491,322
2,0,-489,0,2,-489,322
88,1,-500,1,2,-487,322
50,1,-481,1,2,-481,322
93,2,-422,1,2,-478,322
1,0,-478,0,2,-478,322
77,6,432,0,2,-477,322
91,6,404,0,2,-476,322
11,4,-475,1,2,-475,322
10,1,-475,0,2,-475,322
87,2,-423,1,2,-474,322
12,6,438,0,2,-470,322
45,1,-469,0,2,-469,322
10,1,-468,0,2,-468,322
62,1,-465,0,2,-465,322
97,1,-482,1,2,-463,322
10,1,-460,0,2,-460,322
4,0,-460,0,2,-460,322
30,1,-457,0,2,-457,322
62,1,-451,0,2,-451,322
10,1,-448,1,2,-448,322
27,6,414,1,2,-447,322
99,6,419,1,2,-446,322
46,1,-442,1,2,-444,322
39,1,-451,1,2,-443,322
48,2,-409,1,2,-441,322
65,6,445,0,2,-441,322
25,6,495,0,2,-436,322
44,1,-428,1,2,-428,322
30,1,-415,1,2,-424,322
42,1,-423,1,2,-423,322
22,5,-420,1,2,-420,322
26,1,-418,1,2,-418,322
9,1,-405,0,2,-405,322
97,2,-476,1,2,-403,322
1,0,-400,1,2,-400,322
8,1,-400,0,2,-400,322
13,1,402,1,2,402,322
32,1,407,0,2,407,322
13,1,413,1,2,413,322
88,2,427,0,2,417,322
92,6,-424,1,2,418,322
35,1,418,0,2,418,322
17,6,-448,1,2,426,322
56,2,483,0,2,427,322
94,2,457,0,2,431,322
96,2,474,1,2,434,322
88,2,470,0,2,436,322
31,1,440,1,2,440,322
79,2,488,0,2,441,322
17,1,445,1,2,445,322
43,6,-459,0,2,447,322
3,1,449,1,2,449,322
4,6,-463,1,2,455,322
28,6,-436,1,2,457,322
36,1,459,1,2,459,322
26,1,460,1,2,460,322
20,1,460,0,2,460,322
19,1,449,0,2,461,322
70,2,477,0,2,463,322
93,2,409,0,2,463,322
11,1,465,0,2,465,322
18,2,427,1,2,467,322
48,1,460,1,2,467,322
38,1,470,0,2,470,322
94,2,401,1,2,477,322
31,1,482,0,2,482,322
10,1,484,1,2,484,322
83,2,426,0,2,486,322
50,1,487,1,2,487,322
94,6,-447,0,2,490,322
49,1,490,0,2,490,322
48,2,431,1,2,492,322
98,6,-448,0,2,493,322
93,1,471,1,2,495,322
73,0,-458,0,2,-492,323
58,0,-495,1,2,-491,323
45,1,-400,1,2,-491,323
6,1,-491,1,2,-491,323
18,2,-490,0,2,-490,323
36,0,-486,0,2,-486,323
84,0,-462,1,2,-484,323
55,1,-481,0,2,-481,323
12,0,-474,1,2,-474,323
84,2,-432,1,2,-473,323
12,1,-472,1,2,-472,323
11,1,-464,1,2,-464,323
76,1,-458,0,2,-458,323
55,0,-456,1,2,-456,323
88,3,-433,0,2,-456,323
48,0,-455,1,2,-455,323
19,0,-454,0,2,-454,323
40,1,-453,0,2,-453,323
94,0,423,0,2,-452,323
78,0,-423,1,2,-451,323
76,3,411,1,2,-448,323
34,2,-447,1,2,-447,323
11,1,-434,0,2,-434,323
29,0,-432,1,2,-432,323
92,1,468,0,2,-431,323
37,1,-429,0,2,-429,323
62,2,-428,0,2,-428,323
4,1,-421,1,2,-421,323
19,2,-421,0,2,-421,323
24,0,-417,0,2,-417,323
46,0,-404,1,2,-412,323
15,0,-421,1,2,-408,323
87,1,428,1,2,-407,323
94,0,424,1,2,-403,323
61,2,-403,1,2,-403,323
31,4,477,0,2,405,323
90,6,412,1,2,412,323
51,3,-451,0,2,413,323
82,3,469,0,2,414,323
80,5,-410,0,2,416,323
10,6,418,1,2,418,323
56,5,-486,0,2,419,323
11,6,421,1,2,421,323
66,6,423,1,2,423,323
14,3,427,0,2,427,323
8,6,424,1,2,429,323
34,6,-474,0,2,430,323
2,5,430,0,2,430,323
11,6,435,1,2,435,323
2,5,435,0,2,435,323
41,4,436,0,2,436,323
41,5,438,0,2,438,323
45,4,439,0,2,439,323
15,5,465,1,2,440,323
70,5,459,1,2,441,323
55,6,-466,1,2,442,323
53,6,-448,1,2,443,323
49,6,-432,1,2,444,323
58,6,481,1,2,445,323
84,6,444,1,2,448,323
44,6,423,0,2,449,323
23,4,449,0,2,449,323
8,6,451,1,2,451,323
59,6,452,1,2,452,323
82,6,406,1,2,458,323
98,4,444,0,2,465,323
8,6,472,1,2,472,323
12,6,473,0,2,473,323
58,6,-450,0,2,475,323
65,4,479,0,2,479,323
16,6,481,1,2,481,323
59,5,481,0,2,481,323
28,6,439,0,2,484,323
31,5,486,0,2,486,323
71,6,433,1,2,488,323
12,5,489,0,2,489,323
29,5,490,0,2,490,323
62,6,-415,0,2,497,323
26,5,497,0,2,497,323
79,6,-480,1,2,499,323
13,6,-500,0,2,-500,324
75,6,-495,0,2,-495,324
50,5,499,1,2,-492,324
73,5,-433,1,2,-486,324
12,5,-481,0,2,-481,324
73,5,-480,1,2,-477,324
