n_trial,uncertainty,share,Predicted_MC_1up,Predicted_MC,Instr,ID,mc_model
29,51,2,0,-447,0,42,-417
30,77,4,1,436,0,42,436
32,21,2,0,-449,0,42,-449
33,72,4,0,-500,0,42,-486
34,22,2,0,-498,0,42,-498
35,86,4,1,430,0,42,430
36,97,5,0,-446,0,42,-434
37,59,3,0,-493,0,42,-493
38,73,5,0,-459,0,42,-459
40,23,1,0,-499,0,42,-499
41,92,5,1,406,0,42,-475
42,6,0,1,418,0,42,418
43,61,5,1,490,0,42,-467
44,61,3,0,-487,0,42,-487
46,36,6,0,-406,0,42,451
47,98,6,1,402,0,42,-409
48,10,1,1,500,0,42,500
1,68,6,1,434,1,42,434
2,95,3,0,-493,1,42,-409
3,99,6,0,-421,1,42,459
4,36,6,1,466,1,42,466
5,22,6,0,-466,1,42,-466
7,47,6,1,402,1,42,-436
8,3,1,0,-411,1,42,-411
9,5,3,1,420,1,42,420
11,53,5,0,-494,1,42,-494
12,55,6,1,484,1,42,-430
13,45,4,0,-404,1,42,-404
14,61,6,0,-412,1,42,407
15,70,6,1,420,1,42,-408
17,19,4,0,-481,1,42,-481
18,40,4,1,494,1,42,494
19,33,4,0,-447,1,42,-447
20,72,6,1,498,1,42,-464
21,74,6,0,-497,1,42,452
22,50,5,1,438,1,42,446
24,62,6,1,457,1,42,-428
25,57,5,0,-500,1,42,-500
27,36,5,1,498,1,42,498
28,26,5,0,-461,1,42,-461
29,2,0,0,-433,1,42,-433
30,17,2,0,-435,1,42,-435
32,69,6,1,483,1,42,-453
33,90,6,0,-455,1,42,499
34,97,1,0,-420,1,42,-445
35,99,6,0,-410,1,42,-403
36,69,4,0,-435,1,42,-435
37,7,2,1,450,1,42,450
38,86,6,0,-454,1,42,420
40,35,6,1,408,1,42,-465
41,78,5,1,425,1,42,-486
42,27,6,1,443,1,42,-486
43,34,4,1,425,1,42,425
44,99,6,0,-447,1,42,-485
46,20,3,0,-408,1,42,-408
47,26,6,1,423,1,42,-442
48,22,4,1,438,1,42,438
1,38,6,1,499,0,43,-439
2,60,6,0,-403,0,43,413
3,23,6,0,-488,0,43,-488
4,28,5,0,-421,0,43,-421
5,34,1,1,438,0,43,438
7,84,6,0,-440,0,43,-421
8,2,0,1,411,0,43,411
9,58,4,0,-498,0,43,-498
11,95,6,0,-490,0,43,462
12,38,3,0,-494,0,43,-494
13,12,0,0,-494,0,43,-494
14,59,6,0,-402,0,43,-420
15,9,0,0,-462,0,43,-462
17,54,1,0,-457,0,43,423
18,65,5,1,463,0,43,-444
19,73,4,0,-439,0,43,-420
20,14,6,0,-457,0,43,-457
21,71,6,1,406,0,43,-438
22,73,3,0,-412,0,43,-412
24,75,3,0,-481,0,43,477
25,53,0,0,-434,0,43,406
27,97,6,0,-463,0,43,-408
28,43,6,0,-478,0,43,418
29,46,6,0,-443,0,43,-443
30,53,5,0,-421,0,43,488
32,4,6,1,438,0,43,438
33,60,0,1,444,0,43,444
34,15,6,1,440,0,43,486
35,41,6,0,-451,0,43,-451
36,42,2,1,467,0,43,467
37,91,6,1,401,0,43,426
38,41,5,1,423,0,43,423
40,35,5,0,-441,0,43,-441
41,87,2,1,467,0,43,467
42,46,6,0,-462,0,43,-462
43,79,6,0,-493,0,43,-474
44,95,6,1,461,0,43,-500
46,4,0,0,-439,0,43,-439
47,41,5,1,420,0,43,457
48,33,6,0,-431,0,43,-431
1,87,6,0,-480,1,43,480
2,95,6,1,401,1,43,-494
3,73,5,0,-416,1,43,424
4,86,6,0,-487,1,43,-487
5,88,6,1,420,1,43,453
7,45,5,0,-415,1,43,-415
8,5,3,0,-409,1,43,-478
9,22,6,1,411,1,43,-490
11,34,2,1,474,1,43,474
12,72,6,0,-414,1,43,443
13,7,0,0,-482,1,43,-482
14,4,5,0,-487,1,43,-487
15,54,6,1,481,1,43,495
17,67,6,0,-451,1,43,486
18,89,6,1,403,1,43,403
19,95,6,0,-423,1,43,-451
20,38,6,1,463,1,43,463
21,93,4,0,-475,1,43,-401
22,54,5,0,-402,1,43,-402
24,95,3,0,-433,1,43,-408
25,70,6,1,433,1,43,441
27,6,0,0,-474,1,43,-437
28,91,0,1,401,1,43,-447
29,38,6,1,401,1,43,401
30,42,6,0,-452,1,43,492
32,59,0,0,-409,1,43,-463
33,67,4,0,-468,1,43,-468
34,30,4,0,-409,1,43,-409
35,34,1,1,423,1,43,-498
36,6,1,0,-481,1,43,-481
37,61,4,1,456,1,43,456
38,7,6,1,447,1,43,-457
40,58,0,0,-456,1,43,-497
41,38,6,1,482,1,43,482
42,18,2,0,-485,1,43,-485
43,73,6,0,-435,1,43,405
44,84,6,0,-473,1,43,-486
46,67,2,0,-458,1,43,-497
47,9,0,0,-494,1,43,-494
48,94,6,1,447,1,43,454
1,71,6,1,409,0,44,409
2,36,5,1,433,0,44,433
3,50,6,0,-451,0,44,-451
4,45,6,0,-465,0,44,422
5,57,6,1,460,0,44,-424
7,68,6,1,407,0,44,-479
8,85,6,1,402,0,44,467
9,86,6,1,486,0,44,-444
11,36,6,1,457,0,44,457
12,36,6,0,-468,0,44,477
13,71,6,0,-481,0,44,493
14,27,6,0,-470,0,44,-470
15,57,6,0,-479,0,44,-479
17,71,6,0,-411,0,44,-492
18,70,6,1,466,0,44,-463
19,66,6,1,453,0,44,441
20,63,6,0,-469,0,44,436
21,27,6,1,474,0,44,474
22,5,5,0,-415,0,44,-415
24,72,6,0,-428,0,44,404
25,52,6,1,429,0,44,-483
27,31,6,1,468,0,44,468
28,40,6,1,408,0,44,-408
29,27,6,0,-449,0,44,-449
30,59,6,1,444,0,44,-469
32,84,6,0,-440,0,44,458
33,76,6,1,445,0,44,-430
34,97,6,0,-415,0,44,446
35,8,6,0,-489,0,44,-489
36,10,6,1,446,0,44,446
37,63,6,0,-492,0,44,-405
38,93,6,1,479,0,44,-483
40,61,6,0,-477,0,44,-477
41,77,6,1,498,0,44,418
42,95,6,0,-464,0,44,-419
43,74,6,0,-492,0,44,-492
44,57,6,1,434,0,44,496
46,7,6,0,-435,0,44,-435
47,3,6,1,481,0,44,481
48,97,6,0,-439,0,44,-426
1,72,6,1,411,1,44,411
2,70,6,1,453,1,44,462
3,95,6,1,438,1,44,-461
4,59,6,1,409,1,44,480
5,78,6,0,-448,1,44,-448
7,24,6,0,-490,1,44,-490
8,25,6,1,474,1,44,474
9,54,6,0,-425,1,44,-470
11,90,6,0,-429,1,44,-495
12,79,6,1,492,1,44,492
13,70,6,0,-444,1,44,425
14,21,2,0,-484,1,44,-484
15,28,6,0,-410,1,44,-410
17,3,6,0,-445,1,44,-445
18,75,6,0,-500,1,44,478
19,75,6,0,-463,1,44,432
20,45,6,1,450,1,44,450
21,26,6,1,420,1,44,420
22,72,6,1,436,1,44,423
24,53,6,1,491,1,44,-472
25,10,6,1,472,1,44,472
27,83,6,1,480,1,44,-449
28,40,6,0,-409,1,44,-409
29,10,6,1,402,1,44,402
30,83,6,1,429,1,44,494
32,92,6,1,483,1,44,483
33,69,6,1,482,1,44,419
34,7,6,0,-409,1,44,-409
35,3,6,1,481,1,44,481
36,45,6,1,491,1,44,491
37,6,6,1,435,1,44,435
38,45,6,1,454,1,44,454
40,46,6,0,-452,1,44,-452
41,92,6,0,-466,1,44,-479
42,25,6,0,-416,1,44,-409
43,60,6,1,432,1,44,431
44,34,6,0,-430,1,44,-430
46,54,6,0,-450,1,44,499
47,98,6,0,-452,1,44,414
48,26,6,0,-403,1,44,-482
1,63,6,0,-445,0,45,475
2,51,6,1,442,0,45,442
3,39,6,0,-400,0,45,-400
4,84,6,0,-461,0,45,-462
5,8,6,1,478,0,45,478
7,61,6,1,435,0,45,-491
8,9,6,1,445,0,45,445
9,99,6,1,469,0,45,463
11,63,6,0,-486,0,45,-486
12,80,6,0,-476,0,45,-474
13,29,6,1,422,0,45,422
14,87,6,0,-409,0,45,435
15,5,6,1,439,0,45,439
17,57,6,0,-467,0,45,497
18,81,6,1,412,0,45,412
19,17,6,0,-452,0,45,-452
20,32,6,0,-470,0,45,-470
21,4,6,1,439,0,45,439
22,49,6,1,403,0,45,471
24,30,6,0,-483,0,45,-483
25,76,6,1,499,0,45,-464
27,25,6,1,410,0,45,410
28,66,6,1,449,0,45,449
29,70,6,0,-481,0,45,453
30,33,6,1,462,0,45,462
32,83,6,0,-413,0,45,407
33,91,6,0,-498,0,45,-428
34,5,6,1,451,0,45,451
35,70,6,0,-478,0,45,-478
36,26,6,1,500,0,45,500
37,27,6,1,478,0,45,478
38,44,6,1,417,0,45,417
40,52,6,1,462,0,45,462
41,57,6,0,-471,0,45,-471
42,72,6,0,-405,0,45,450
43,31,6,0,-426,0,45,-426
44,87,6,0,-465,0,45,430
46,52,6,0,-423,0,45,-439
47,71,6,0,-473,0,45,-464
48,91,6,0,-429,0,45,-490
1,87,6,0,-430,1,45,-430
2,84,6,0,-459,1,45,-415
3,41,6,1,465,1,45,467
4,58,6,0,-483,1,45,-480
5,96,6,0,-437,1,45,-414
7,91,6,1,439,1,45,480
8,9,6,0,-466,1,45,-466
9,77,6,1,416,1,45,416
11,28,6,0,-427,1,45,-427
12,9,6,0,-457,1,45,-457
13,13,6,0,-404,1,45,-404
14,85,6,0,-401,1,45,-428
15,81,6,1,490,1,45,-400
17,77,6,1,500,1,45,429
18,84,6,0,-485,1,45,423
19,75,6,1,430,1,45,482
20,79,6,1,433,1,45,-439
21,33,6,1,492,1,45,492
22,22,6,1,400,1,45,400
24,67,6,1,450,1,45,450
25,49,6,0,-407,1,45,-407
27,23,6,0,-429,1,45,432
28,25,6,0,-408,1,45,-408
29,53,6,1,478,1,45,478
30,73,6,1,495,1,45,495
32,73,6,1,417,1,45,417
33,16,6,0,-448,1,45,-448
34,7,6,0,-434,1,45,-434
35,93,6,1,479,1,45,-444
36,47,6,1,479,1,45,482
37,64,6,0,-500,1,45,-500
38,57,6,0,-432,1,45,431
40,75,6,1,463,1,45,466
41,84,6,0,-428,1,45,488
42,21,6,0,-464,1,45,-464
43,5,6,1,452,1,45,452
44,68,6,0,-419,1,45,-419
46,52,6,0,-477,1,45,-477
47,44,6,1,434,1,45,-409
48,12,6,0,-496,1,45,-496
1,91,6,0,-422,0,46,-429
2,39,3,0,-467,0,46,-467
3,25,4,1,423,0,46,423
4,55,3,0,-459,0,46,-411
5,42,4,1,460,0,46,460
7,72,5,0,-490,0,46,-490
8,81,5,1,477,0,46,-410
9,22,2,0,-467,0,46,-467
11,10,3,0,-479,0,46,-479
12,24,4,1,463,0,46,463
13,74,4,1,416,0,46,-402
14,82,4,0,-417,0,46,-417
15,78,6,1,483,0,46,474
17,97,5,0,-455,0,46,496
18,48,4,0,-421,0,46,-408
19,14,5,1,459,0,46,459
20,64,3,0,-489,0,46,-455
21,73,5,1,481,0,46,488
22,17,4,0,-482,0,46,-432
24,84,6,0,-415,0,46,483
25,10,3,0,-444,0,46,-444
27,73,5,0,-500,0,46,472
28,36,5,1,495,0,46,495
29,67,5,1,456,0,46,-500
30,45,6,1,490,0,46,490
32,69,5,0,-480,0,46,406
33,45,3,0,-440,0,46,-440
34,64,5,1,459,0,46,-469
35,52,6,0,-480,0,46,450
36,2,2,0,-412,0,46,-412
37,58,3,0,-426,0,46,-426
38,2,3,1,450,0,46,450
40,85,4,0,-457,0,46,466
41,16,3,0,-489,0,46,-400
42,47,3,0,-489,0,46,-420
43,73,5,1,499,0,46,-471
44,69,5,0,-466,0,46,-466
46,83,3,0,-493,0,46,-443
47,4,5,1,483,0,46,483
48,97,4,1,497,0,46,-426
1,63,6,1,417,1,46,417
2,63,6,1,474,1,46,433
3,34,6,0,-450,1,46,-450
4,6,6,0,-466,1,46,-466
5,55,6,0,-415,1,46,-415
7,67,6,1,487,1,46,487
8,34,6,0,-484,1,46,485
9,97,6,1,467,1,46,500
11,21,6,0,-404,1,46,-404
12,89,6,0,-457,1,46,-457
13,85,6,1,417,1,46,-493
14,37,6,0,-409,1,46,-489
15,55,6,1,409,1,46,406
17,88,6,1,473,1,46,475
18,38,6,0,-405,1,46,453
19,14,6,1,499,1,46,499
20,87,6,0,-491,1,46,492
21,85,6,1,406,1,46,-435
22,56,6,0,-485,1,46,-485
24,34,6,1,405,1,46,405
25,75,6,0,-453,1,46,-433
27,8,6,0,-464,1,46,-464
28,18,6,0,-491,1,46,-438
29,4,6,0,-454,1,46,-454
30,14,6,1,434,1,46,434
32,65,6,0,-422,1,46,-422
33,93,6,0,-448,1,46,494
34,15,6,0,-451,1,46,-451
35,53,6,1,484,1,46,412
36,86,6,1,431,1,46,-414
37,63,6,0,-498,1,46,430
38,26,6,0,-461,1,46,-461
40,75,6,0,-492,1,46,-450
41,70,6,0,-433,1,46,470
42,4,6,0,-498,1,46,-498
43,5,6,0,-400,1,46,-400
44,45,6,0,-488,1,46,-488
46,42,6,0,-481,1,46,-481
47,18,6,0,-462,1,46,-480
48,63,6,1,437,1,46,-410
1,86,0,1,462,0,47,-467
2,80,5,1,402,0,47,422
3,81,5,0,-432,0,47,-433
4,60,6,0,-443,0,47,-443
5,79,5,1,452,0,47,444
7,59,4,0,-403,0,47,-471
8,89,0,0,-422,0,47,478
9,57,4,0,-468,0,47,-420
11,37,5,0,-429,0,47,-429
12,85,0,0,-433,0,47,480
13,71,4,1,476,0,47,444
14,88,4,1,428,0,47,455
15,8,6,0,-437,0,47,-437
17,36,5,1,486,0,47,486
18,26,1,0,-500,0,47,470
19,66,5,0,-447,0,47,-447
20,49,4,0,-472,0,47,-458
21,59,5,1,473,0,47,473
22,83,5,0,-447,0,47,-447
24,25,6,1,498,0,47,498
25,18,6,0,-437,0,47,-437
27,68,1,1,454,0,47,-461
28,5,6,0,-418,0,47,-418
29,14,5,1,458,0,47,401
30,20,5,1,485,0,47,485
32,31,2,0,-444,0,47,454
33,71,1,1,446,0,47,-449
34,14,6,1,488,0,47,488
35,29,2,0,-442,0,47,440
36,16,6,1,401,0,47,401
37,65,1,1,463,0,47,-493
38,95,0,0,-434,0,47,499
40,17,2,0,-497,0,47,405
41,20,6,1,450,0,47,450
42,25,5,0,-419,0,47,-419
43,54,4,0,-404,0,47,-404
44,82,0,1,451,0,47,-469
46,5,6,0,-484,0,47,-484
47,59,4,1,466,0,47,407
48,42,2,1,431,0,47,-435
1,51,5,0,-430,1,47,-426
2,93,1,1,499,1,47,401
3,62,3,1,473,1,47,-400
4,19,5,1,463,1,47,463
5,56,5,0,-461,1,47,-453
7,34,0,1,476,1,47,-491
8,96,6,1,407,1,47,405
9,88,5,0,-407,1,47,-492
11,81,6,0,-499,1,47,-499
12,33,6,1,449,1,47,449
13,53,6,1,414,1,47,414
14,63,6,0,-427,1,47,-427
15,78,6,1,439,1,47,439
17,79,5,1,422,1,47,402
18,93,0,1,427,1,47,-422
19,44,6,0,-411,1,47,-411
20,72,5,0,-422,1,47,-401
21,13,6,0,-484,1,47,-484
22,46,4,1,498,1,47,410
24,69,5,1,471,1,47,500
25,15,6,0,-435,1,47,-435
27,99,4,0,-477,1,47,-410
28,59,4,0,-418,1,47,-482
29,81,0,1,472,1,47,-413
30,92,0,0,-438,1,47,437
32,30,5,1,460,1,47,455
33,63,5,1,497,1,47,461
34,29,6,1,481,1,47,481
35,41,6,1,481,1,47,481
36,52,6,0,-425,1,47,-425
37,11,0,1,496,1,47,-480
38,3,6,1,489,1,47,489
40,80,5,1,454,1,47,443
41,24,6,0,-434,1,47,-434
42,22,5,0,-433,1,47,-458
43,44,0,1,492,1,47,-413
44,38,6,0,-498,1,47,-498
46,7,6,0,-448,1,47,-448
47,74,0,0,-479,1,47,485
48,69,6,0,-432,1,47,-432
1,15,4,1,477,0,48,-428
2,90,6,1,409,0,48,442
3,41,2,0,-420,0,48,408
4,23,3,1,500,0,48,500
5,34,6,1,499,0,48,-424
7,63,4,1,413,0,48,-431
8,1,0,0,-412,0,48,-412
9,20,5,0,-407,0,48,476
11,85,3,0,-400,0,48,-433
12,37,6,1,403,0,48,-427
13,14,2,0,-435,0,48,-435
14,33,2,0,-403,0,48,-449
15,35,6,0,-475,0,48,411
17,15,0,0,-400,0,48,-400
18,52,3,1,419,0,48,419
19,29,4,1,446,0,48,446
20,27,2,0,-447,0,48,-447
21,63,6,0,-499,0,48,-472
22,8,1,0,-423,0,48,-423
24,4,0,1,494,0,48,494
25,24,3,1,434,0,48,434
27,57,5,1,481,0,48,481
28,43,4,0,-499,0,48,-499
29,19,0,0,-425,0,48,-425
30,75,5,0,-473,0,48,-459
32,85,6,0,-424,0,48,452
33,70,2,1,484,0,48,497
34,31,5,1,461,0,48,461
35,31,3,0,-491,0,48,-491
36,21,4,0,-463,0,48,-463
37,18,2,1,500,0,48,500
38,57,2,0,-426,0,48,-467
40,51,6,1,486,0,48,486
41,42,6,0,-444,0,48,403
42,71,4,1,427,0,48,427
43,11,2,1,481,0,48,481
44,44,6,1,423,0,48,-459
46,19,0,1,440,0,48,440
47,99,5,0,-458,0,48,-493
48,57,3,1,460,0,48,460
1,74,6,1,494,1,48,-460
2,12,0,0,-411,1,48,-411
3,15,0,0,-462,1,48,-441
4,95,6,1,420,1,48,-441
5,44,6,1,452,1,48,-434
7,88,5,0,-451,1,48,-424
8,39,6,1,423,1,48,-487
9,81,5,0,-484,1,48,-453
11,43,4,1,455,1,48,455
12,45,6,1,403,1,48,403
13,48,6,0,-472,1,48,481
14,58,3,0,-400,1,48,-451
15,48,6,0,-400,1,48,436
17,27,2,1,402,1,48,402
18,33,4,0,-411,1,48,-411
19,2,0,0,-420,1,48,-420
20,90,6,1,494,1,48,425
21,30,5,1,417,1,48,417
22,53,4,1,495,1,48,405
24,3,1,0,-495,1,48,-495
25,9,0,0,-471,1,48,-471
27,58,5,0,-420,1,48,-471
28,29,6,1,459,1,48,-454
29,5,0,0,-488,1,48,-488
30,94,6,0,-416,1,48,-490
32,22,4,0,-421,1,48,-421
33,78,6,0,-406,1,48,-406
34,80,6,1,457,1,48,-417
35,48,5,0,-465,1,48,-411
36,91,6,1,436,1,48,-425
37,45,5,1,408,1,48,408
38,66,6,1,427,1,48,-456
40,20,2,1,495,1,48,495
41,41,5,0,-469,1,48,-469
42,76,6,0,-454,1,48,487
43,94,6,0,-451,1,48,496
44,46,6,0,-430,1,48,470
46,98,6,0,-422,1,48,499
47,79,5,0,-492,1,48,-402
48,7,6,1,485,1,48,485
1,66,4,0,-473,0,49,413
2,22,1,1,487,0,49,487
3,18,0,0,-453,0,49,-453
4,19,0,1,431,0,49,431
5,31,1,0,-484,0,49,-484
7,89,4,0,-430,0,49,-475
8,95,4,0,-459,0,49,414
9,21,1,0,-430,0,49,-430
11,36,2,0,-464,0,49,-464
12,99,6,1,441,0,49,-435
13,3,0,0,-432,0,49,-432
14,97,5,1,464,0,49,411
15,38,2,1,467,0,49,467
17,65,5,1,444,0,49,-446
18,97,4,0,-415,0,49,483
19,39,3,1,492,0,49,406
20,43,4,1,444,0,49,444
21,49,3,1,428,0,49,428
22,55,5,0,-480,0,49,432
24,81,4,0,-417,0,49,-424
25,89,5,1,471,0,49,-461
27,51,3,0,-479,0,49,-479
28,9,1,1,477,0,49,477
29,1,0,0,-423,0,49,-423
30,66,3,0,-421,0,49,-448
32,6,0,0,-476,0,49,-476
33,3,0,0,-498,0,49,-498
34,5,6,1,418,0,49,-483
35,98,6,1,459,0,49,-490
36,50,4,1,457,0,49,441
37,4,0,1,493,0,49,493
38,7,0,1,417,0,49,417
40,46,4,1,500,0,49,500
41,2,0,0,-487,0,49,-487
42,1,0,1,429,0,49,429
43,56,3,1,474,0,49,474
44,94,6,1,487,0,49,-498
46,31,5,0,-492,0,49,498
47,46,4,0,-402,0,49,-402
48,63,4,0,-416,0,49,-416
1,55,5,0,-418,1,49,-418
2,50,4,0,-459,1,49,-459
3,20,3,0,-494,1,49,-494
4,88,6,0,-499,1,49,-499
5,2,2,1,463,1,49,463
7,94,5,0,-495,1,49,-440
8,99,6,0,-496,1,49,420
9,62,5,1,403,1,49,411
11,61,4,1,461,1,49,423
12,78,6,0,-437,1,49,485
13,28,3,0,-483,1,49,-483
14,28,2,1,409,1,49,409
15,16,2,1,500,1,49,500
17,85,4,0,-500,1,49,-452
18,82,5,1,440,1,49,494
19,43,3,1,413,1,49,413
20,87,6,0,-476,1,49,494
21,98,6,0,-438,1,49,-469
22,92,6,1,404,1,49,459
24,29,2,0,-421,1,49,-458
25,56,6,0,-433,1,49,419
27,35,4,0,-500,1,49,-500
28,87,6,0,-433,1,49,401
29,68,6,0,-471,1,49,420
30,13,1,1,418,1,49,418
32,31,4,0,-426,1,49,-426
33,41,3,0,-435,1,49,-435
34,88,5,1,469,1,49,458
35,15,1,0,-416,1,49,-416
36,10,1,0,-442,1,49,-442
37,83,4,1,452,1,49,476
38,6,1,0,-440,1,49,-440
40,69,5,0,-470,1,49,-470
41,59,4,0,-438,1,49,-438
42,72,6,1,449,1,49,-469
43,99,6,1,443,1,49,-415
44,95,5,0,-431,1,49,-440
46,84,5,0,-412,1,49,-456
47,58,6,1,425,1,49,-464
48,99,6,0,-428,1,49,-447
1,15,0,1,467,0,5.00E+01,467
2,83,6,1,463,0,5.00E+01,-429
3,52,1,0,-435,0,5.00E+01,-435
4,53,1,1,488,0,5.00E+01,488
5,27,0,1,448,0,5.00E+01,448
7,43,1,0,-455,0,5.00E+01,-455
8,97,4,1,498,0,5.00E+01,-476
9,49,2,1,466,0,5.00E+01,466
11,33,1,0,-470,0,5.00E+01,-470
12,12,0,0,-464,0,5.00E+01,-464
13,73,3,1,468,0,5.00E+01,468
14,9,0,0,-448,0,5.00E+01,-448
15,8,0,0,-445,0,5.00E+01,-445
17,96,6,1,494,0,5.00E+01,-452
18,61,4,1,451,0,5.00E+01,451
19,29,6,0,-487,0,5.00E+01,449
20,34,1,0,-443,0,5.00E+01,-443
21,94,6,0,-446,0,5.00E+01,496
22,98,6,1,436,0,5.00E+01,-412
24,41,1,1,493,0,5.00E+01,493
25,85,3,0,-446,0,5.00E+01,-432
27,67,4,1,476,0,5.00E+01,473
28,57,3,0,-496,0,5.00E+01,-496
29,84,4,0,-418,0,5.00E+01,-422
30,65,6,1,478,0,5.00E+01,-497
32,47,6,0,-420,0,5.00E+01,449
33,4,0,0,-430,0,5.00E+01,-430
34,69,2,1,427,0,5.00E+01,427
35,60,6,0,-468,0,5.00E+01,434
36,55,6,0,-418,0,5.00E+01,478
37,83,4,0,-454,0,5.00E+01,-483
38,15,0,0,-492,0,5.00E+01,-492
40,59,6,0,-481,0,5.00E+01,415
41,40,1,0,-474,0,5.00E+01,-474
42,77,6,0,-485,0,5.00E+01,459
43,14,0,0,-450,0,5.00E+01,-450
44,76,4,1,443,0,5.00E+01,443
46,9,0,1,439,0,5.00E+01,439
47,72,2,1,421,0,5.00E+01,499
48,46,6,0,-410,0,5.00E+01,437
1,83,6,0,-467,1,5.00E+01,487
2,67,2,1,457,1,5.00E+01,457
3,1,1,0,-421,1,5.00E+01,-421
4,44,3,1,428,1,5.00E+01,492
5,79,6,1,496,1,5.00E+01,-478
7,60,1,0,-493,1,5.00E+01,-493
8,46,1,0,-451,1,5.00E+01,-451
9,77,2,0,-481,1,5.00E+01,-481
11,10,0,1,426,1,5.00E+01,426
12,73,1,1,445,1,5.00E+01,482
13,35,0,0,-472,1,5.00E+01,-472
14,73,6,1,495,1,5.00E+01,-483
15,5,6,0,-436,1,5.00E+01,500
17,56,1,1,429,1,5.00E+01,429
18,98,2,0,-462,1,5.00E+01,-435
19,34,0,0,-413,1,5.00E+01,-413
20,71,0,1,491,1,5.00E+01,491
21,84,1,1,493,1,5.00E+01,437
22,50,6,1,478,1,5.00E+01,-464
24,77,2,0,-457,1,5.00E+01,-457
25,50,6,0,-420,1,5.00E+01,451
27,8,0,0,-424,1,5.00E+01,-424
28,27,2,0,-403,1,5.00E+01,-403
29,6,0,0,-439,1,5.00E+01,-439
30,87,2,1,480,1,5.00E+01,424
32,53,2,0,-489,1,5.00E+01,-489
33,93,6,0,-467,1,5.00E+01,442
34,1,0,1,415,1,5.00E+01,415
35,74,3,1,490,1,5.00E+01,430
36,25,2,0,-419,1,5.00E+01,-419
37,56,3,1,473,1,5.00E+01,473
38,42,2,0,-491,1,5.00E+01,-466
40,9,0,1,443,1,5.00E+01,443
41,71,2,0,-429,1,5.00E+01,-482
42,50,3,1,468,1,5.00E+01,-460
43,17,1,0,-457,1,5.00E+01,-476
44,81,2,0,-491,1,5.00E+01,-473
46,47,1,0,-435,1,5.00E+01,-435
47,41,1,1,408,1,5.00E+01,410
48,22,1,1,429,1,5.00E+01,443
1,49,3,1,418,0,51,418
2,81,5,0,-424,0,51,-471
3,58,5,1,466,0,51,-421
4,29,6,1,465,0,51,-445
5,41,6,0,-499,0,51,-499
7,63,6,1,406,0,51,-478
8,68,1,1,498,0,51,444
9,38,3,1,494,0,51,494
11,67,4,1,495,0,51,473
12,26,0,0,-460,0,51,-460
13,79,1,1,440,0,51,440
14,77,5,1,498,0,51,-497
15,49,0,1,488,0,51,488
17,5,0,0,-417,0,51,-417
18,60,5,0,-485,0,51,451
19,81,3,1,464,0,51,464
20,40,5,0,-429,0,51,-429
21,53,3,0,-433,0,51,-433
22,29,6,0,-450,0,51,495
24,88,6,0,-425,0,51,-495
25,7,0,0,-435,0,51,-435
27,12,1,0,-446,0,51,-446
28,21,3,0,-444,0,51,-444
29,92,6,0,-439,0,51,-439
30,26,4,1,488,0,51,432
32,46,4,1,496,0,51,496
33,40,6,1,461,0,51,-401
34,7,0,1,487,0,51,487
35,97,6,1,486,0,51,-490
36,56,3,0,-465,0,51,-465
37,44,1,0,-409,0,51,-427
38,9,0,1,420,0,51,420
40,89,5,1,401,0,51,415
41,42,6,1,429,0,51,-443
42,2,0,1,482,0,51,482
43,25,5,0,-448,0,51,434
44,12,0,1,423,0,51,423
46,86,5,1,446,0,51,-427
47,11,2,0,-413,0,51,-413
48,58,2,1,486,0,51,436
1,82,3,0,-459,1,51,-495
2,43,5,1,405,1,51,405
3,6,2,1,411,1,51,411
4,22,5,0,-470,1,51,-470
5,15,2,0,-417,1,51,-417
7,1,5,1,439,1,51,439
8,61,4,0,-447,1,51,-447
9,93,5,1,459,1,51,421
11,30,5,1,493,1,51,493
12,65,3,0,-440,1,51,487
13,75,2,0,-432,1,51,446
14,11,6,1,498,1,51,498
15,96,1,0,-444,1,51,483
17,97,1,1,472,1,51,463
18,22,0,1,440,1,51,440
19,4,0,0,-424,1,51,-424
20,85,6,0,-490,1,51,425
21,91,6,1,432,1,51,-481
22,28,2,0,-413,1,51,-413
24,75,0,1,415,1,51,415
25,2,0,0,-481,1,51,-481
27,66,3,1,463,1,51,463
28,5,6,0,-417,1,51,-417
29,3,6,0,-455,1,51,-455
30,74,2,1,462,1,51,432
32,64,6,1,403,1,51,-446
33,21,1,1,488,1,51,488
34,62,1,0,-418,1,51,480
35,28,5,1,410,1,51,-427
36,2,0,1,432,1,51,432
37,89,3,0,-461,1,51,-411
38,33,3,1,422,1,51,422
40,36,3,0,-431,1,51,-431
41,19,2,1,424,1,51,486
42,6,0,1,403,1,51,403
43,28,5,1,494,1,51,-422
44,38,3,0,-445,1,51,-445
46,61,4,0,-497,1,51,-497
47,33,2,1,450,1,51,450
48,45,3,0,-494,1,51,-494
1,72,4,1,471,0,52,453
2,35,2,1,473,0,52,473
3,81,6,1,420,0,52,-451
4,30,6,0,-488,0,52,457
5,25,2,1,484,0,52,484
7,39,3,1,484,0,52,484
8,97,6,0,-411,0,52,-447
9,86,4,1,448,0,52,494
11,81,5,1,448,0,52,448
12,66,4,1,413,0,52,412
13,96,6,0,-414,0,52,-452
14,27,2,0,-410,0,52,-410
15,41,4,1,472,0,52,472
17,66,5,0,-476,0,52,-476
18,93,6,1,430,0,52,-499
19,23,6,0,-497,0,52,464
