n_trial,uncertainty,share,Predicted_MC_1up,mc_model,Instr,ID,Predicted_MC,Old1
29,75,3,1,441,1,66,421,1
30,67,4,1,448,1,66,448,1
32,77,0,1,485,1,66,491,1
33,63,0,0,-486,1,66,-471,1
34,4,0,0,-434,1,66,-434,1
35,12,2,1,420,1,66,420,1
36,4,0,0,-430,1,66,-430,1
37,78,4,0,470,1,66,-469,1
38,97,6,1,412,1,66,451,1
40,6,1,1,493,1,66,493,1
41,55,3,0,-408,1,66,-408,1
42,10,0,1,404,1,66,404,1
43,1,0,1,457,1,66,457,1
44,26,6,0,446,1,66,-420,1
46,32,2,0,-420,1,66,-420,1
47,35,6,0,445,1,66,-419,1
48,92,6,0,448,1,66,-476,1
1,74,6,1,-455,1,66,413,1
2,93,4,0,-402,1,66,-432,1
3,85,5,1,465,1,66,487,1
4,35,0,0,-485,1,66,-485,1
5,21,3,1,-441,1,66,447,1
7,23,5,0,458,1,66,-439,1
8,69,3,1,420,1,66,420,1
9,26,6,0,-426,1,66,-426,1
11,62,3,0,-455,1,66,-455,1
12,40,3,1,427,1,66,494,1
13,71,3,1,428,1,66,428,1
14,79,5,1,459,1,66,459,1
15,69,2,0,-419,1,66,-419,1
17,40,3,1,400,1,66,400,1
18,82,3,0,-434,1,66,-412,1
19,43,3,0,-449,1,66,-449,1
20,53,4,1,416,1,66,416,1
21,19,3,1,-442,1,66,430,1
22,2,3,1,439,1,66,439,1
24,44,6,0,-488,1,66,-470,1
25,70,3,0,-494,1,66,-494,1
27,65,4,0,-419,1,66,-437,1
28,22,3,1,438,1,66,438,1
29,93,3,0,414,1,66,-476,1
30,92,3,0,427,1,66,-452,1
32,67,3,0,400,1,66,-445,1
33,51,3,0,434,1,66,-421,1
34,61,6,1,-449,1,66,478,1
35,1,4,0,-409,1,66,-409,1
36,1,2,0,-403,1,66,-403,1
37,95,6,0,441,1,66,-405,1
38,34,0,1,418,1,66,471,1
40,50,0,0,-421,1,66,-489,1
41,55,6,1,-499,1,66,451,1
42,72,3,0,-500,1,66,-500,1
43,68,6,1,497,1,66,497,1
44,33,3,1,423,1,66,423,1
46,85,3,1,493,1,66,463,1
47,43,6,0,-420,1,66,-420,1
48,36,3,0,-476,1,66,-474,1
1,17,0,0,-444,1,67,-444,1
2,39,5,1,469,1,67,469,1
3,89,6,1,-485,1,67,436,1
4,62,3,1,471,1,67,416,1
5,36,6,0,480,1,67,-447,1
7,5,0,0,-403,1,67,-403,1
8,89,5,1,427,1,67,427,1
9,48,3,0,-499,1,67,-499,1
11,27,2,1,441,1,67,441,1
12,96,5,1,410,1,67,433,1
13,55,3,0,-448,1,67,-448,1
14,40,2,0,-500,1,67,-500,1
15,41,3,1,402,1,67,402,1
17,74,5,1,-476,1,67,462,1
18,14,6,0,427,1,67,-403,1
19,60,4,1,445,1,67,499,1
20,98,5,0,-488,1,67,-410,1
21,25,6,1,-500,1,67,497,1
22,35,3,1,482,1,67,482,1
24,58,3,0,-459,1,67,-477,1
25,47,6,0,480,1,67,-441,1
27,54,4,1,499,1,67,499,1
28,47,3,0,-430,1,67,-430,1
29,72,3,0,-453,1,67,-431,1
30,70,5,1,500,1,67,435,1
32,48,6,1,-406,1,67,452,1
33,84,5,1,443,1,67,475,1
34,27,3,1,422,1,67,422,1
35,25,2,0,-492,1,67,-492,1
36,92,6,0,417,1,67,-488,1
37,36,2,0,-465,1,67,-465,1
38,56,4,1,-496,1,67,439,1
40,80,5,1,468,1,67,484,1
41,22,6,1,-460,1,67,432,1
42,73,4,1,463,1,67,463,1
43,51,6,0,485,1,67,-480,1
44,93,6,1,-420,1,67,417,1
46,48,4,1,421,1,67,430,1
47,96,5,0,-446,1,67,-493,1
48,50,3,1,-400,1,67,476,1
1,97,5,1,-435,1,67,467,1
2,11,5,1,460,1,67,460,1
3,80,4,0,445,1,67,-462,1
4,54,2,1,497,1,67,413,1
5,35,4,1,433,1,67,433,1
7,37,3,0,418,1,67,-421,1
8,93,0,0,-486,1,67,-497,1
9,46,4,1,491,1,67,491,1
11,59,2,0,-437,1,67,-437,1
12,73,2,1,-494,1,67,470,1
13,78,2,0,473,1,67,-468,1
14,11,6,1,446,1,67,446,1
15,37,4,0,-476,1,67,-476,1
17,61,4,0,-402,1,67,-445,1
18,77,5,1,-443,1,67,420,1
19,3,6,1,404,1,67,404,1
20,11,6,1,458,1,67,458,1
21,22,5,1,-432,1,67,428,1
22,19,5,1,401,1,67,401,1
24,23,5,0,-444,1,67,-444,1
25,79,4,0,464,1,67,-403,1
27,88,4,0,-465,1,67,-421,1
28,1,6,1,437,1,67,437,1
29,30,5,1,459,1,67,459,1
30,12,4,0,-433,1,67,-433,1
32,34,4,0,-455,1,67,-455,1
33,85,1,0,-443,1,67,-404,1
34,9,5,0,-430,1,67,-430,1
35,76,1,1,481,1,67,471,1
36,94,0,0,434,1,67,-485,1
37,85,0,0,439,1,67,-416,1
38,52,4,0,-472,1,67,-472,1
40,43,4,0,-465,1,67,-465,1
41,67,1,0,-410,1,67,-453,1
42,37,4,0,-496,1,67,-496,1
43,90,0,0,-446,1,67,-433,1
44,2,6,0,-436,1,67,-436,1
46,5,5,0,-473,1,67,-473,1
47,24,4,0,472,1,67,-424,1
48,38,5,0,-447,1,67,-403,1
1,66,6,0,440,1,68,-454,1
2,84,6,0,500,1,68,-460,1
3,3,1,0,-485,1,68,-485,1
4,11,1,0,-458,1,68,-458,1
5,51,6,1,469,1,68,469,1
7,69,5,1,434,1,68,434,1
8,22,1,0,-468,1,68,-468,1
9,3,1,0,-431,1,68,-431,1
11,86,6,1,-491,1,68,484,1
12,84,0,0,-460,1,68,-443,1
13,90,6,0,479,1,68,-483,1
14,13,0,1,458,1,68,458,1
15,25,1,0,-495,1,68,-495,1
17,92,6,0,498,1,68,-480,1
18,68,6,0,408,1,68,-449,1
19,42,1,0,-475,1,68,-500,1
20,48,1,0,-423,1,68,-423,1
21,36,1,1,418,1,68,418,1
22,22,5,1,476,1,68,496,1
24,7,1,0,-438,1,68,-468,1
25,83,6,1,-483,1,68,440,1
27,31,1,1,478,1,68,478,1
28,20,1,0,-414,1,68,-414,1
29,95,6,1,-401,1,68,425,1
30,36,6,0,490,1,68,-420,1
32,94,4,1,448,1,68,401,1
33,46,0,1,467,1,68,467,1
34,12,0,1,422,1,68,422,1
35,10,0,0,-433,1,68,-433,1
36,22,0,1,413,1,68,413,1
37,53,0,0,-475,1,68,-475,1
38,30,0,0,-487,1,68,-487,1
40,32,0,0,-485,1,68,-485,1
41,48,0,0,-459,1,68,-409,1
42,35,0,1,412,1,68,412,1
43,86,6,0,436,1,68,-460,1
44,75,4,1,440,1,68,457,1
46,92,6,1,-438,1,68,460,1
47,50,4,1,437,1,68,428,1
48,2,0,1,404,1,68,404,1
1,85,6,1,-442,1,68,417,1
2,20,6,0,481,1,68,-422,1
3,10,1,0,-467,1,68,-467,1
4,25,0,0,-418,1,68,-418,1
5,45,2,0,-453,1,68,-478,1
7,66,2,1,474,1,68,474,1
8,55,4,0,-401,1,68,-463,1
9,97,2,0,-483,1,68,-460,1
11,53,2,1,423,1,68,423,1
12,31,4,1,471,1,68,409,1
13,53,5,1,-476,1,68,499,1
14,89,2,0,-455,1,68,-455,1
15,71,2,1,422,1,68,422,1
17,2,0,0,-470,1,68,-470,1
18,19,4,0,407,1,68,-461,1
19,93,6,0,498,1,68,-424,1
20,43,2,0,-486,1,68,-486,1
21,69,3,1,500,1,68,500,1
22,52,3,0,-402,1,68,-474,1
24,51,1,0,-433,1,68,-433,1
25,91,4,0,-412,1,68,-453,1
27,95,4,1,420,1,68,407,1
28,91,4,1,482,1,68,437,1
29,7,1,1,407,1,68,407,1
30,23,4,1,410,1,68,410,1
32,20,4,1,-430,1,68,440,1
33,51,1,0,-410,1,68,-410,1
34,40,1,0,-460,1,68,-460,1
35,71,2,0,-424,1,68,-424,1
36,81,5,1,-416,1,68,485,1
37,26,1,1,406,1,68,406,1
38,17,6,1,-444,1,68,495,1
40,90,5,1,-481,1,68,462,1
41,6,1,0,-483,1,68,-483,1
42,95,6,1,-480,1,68,450,1
43,32,3,0,-450,1,68,-440,1
44,61,2,1,438,1,68,438,1
46,91,4,1,491,1,68,475,1
47,5,4,1,455,1,68,455,1
48,56,4,0,414,1,68,-468,1
1,95,5,0,-497,1,69,-497,1
2,77,2,1,413,1,69,413,1
3,28,1,1,456,1,69,456,1
4,70,5,1,442,1,69,442,1
5,15,4,1,431,1,69,431,1
7,98,3,1,-498,1,69,413,1
8,28,5,0,-497,1,69,-497,1
9,79,5,0,-495,1,69,-487,1
11,85,2,0,496,1,69,-467,1
12,17,5,1,477,1,69,477,1
13,48,3,1,492,1,69,468,1
14,49,3,1,432,1,69,432,1
15,45,1,1,-481,1,69,492,1
17,55,4,1,487,1,69,485,1
18,66,1,0,434,1,69,-457,1
19,25,6,1,500,1,69,464,1
20,28,3,1,417,1,69,417,1
21,35,5,0,-464,1,69,-464,1
22,98,1,0,431,1,69,-469,1
24,62,3,0,438,1,69,-476,1
25,76,1,1,-454,1,69,407,1
27,76,1,0,-416,1,69,-481,1
28,1,6,0,-426,1,69,-426,1
29,20,6,1,460,1,69,460,1
30,96,1,1,-451,1,69,401,1
32,43,6,1,419,1,69,419,1
33,43,4,1,421,1,69,421,1
34,50,4,0,-489,1,69,-489,1
35,35,3,1,400,1,69,400,1
36,24,6,1,-417,1,69,419,1
37,83,1,1,-447,1,69,483,1
38,88,5,1,440,1,69,454,1
40,91,5,0,-464,1,69,-477,1
41,98,4,1,-425,1,69,410,1
42,17,3,0,-441,1,69,-441,1
43,82,2,1,-430,1,69,406,1
44,56,4,0,-479,1,69,-479,1
46,20,4,1,451,1,69,451,1
47,42,4,0,-485,1,69,-485,1
48,38,5,1,469,1,69,469,1
1,52,0,0,-480,1,69,-491,1
2,21,5,1,500,1,69,500,1
3,64,0,0,-436,1,69,-449,1
4,63,1,1,421,1,69,421,1
5,5,6,1,433,1,69,433,1
7,82,0,0,-406,1,69,-486,1
8,31,4,0,493,1,69,-427,1
9,36,2,0,-433,1,69,-433,1
11,40,5,1,435,1,69,435,1
12,73,1,0,-447,1,69,-407,1
13,79,1,0,418,1,69,-498,1
14,80,2,0,-409,1,69,-468,1
15,74,1,1,-463,1,69,422,1
17,87,2,1,-411,1,69,467,1
18,95,2,1,-434,1,69,486,1
19,36,5,1,445,1,69,445,1
20,9,6,1,402,1,69,402,1
21,98,0,0,-490,1,69,-437,1
22,15,5,1,463,1,69,463,1
24,50,1,0,-459,1,69,-418,1
25,8,6,1,477,1,69,477,1
27,71,2,0,-447,1,69,-447,1
28,6,6,1,423,1,69,423,1
29,28,1,0,-480,1,69,-480,1
30,24,5,1,430,1,69,430,1
32,54,3,0,-422,1,69,-449,1
33,30,5,1,473,1,69,473,1
34,18,6,0,-491,1,69,-491,1
35,38,4,0,-441,1,69,-441,1
36,63,2,0,-447,1,69,-405,1
37,23,5,0,-496,1,69,-496,1
38,98,0,0,440,1,69,-404,1
40,70,1,1,-444,1,69,412,1
41,64,3,1,480,1,69,480,1
42,36,5,1,424,1,69,481,1
43,78,4,0,-442,1,69,-442,1
44,46,5,1,419,1,69,419,1
46,84,4,1,422,1,69,439,1
47,93,1,0,481,1,69,-418,1
48,64,3,0,-416,1,69,-414,1
1,60,5,0,-446,1,70,-454,1
2,49,5,1,484,1,70,453,1
3,12,6,0,-432,1,70,-432,1
4,76,5,1,459,1,70,400,1
5,39,6,0,-408,1,70,-408,1
7,47,0,1,-455,1,70,413,1
8,45,6,0,-408,1,70,-408,1
9,31,6,0,-467,1,70,-467,1
11,68,1,1,405,1,70,490,1
12,64,0,1,-426,1,70,414,1
13,38,6,0,-432,1,70,-432,1
14,48,0,1,-443,1,70,497,1
15,7,6,0,-444,1,70,-444,1
17,47,2,1,423,1,70,467,1
18,65,1,1,482,1,70,402,1
19,13,6,1,409,1,70,409,1
20,49,6,0,-402,1,70,-402,1
21,95,5,0,-420,1,70,-401,1
22,6,6,0,-467,1,70,-467,1
24,59,6,1,464,1,70,464,1
25,32,6,0,-426,1,70,-426,1
27,4,6,1,419,1,70,419,1
28,70,4,1,424,1,70,469,1
29,14,6,0,-425,1,70,-425,1
30,41,5,0,-450,1,70,-428,1
32,8,6,1,451,1,70,451,1
33,49,6,1,487,1,70,485,1
34,77,6,0,-407,1,70,-412,1
35,43,6,1,480,1,70,480,1
36,48,6,0,-429,1,70,-429,1
37,15,6,1,491,1,70,491,1
38,5,6,0,-434,1,70,-434,1
40,63,5,0,498,1,70,-467,1
41,5,6,1,493,1,70,493,1
42,95,0,1,-447,1,70,418,1
43,65,6,1,457,1,70,457,1
44,20,6,0,-464,1,70,-464,1
46,14,6,0,-475,1,70,-475,1
47,35,4,1,435,1,70,490,1
48,32,6,0,-413,1,70,-413,1
1,8,3,0,-434,0,70,-434,1
2,68,0,0,415,0,70,-496,1
3,40,3,1,405,0,70,489,1
4,18,0,0,-400,0,70,-400,1
5,62,3,1,492,0,70,492,1
7,84,3,0,-415,0,70,-404,1
8,71,3,1,482,0,70,482,1
9,63,0,0,452,0,70,-437,1
11,9,3,1,472,0,70,472,1
12,43,0,1,-419,0,70,426,1
13,64,0,1,-451,0,70,498,1
14,60,4,1,427,0,70,427,1
15,23,0,1,-411,0,70,458,1
17,90,0,1,-453,0,70,478,1
18,74,0,1,-478,0,70,439,1
19,95,3,1,497,0,70,466,1
20,51,0,1,-485,0,70,429,1
21,34,3,0,-452,0,70,-452,1
22,24,3,0,-443,0,70,-443,1
24,13,3,0,-498,0,70,-498,1
25,95,0,0,485,0,70,-437,1
27,27,3,0,-495,0,70,-495,1
28,78,3,0,-462,0,70,-462,1
29,4,3,1,414,0,70,414,1
30,81,0,0,444,0,70,-472,1
32,97,3,1,-451,0,70,434,1
33,42,3,1,445,0,70,416,1
34,6,4,0,-403,0,70,-403,1
35,71,2,1,444,0,70,489,1
36,9,0,0,-497,0,70,-497,1
37,98,0,1,-470,0,70,452,1
38,63,0,0,402,0,70,-418,1
40,59,4,1,436,0,70,436,1
41,35,4,1,449,0,70,472,1
42,45,3,1,409,0,70,409,1
43,76,3,0,-486,0,70,-457,1
44,92,1,0,404,0,70,-457,1
46,57,3,0,-421,0,70,-479,1
47,80,1,0,-420,0,70,-499,1
48,67,0,1,-430,0,70,490,1
1,67,4,1,-401,0,71,461,1
2,12,2,1,482,0,71,482,1
3,84,4,0,-431,0,71,-491,1
4,39,3,1,500,0,71,500,1
5,22,3,0,-471,0,71,-471,1
7,98,4,1,470,0,71,474,1
8,75,4,0,400,0,71,-448,1
9,20,2,0,-439,0,71,-439,1
11,34,2,0,-432,0,71,-432,1
12,37,3,0,-417,0,71,-417,1
13,33,2,1,487,0,71,487,1
14,66,2,1,409,0,71,401,1
15,79,5,0,423,0,71,-499,1
17,52,3,1,433,0,71,433,1
18,45,4,0,476,0,71,-475,1
19,52,4,0,-436,0,71,-421,1
20,7,1,1,489,0,71,489,1
21,67,2,1,454,0,71,454,1
22,47,2,0,-471,0,71,-471,1
24,66,4,0,440,0,71,-470,1
25,26,4,1,-474,0,71,420,1
27,89,4,0,487,0,71,-498,1
28,75,3,1,434,0,71,499,1
29,53,2,0,-444,0,71,-444,1
30,89,4,0,409,0,71,-467,1
32,25,4,1,-469,0,71,424,1
33,70,4,0,498,0,71,-473,1
34,97,5,1,421,0,71,406,1
35,87,4,1,488,0,71,479,1
36,33,2,0,-439,0,71,-439,1
37,97,5,0,492,0,71,-437,1
38,88,4,1,-467,0,71,458,1
40,33,2,0,-500,0,71,-500,1
41,15,1,1,410,0,71,410,1
42,7,1,1,417,0,71,417,1
43,95,3,0,-468,0,71,-420,1
44,12,2,1,425,0,71,425,1
46,67,3,0,428,0,71,-427,1
47,55,2,0,-409,0,71,-409,1
48,71,4,0,-428,0,71,-481,1
1,62,6,0,497,0,71,-415,1
2,94,0,1,-452,0,71,423,1
3,28,6,1,484,0,71,439,1
4,92,1,1,-431,0,71,468,1
5,11,1,0,-434,0,71,-434,1
7,12,6,1,473,0,71,473,1
8,55,1,0,-481,0,71,-481,1
9,29,5,1,490,0,71,490,1
11,31,5,1,486,0,71,486,1
12,34,6,0,430,0,71,-474,1
13,44,6,1,449,0,71,423,1
14,80,5,0,416,0,71,-410,1
15,76,1,0,-458,0,71,-458,1
17,59,5,1,481,0,71,481,1
18,2,5,1,435,0,71,435,1
19,58,6,0,475,0,71,-450,1
20,14,3,1,427,0,71,427,1
21,62,2,0,-428,0,71,-428,1
22,12,5,1,489,0,71,489,1
24,98,4,1,465,0,71,444,1
25,40,1,0,-453,0,71,-453,1
27,19,0,0,-454,0,71,-454,1
28,41,4,1,436,0,71,436,1
29,19,2,0,-421,0,71,-421,1
30,73,0,0,-492,0,71,-458,1
32,18,2,0,-490,0,71,-490,1
33,37,1,0,-429,0,71,-429,1
34,56,5,0,419,0,71,-486,1
35,88,3,0,-456,0,71,-433,1
36,26,5,1,497,0,71,497,1
37,2,5,1,430,0,71,430,1
38,41,5,1,438,0,71,438,1
40,45,4,1,439,0,71,439,1
41,36,0,0,-486,0,71,-486,1
42,31,4,1,405,0,71,477,1
43,51,3,0,413,0,71,-451,1
44,23,4,1,449,0,71,449,1
46,24,0,0,-417,0,71,-417,1
47,65,4,1,479,0,71,479,1
48,82,3,1,414,0,71,469,1
1,95,1,1,455,0,72,455,1
2,4,5,0,-471,0,72,-471,1
3,33,3,0,-484,0,72,-484,1
4,76,2,1,447,0,72,476,1
5,86,2,1,497,0,72,499,1
7,46,1,1,403,0,72,484,1
8,91,6,1,-478,0,72,412,1
9,61,2,0,442,0,72,-496,1
11,31,4,0,-419,0,72,-498,1
12,29,2,1,485,0,72,485,1
13,74,5,0,488,0,72,-425,1
14,46,2,0,-408,0,72,-408,1
15,44,2,0,-445,0,72,-445,1
17,33,5,1,-420,0,72,430,1
18,75,6,0,421,0,72,-413,1
19,12,1,0,-434,0,72,-434,1
20,99,6,0,443,0,72,-473,1
21,94,4,0,-486,0,72,-423,1
22,65,4,0,433,0,72,-446,1
24,88,2,1,474,0,72,465,1
25,24,2,1,453,0,72,453,1
27,96,4,0,-443,0,72,-455,1
28,9,2,1,470,0,72,470,1
29,27,2,1,463,0,72,405,1
30,39,2,0,-407,0,72,-407,1
32,88,4,0,-465,0,72,-465,1
33,16,2,1,451,0,72,451,1
34,86,2,1,457,0,72,431,1
35,19,2,0,-437,0,72,-437,1
36,94,5,0,-435,0,72,-414,1
37,12,2,0,-423,0,72,-423,1
38,62,5,0,406,0,72,-428,1
40,66,3,1,405,0,72,500,1
41,67,2,0,-447,0,72,-447,1
42,18,1,1,445,0,72,445,1
43,38,4,0,-437,0,72,-402,1
44,53,2,1,482,0,72,447,1
46,20,1,1,431,0,72,431,1
47,79,5,0,443,0,72,-463,1
48,90,4,0,408,0,72,-421,1
1,91,6,1,-476,0,72,404,1
2,94,2,1,431,0,72,457,1
3,32,1,1,407,0,72,407,1
4,45,1,0,-469,0,72,-469,1
5,31,1,1,482,0,72,482,1
7,47,1,0,-498,0,72,-498,1
8,10,1,0,-475,0,72,-475,1
9,56,2,1,427,0,72,483,1
11,70,2,1,463,0,72,477,1
12,62,1,0,-465,0,72,-465,1
13,10,1,0,-460,0,72,-460,1
14,19,1,1,461,0,72,449,1
15,18,1,0,-493,0,72,-493,1
17,9,1,0,-405,0,72,-405,1
18,98,6,0,493,0,72,-448,1
19,40,1,0,-498,0,72,-498,1
20,79,2,1,441,0,72,488,1
21,94,6,0,490,0,72,-447,1
22,4,0,0,-460,0,72,-460,1
24,8,1,0,-400,0,72,-400,1
25,1,0,0,-478,0,72,-478,1
27,10,1,0,-468,0,72,-468,1
28,2,0,0,-489,0,72,-489,1
29,88,2,1,417,0,72,427,1
30,62,1,0,-451,0,72,-451,1
32,30,1,0,-457,0,72,-457,1
33,83,2,1,486,0,72,426,1
34,25,6,1,-436,0,72,495,1
35,38,1,1,470,0,72,470,1
36,20,1,1,460,0,72,460,1
37,93,2,1,463,0,72,409,1
38,77,2,0,-499,0,72,-427,1
40,12,6,1,-470,0,72,438,1
41,65,6,1,-441,0,72,445,1
42,49,1,1,490,0,72,490,1
43,43,6,0,447,0,72,-459,1
44,88,2,1,436,0,72,470,1
46,11,1,1,465,0,72,465,1
47,77,6,1,-477,0,72,432,1
48,35,1,1,418,0,72,418,1
1,20,2,1,468,0,73,468,1
2,94,2,0,-432,0,73,-480,1
3,61,4,1,451,0,73,451,1
4,93,4,0,500,0,73,-426,1
5,75,4,1,-430,0,73,477,1
7,60,4,1,-463,0,73,469,1
8,75,4,0,436,0,73,-455,1
9,78,4,1,-483,0,73,441,1
11,93,4,0,430,0,73,-466,1
12,72,2,0,-487,0,73,-481,1
13,60,2,0,-499,0,73,-470,1
14,25,2,0,-460,0,73,-491,1
15,81,2,1,444,0,73,431,1
17,7,2,0,-500,0,73,-500,1
18,83,5,0,470,0,73,-452,1
19,76,2,0,-449,0,73,-427,1
20,69,2,0,-476,0,73,-476,1
21,60,6,1,-497,0,73,415,1
22,44,3,1,437,0,73,437,1
24,82,2,1,416,0,73,425,1
25,61,2,1,442,0,73,423,1
27,1,2,0,-477,0,73,-477,1
28,29,2,0,-465,0,73,-465,1
29,79,2,1,404,0,73,401,1
30,28,2,0,-416,0,73,-416,1
32,83,6,1,-418,0,73,462,1
33,99,5,1,-435,0,73,495,1
34,33,2,0,-412,0,73,-412,1
35,7,1,0,-491,0,73,-491,1
36,69,1,0,-440,0,73,-474,1
37,11,5,0,474,0,73,-458,1
38,20,1,0,-475,0,73,-422,1
40,74,4,0,-473,0,73,-483,1
41,13,5,0,-498,0,73,-498,1
42,55,2,0,-406,0,73,-406,1
43,70,2,0,-405,0,73,-405,1
44,26,2,0,-473,0,73,-473,1
46,34,2,1,450,0,73,450,1
47,81,2,1,435,0,73,436,1
48,61,2,1,409,0,73,493,1
1,64,3,1,451,0,73,451,1
2,67,2,1,-427,0,73,422,1
3,38,4,1,481,0,73,481,1
4,42,4,0,462,0,73,-441,1
5,9,4,0,-400,0,73,-400,1
7,27,2,1,-462,0,73,477,1
8,48,4,1,407,0,73,407,1
9,24,4,0,-457,0,73,-457,1
11,72,4,0,410,0,73,-461,1
12,77,1,0,455,0,73,-468,1
13,10,6,0,-422,0,73,-422,1
14,28,2,0,417,0,73,-419,1
15,36,4,1,464,0,73,464,1
17,36,5,1,472,0,73,437,1
18,55,5,0,-444,0,73,-416,1
19,85,0,0,486,0,73,-450,1
20,88,6,1,-452,0,73,495,1
21,20,1,0,-422,0,73,-422,1
22,48,5,0,472,0,73,-426,1
24,14,5,0,-435,0,73,-435,1
25,6,0,1,460,0,73,460,1
27,15,5,0,-453,0,73,-453,1
28,2,5,0,-497,0,73,-497,1
29,87,0,0,-442,0,73,-467,1
30,50,4,0,-404,0,73,-479,1
32,28,4,0,-442,0,73,-442,1
33,42,4,0,-500,0,73,-500,1
34,86,1,1,473,0,73,409,1
35,86,1,0,-479,0,73,-479,1
36,89,1,1,-466,0,73,456,1
37,72,5,1,-413,0,73,434,1
38,2,6,1,444,0,73,444,1
40,48,3,0,-471,0,73,-471,1
41,94,6,0,443,0,73,-403,1
42,70,6,1,-405,0,73,500,1
43,62,5,0,479,0,73,-414,1
44,29,2,1,426,0,73,426,1
46,12,5,1,497,0,73,497,1
47,18,1,0,-478,0,73,-478,1
48,89,1,1,407,0,73,486,1
1,41,4,1,425,0,74,411,1
2,36,3,1,438,0,74,460,1
3,59,4,0,420,0,74,-469,1
4,57,5,0,-493,0,74,-457,1
5,13,2,1,419,0,74,419,1
7,5,2,1,446,0,74,446,1
8,91,5,1,-453,0,74,408,1
9,15,2,1,-479,0,74,479,1
11,15,3,0,-435,0,74,-435,1
12,19,3,1,418,0,74,418,1
13,8,1,1,469,0,74,469,1
14,22,2,0,-479,0,74,-479,1
15,53,5,1,-400,0,74,491,1
17,87,3,0,-436,0,74,-425,1
18,70,3,1,492,0,74,492,1
19,38,3,0,-413,0,74,-413,1
20,10,2,1,461,0,74,461,1
21,39,2,1,449,0,74,449,1
22,81,3,1,413,0,74,479,1
24,86,5,1,459,0,74,459,1
25,98,6,0,488,0,74,-437,1
27,53,2,1,453,0,74,453,1
28,14,2,0,-455,0,74,-483,1
29,21,2,0,-470,0,74,-470,1
30,61,4,1,478,0,74,418,1
32,33,5,1,-442,0,74,492,1
33,46,2,1,424,0,74,424,1
34,44,2,1,442,0,74,442,1
35,57,2,0,-407,0,74,-407,1
36,52,2,0,-465,0,74,-465,1
37,30,5,1,-446,0,74,485,1
38,41,3,1,400,0,74,492,1
40,69,5,0,494,0,74,-477,1
41,15,2,1,500,0,74,500,1
42,72,4,1,490,0,74,469,1
43,90,5,1,-411,0,74,432,1
44,87,5,0,-495,0,74,-446,1
46,76,5,1,-478,0,74,404,1
47,29,2,1,406,0,74,406,1
48,47,2,1,456,0,74,456,1
1,80,1,1,484,0,74,459,1
2,32,3,1,459,0,74,459,1
3,9,4,1,430,0,74,430,1
4,80,2,1,427,0,74,471,1
5,2,6,1,401,0,74,401,1
7,46,3,1,432,0,74,432,1
8,46,3,0,-455,0,74,-459,1
9,93,1,1,500,0,74,475,1
11,35,5,1,-492,0,74,468,1
12,76,1,1,459,0,74,459,1
13,45,4,1,-412,0,74,480,1
14,82,2,0,408,0,74,-455,1
15,1,5,0,-444,0,74,-444,1
17,67,3,1,482,0,74,418,1
18,7,4,1,418,0,74,418,1
19,51,3,0,-448,0,74,-441,1
20,97,1,1,418,0,74,449,1
21,2,5,1,491,0,74,491,1
22,51,4,0,476,0,74,-411,1
24,31,5,1,-427,0,74,452,1
25,70,2,0,-423,0,74,-404,1
27,75,3,0,492,0,74,-400,1
28,99,0,1,492,0,74,427,1
29,71,2,0,-466,0,74,-475,1
30,91,1,0,-436,0,74,-497,1
32,51,4,0,464,0,74,-402,1
33,55,3,0,-491,0,74,-491,1
34,5,5,1,481,0,74,481,1
35,52,4,1,-431,0,74,487,1
36,6,5,0,424,0,74,-492,1
37,47,4,0,-496,0,74,-496,1
38,85,2,0,421,0,74,-453,1
40,27,4,1,474,0,74,473,1
41,62,4,0,443,0,74,-457,1
42,81,1,0,-412,0,74,-412,1
43,62,2,0,-484,0,74,-484,1
44,53,3,0,-445,0,74,-445,1
46,84,1,1,461,0,74,461,1
47,28,4,1,470,0,74,470,1
48,25,4,1,480,0,74,480,1
1,99,0,1,-450,0,75,404,1
2,23,6,1,442,0,75,442,1
3,61,6,1,416,0,75,416,1
4,62,5,1,-480,0,75,417,1
5,18,6,0,-414,0,75,-414,1
7,63,6,1,426,0,75,426,1
8,42,0,0,489,0,75,-497,1
9,57,5,1,420,0,75,440,1
11,5,6,0,-402,0,75,-402,1
12,25,6,0,-437,0,75,-437,1
13,95,6,1,492,0,75,498,1
14,98,6,1,435,0,75,423,1
15,57,6,1,455,0,75,410,1
17,21,6,0,-457,0,75,-457,1
18,2,6,0,-415,0,75,-415,1
19,40,6,0,-442,0,75,-442,1
20,2,6,0,-439,0,75,-439,1
21,74,5,0,-411,0,75,-444,1
22,89,0,1,-499,0,75,464,1
24,4,6,1,451,0,75,451,1
25,26,6,1,471,0,75,449,1
27,52,6,1,439,0,75,439,1
28,30,5,0,-406,0,75,-444,1
29,19,6,0,-460,0,75,-451,1
30,51,6,1,459,0,75,459,1
32,27,6,0,-408,0,75,-408,1
33,68,6,1,467,0,75,467,1
34,39,5,1,489,0,75,425,1
35,40,5,1,410,0,75,485,1
36,3,6,0,-462,0,75,-462,1
37,14,6,1,442,0,75,442,1
38,90,5,0,-472,0,75,-441,1
40,60,6,1,450,0,75,450,1
41,89,6,0,-449,0,75,-449,1
42,77,5,0,-496,0,75,-469,1
43,98,4,0,-496,0,75,-420,1
44,62,0,1,-418,0,75,485,1
