n_trial,uncertainty,seek,Market_change_1up,mc_model,Instr,ID,Old1
34,11,6,1,493,0,105,0
35,84,6,1,493,0,105,0
36,92,6,1,408,0,105,0
37,93,6,1,471,0,105,0
38,37,6,0,-419,0,105,0
40,26,6,1,435,0,105,0
41,54,6,0,-403,0,105,0
42,86,6,1,413,0,105,0
43,78,6,0,-499,0,105,0
44,24,6,1,500,0,105,0
46,34,6,1,402,0,105,0
47,65,6,1,494,0,105,0
48,41,6,0,-500,0,105,0
1,26,2,0,-429,1,106,0
2,80,5,1,405,1,106,0
3,4,5,0,-456,1,106,0
4,7,2,0,-437,1,106,0
5,41,5,1,415,1,106,0
7,89,5,1,420,1,106,0
8,49,5,1,433,1,106,0
9,37,2,0,-461,1,106,0
11,67,4,1,469,1,106,0
12,17,5,1,473,1,106,0
13,13,5,1,428,1,106,0
14,73,5,0,-491,1,106,0
15,23,3,1,426,1,106,0
17,61,5,0,-478,1,106,0
18,87,4,1,414,1,106,0
19,94,6,0,-469,1,106,0
20,48,5,1,424,1,106,0
21,60,3,1,455,1,106,0
22,25,5,1,432,1,106,0
24,28,5,0,-438,1,106,0
25,75,6,1,488,1,106,0
27,70,4,0,-425,1,106,0
28,72,6,0,-467,1,106,0
29,97,6,0,-478,1,106,0
30,93,5,1,468,1,106,0
32,55,5,1,499,1,106,0
33,51,3,1,440,1,106,0
34,86,4,0,-477,1,106,0
35,45,5,0,-443,1,106,0
36,89,6,0,-403,1,106,0
37,84,5,0,-416,1,106,0
38,55,5,0,-480,1,106,0
40,57,5,0,-420,1,106,0
41,41,6,0,-426,1,106,0
42,29,4,1,453,1,106,0
43,35,5,0,-405,1,106,0
44,73,6,0,-420,1,106,0
46,89,4,0,-413,1,106,0
47,46,5,1,445,1,106,0
48,36,5,1,450,1,106,0
1,48,4,1,401,0,106,0
2,49,5,0,-480,0,106,0
3,56,2,0,-426,0,106,0
4,67,5,0,-465,0,106,0
5,65,1,1,487,0,106,0
7,12,0,1,457,0,106,0
8,15,0,0,-484,0,106,0
9,39,1,1,439,0,106,0
11,58,1,1,454,0,106,0
12,49,5,0,-466,0,106,0
13,14,6,0,-476,0,106,0
14,59,1,1,477,0,106,0
15,27,0,0,-475,0,106,0
17,12,5,1,421,0,106,0
18,67,0,0,-403,0,106,0
19,70,1,0,-453,0,106,0
20,35,3,1,462,0,106,0
21,21,0,0,-477,0,106,0
22,77,0,0,-475,0,106,0
24,71,4,1,465,0,106,0
25,40,0,0,-484,0,106,0
27,49,3,1,477,0,106,0
28,46,0,0,-430,0,106,0
29,26,5,1,419,0,106,0
30,76,0,0,-415,0,106,0
32,28,5,1,426,0,106,0
33,81,0,1,444,0,106,0
34,22,5,1,450,0,106,0
35,67,1,1,472,0,106,0
36,88,0,0,-479,0,106,0
37,71,0,0,-438,0,106,0
38,12,3,1,428,0,106,0
40,20,5,1,413,0,106,0
41,99,0,1,480,0,106,0
42,22,0,0,-468,0,106,0
43,5,6,1,449,0,106,0
44,96,0,1,404,0,106,0
46,1,0,0,-480,0,106,0
47,72,3,0,-443,0,106,0
48,29,5,1,436,0,106,0
1,11,0,0,-500,1,107,0
2,62,0,0,-485,1,107,0
3,74,0,1,421,1,107,0
4,98,6,0,-459,1,107,0
5,4,0,0,-419,1,107,0
7,45,3,0,-496,1,107,0
8,86,5,0,-455,1,107,0
9,53,3,1,417,1,107,0
11,35,0,0,-412,1,107,0
12,73,1,1,414,1,107,0
13,83,0,1,440,1,107,0
14,83,5,0,-415,1,107,0
15,89,5,0,-441,1,107,0
17,89,0,1,433,1,107,0
18,21,5,1,428,1,107,0
19,52,2,0,-474,1,107,0
20,12,5,1,435,1,107,0
21,27,6,1,428,1,107,0
22,56,2,1,419,1,107,0
24,27,0,0,-471,1,107,0
25,86,0,1,421,1,107,0
27,48,2,0,-460,1,107,0
28,18,6,1,443,1,107,0
29,36,0,0,-433,1,107,0
30,21,6,1,402,1,107,0
32,55,0,0,-442,1,107,0
33,77,0,1,401,1,107,0
34,7,0,0,-419,1,107,0
35,96,6,0,-448,1,107,0
36,95,0,1,406,1,107,0
37,86,6,0,-427,1,107,0
38,59,0,1,420,1,107,0
40,73,5,0,-410,1,107,0
41,70,4,0,-473,1,107,0
42,19,6,1,458,1,107,0
43,27,0,0,-479,1,107,0
44,6,6,1,400,1,107,0
46,39,0,0,-456,1,107,0
47,82,6,0,-500,1,107,0
48,28,0,0,-403,1,107,0
1,21,5,1,485,0,107,0
2,95,0,1,424,0,107,0
3,58,0,0,-424,0,107,0
4,91,0,1,459,0,107,0
5,60,3,1,469,0,107,0
7,67,0,0,-488,0,107,0
8,1,0,0,-467,0,107,0
9,55,1,0,-414,0,107,0
11,6,6,1,484,0,107,0
12,18,6,1,404,0,107,0
13,71,2,1,446,0,107,0
14,12,6,1,441,0,107,0
15,80,0,0,-435,0,107,0
17,76,3,1,441,0,107,0
18,11,6,1,477,0,107,0
19,9,0,0,-470,0,107,0
20,88,4,0,-455,0,107,0
21,52,3,1,415,0,107,0
22,61,2,1,484,0,107,0
24,79,5,0,-479,0,107,0
25,86,6,0,-470,0,107,0
27,91,6,0,-464,0,107,0
28,76,0,1,420,0,107,0
29,7,6,1,449,0,107,0
30,42,4,1,406,0,107,0
32,62,4,0,-491,0,107,0
33,5,6,1,479,0,107,0
34,29,0,0,-455,0,107,0
35,77,3,0,-468,0,107,0
36,73,3,0,-483,0,107,0
37,13,0,0,-436,0,107,0
38,60,2,1,449,0,107,0
40,80,0,1,437,0,107,0
41,84,0,1,425,0,107,0
42,74,1,1,448,0,107,0
43,41,3,0,-422,0,107,0
44,60,3,0,-499,0,107,0
46,58,2,0,-474,0,107,0
47,76,5,0,-480,0,107,0
48,88,0,1,446,0,107,0
1,27,6,0,-418,1,108,0
2,79,6,1,407,1,108,0
3,24,6,0,-459,1,108,0
4,3,6,0,-433,1,108,0
5,82,6,0,-440,1,108,0
7,53,6,0,-402,1,108,0
8,85,6,1,489,1,108,0
9,98,6,1,411,1,108,0
11,54,6,1,454,1,108,0
12,7,6,0,-468,1,108,0
13,29,6,1,409,1,108,0
14,27,6,0,-460,1,108,0
15,7,6,1,494,1,108,0
17,5,6,1,467,1,108,0
18,30,6,0,-406,1,108,0
19,98,6,0,-422,1,108,0
20,41,6,0,-441,1,108,0
21,27,6,1,401,1,108,0
22,27,6,0,-440,1,108,0
24,95,6,0,-467,1,108,0
25,38,6,1,486,1,108,0
27,81,6,0,-422,1,108,0
28,97,6,0,-431,1,108,0
29,35,6,1,444,1,108,0
30,79,6,1,425,1,108,0
32,58,6,1,481,1,108,0
33,44,6,1,458,1,108,0
34,48,6,0,-466,1,108,0
35,17,6,0,-463,1,108,0
36,38,6,1,411,1,108,0
37,75,6,0,-455,1,108,0
38,41,6,1,489,1,108,0
40,31,6,0,-411,1,108,0
41,77,6,0,-445,1,108,0
42,95,6,0,-402,1,108,0
43,28,6,1,498,1,108,0
44,21,6,0,-495,1,108,0
46,30,6,1,474,1,108,0
47,62,6,0,-406,1,108,0
48,84,6,1,481,1,108,0
1,92,6,0,-459,0,108,0
2,63,6,1,499,0,108,0
3,59,6,1,479,0,108,0
4,28,6,0,-434,0,108,0
5,71,6,1,445,0,108,0
7,4,6,0,-433,0,108,0
8,9,6,1,432,0,108,0
9,69,6,0,-483,0,108,0
11,13,6,1,440,0,108,0
12,1,6,1,486,0,108,0
13,93,6,1,466,0,108,0
14,10,6,1,414,0,108,0
15,73,6,1,419,0,108,0
17,78,6,0,-424,0,108,0
18,4,6,1,491,0,108,0
19,28,6,0,-466,0,108,0
20,58,6,1,459,0,108,0
21,12,6,1,474,0,108,0
22,51,6,0,-444,0,108,0
24,92,6,0,-497,0,108,0
25,70,6,0,-471,0,108,0
27,87,6,1,468,0,108,0
28,31,6,0,-465,0,108,0
29,51,6,1,490,0,108,0
30,97,6,1,492,0,108,0
32,85,6,0,-474,0,108,0
33,86,6,1,404,0,108,0
34,22,6,1,464,0,108,0
35,99,6,1,488,0,108,0
36,84,6,1,451,0,108,0
37,55,6,1,469,0,108,0
38,69,6,1,437,0,108,0
40,12,6,1,446,0,108,0
41,69,6,0,-405,0,108,0
42,32,6,1,493,0,108,0
43,12,6,1,446,0,108,0
44,95,6,1,457,0,108,0
46,72,6,0,-417,0,108,0
47,95,6,1,485,0,108,0
48,45,6,1,421,0,108,0
1,37,1,0,-451,0,109,0
2,33,0,0,-496,0,109,0
3,31,1,1,407,0,109,0
4,30,0,1,443,0,109,0
5,18,1,1,489,0,109,0
7,58,2,1,427,0,109,0
8,77,5,0,-473,0,109,0
9,93,2,0,-456,0,109,0
11,53,2,1,409,0,109,0
12,29,3,1,500,0,109,0
13,79,2,0,-402,0,109,0
14,92,3,0,-461,0,109,0
15,43,2,0,-448,0,109,0
17,31,1,1,480,0,109,0
18,33,2,1,500,0,109,0
19,56,2,0,-487,0,109,0
20,17,2,0,-476,0,109,0
21,60,1,0,-412,0,109,0
22,69,3,1,489,0,109,0
24,2,3,0,-421,0,109,0
25,95,2,0,-427,0,109,0
27,61,1,1,492,0,109,0
28,80,1,0,-446,0,109,0
29,51,1,0,-402,0,109,0
30,20,1,0,-481,0,109,0
32,73,1,0,-423,0,109,0
33,41,1,0,-500,0,109,0
34,43,1,1,472,0,109,0
35,67,1,1,484,0,109,0
36,44,1,0,-500,0,109,0
37,24,1,0,-435,0,109,0
38,87,1,0,-500,0,109,0
40,50,1,0,-491,0,109,0
41,46,1,1,498,0,109,0
42,49,1,1,426,0,109,0
43,71,1,0,-484,0,109,0
44,17,0,1,487,0,109,0
46,72,0,0,-492,0,109,0
47,64,1,0,-473,0,109,0
48,94,1,0,-411,0,109,0
1,76,6,0,-452,1,109,0
2,41,6,1,477,1,109,0
3,65,6,1,416,1,109,0
4,99,6,0,-416,1,109,0
5,85,6,1,436,1,109,0
7,87,6,1,418,1,109,0
8,5,6,0,-434,1,109,0
9,71,6,0,-444,1,109,0
11,90,6,0,-442,1,109,0
12,7,6,0,-487,1,109,0
13,76,6,1,455,1,109,0
14,4,6,0,-440,1,109,0
15,95,6,0,-486,1,109,0
17,2,6,1,499,1,109,0
18,38,6,0,-420,1,109,0
19,71,6,0,-492,1,109,0
20,62,6,0,-471,1,109,0
21,37,6,1,467,1,109,0
22,85,6,1,434,1,109,0
24,81,6,0,-452,1,109,0
25,40,6,0,-411,1,109,0
27,89,6,1,407,1,109,0
28,78,6,1,419,1,109,0
29,4,6,1,472,1,109,0
30,19,6,1,405,1,109,0
32,39,6,0,-476,1,109,0
33,28,6,1,429,1,109,0
34,12,6,1,433,1,109,0
35,55,6,1,404,1,109,0
36,50,6,1,481,1,109,0
37,12,6,0,-473,1,109,0
38,96,6,1,477,1,109,0
40,58,6,1,418,1,109,0
41,42,6,0,-498,1,109,0
42,64,6,1,460,1,109,0
43,79,6,0,-450,1,109,0
44,6,6,0,-481,1,109,0
46,83,6,1,449,1,109,0
47,50,6,0,-417,1,109,0
48,85,6,1,466,1,109,0
1,16,3,0,-486,0,110,0
2,93,3,0,-451,0,110,0
3,72,3,0,-408,0,110,0
4,45,3,0,-480,0,110,0
5,73,3,0,-408,0,110,0
7,83,3,0,-489,0,110,0
8,64,3,0,-479,0,110,0
9,79,3,0,-458,0,110,0
11,62,3,0,-433,0,110,0
12,9,3,0,-469,0,110,0
13,3,3,1,400,0,110,0
14,87,3,1,416,0,110,0
15,73,3,0,-477,0,110,0
17,59,3,0,-431,0,110,0
18,29,3,0,-467,0,110,0
19,9,3,0,-438,0,110,0
20,29,3,0,-457,0,110,0
21,36,3,0,-436,0,110,0
22,58,3,0,-495,0,110,0
24,49,3,1,476,0,110,0
25,9,3,1,411,0,110,0
27,36,3,0,-457,0,110,0
28,71,3,1,458,0,110,0
29,40,3,1,417,0,110,0
30,77,3,0,-471,0,110,0
32,18,3,1,428,0,110,0
33,81,3,1,431,0,110,0
34,90,3,1,460,0,110,0
35,87,2,1,405,0,110,0
36,21,2,1,478,0,110,0
37,44,2,0,-403,0,110,0
38,18,2,1,488,0,110,0
40,10,3,1,500,0,110,0
41,84,2,0,-434,0,110,0
42,38,3,0,-421,0,110,0
43,47,2,1,438,0,110,0
44,23,2,1,440,0,110,0
46,38,2,0,-439,0,110,0
47,38,2,0,-488,0,110,0
48,36,2,0,-414,0,110,0
1,33,6,0,-490,1,110,0
2,11,6,0,-500,1,110,0
3,19,6,1,464,1,110,0
4,83,6,0,-464,1,110,0
5,85,6,0,-418,1,110,0
7,96,6,1,407,1,110,0
8,85,6,1,480,1,110,0
9,99,6,1,468,1,110,0
11,92,6,1,495,1,110,0
12,75,6,0,-476,1,110,0
13,43,6,1,472,1,110,0
14,62,6,0,-414,1,110,0
15,52,6,1,442,1,110,0
17,51,6,1,485,1,110,0
18,35,6,1,459,1,110,0
19,61,6,0,-491,1,110,0
20,47,6,1,466,1,110,0
21,46,6,1,490,1,110,0
22,67,6,1,411,1,110,0
24,70,6,0,-403,1,110,0
25,11,6,1,491,1,110,0
27,5,6,0,-408,1,110,0
28,10,6,0,-415,1,110,0
29,30,6,0,-460,1,110,0
30,77,6,0,-433,1,110,0
32,37,6,1,423,1,110,0
33,9,6,0,-415,1,110,0
34,92,6,1,408,1,110,0
35,38,6,1,496,1,110,0
36,56,6,1,486,1,110,0
37,42,6,0,-433,1,110,0
38,65,6,0,-490,1,110,0
40,52,6,1,448,1,110,0
41,30,6,1,440,1,110,0
42,1,6,1,437,1,110,0
43,12,6,0,-439,1,110,0
44,57,6,0,-454,1,110,0
46,49,6,0,-457,1,110,0
47,45,6,0,-426,1,110,0
48,5,6,0,-497,1,110,0
1,72,0,1,443,0,111,0
2,62,0,0,-442,0,111,0
3,61,0,1,418,0,111,0
4,64,0,1,447,0,111,0
5,22,0,0,-403,0,111,0
7,18,0,0,-416,0,111,0
8,6,0,1,418,0,111,0
9,47,0,1,409,0,111,0
11,61,0,1,434,0,111,0
12,88,0,0,-471,0,111,0
13,74,0,1,476,0,111,0
14,80,0,0,-422,0,111,0
15,38,0,1,467,0,111,0
17,92,0,1,402,0,111,0
18,57,0,0,-450,0,111,0
19,46,0,0,-489,0,111,0
20,84,0,0,-471,0,111,0
21,5,0,0,-499,0,111,0
22,91,0,0,-412,0,111,0
24,81,0,1,443,0,111,0
25,23,0,1,409,0,111,0
27,42,0,1,462,0,111,0
28,85,0,1,471,0,111,0
29,10,0,0,-425,0,111,0
30,60,0,1,484,0,111,0
32,60,0,0,-497,0,111,0
33,68,0,0,-490,0,111,0
34,33,0,0,-461,0,111,0
35,58,0,0,-406,0,111,0
36,61,0,1,426,0,111,0
37,10,0,0,-407,0,111,0
38,35,0,1,486,0,111,0
40,45,0,0,-412,0,111,0
41,21,0,1,469,0,111,0
42,80,0,0,-487,0,111,0
43,42,0,0,-467,0,111,0
44,46,0,0,-472,0,111,0
46,88,0,1,493,0,111,0
47,54,0,1,433,0,111,0
48,21,0,1,450,0,111,0
1,48,6,1,482,1,111,0
2,74,6,0,-480,1,111,0
3,34,6,0,-478,1,111,0
4,97,6,0,-422,1,111,0
5,5,6,0,-498,1,111,0
7,58,6,0,-462,1,111,0
8,5,6,0,-454,1,111,0
9,34,6,0,-455,1,111,0
11,64,6,0,-438,1,111,0
12,49,6,1,431,1,111,0
13,7,6,1,407,1,111,0
14,6,6,1,483,1,111,0
15,50,6,0,-411,1,111,0
17,3,6,1,488,1,111,0
18,29,6,1,481,1,111,0
19,89,6,1,405,1,111,0
20,93,6,1,444,1,111,0
21,85,6,0,-481,1,111,0
22,58,6,0,-435,1,111,0
24,51,6,1,432,1,111,0
25,85,6,0,-412,1,111,0
27,21,6,0,-456,1,111,0
28,4,6,0,-473,1,111,0
29,77,6,0,-427,1,111,0
30,34,6,0,-402,1,111,0
32,21,6,0,-493,1,111,0
33,52,6,0,-422,1,111,0
34,83,6,1,454,1,111,0
35,16,6,1,455,1,111,0
36,42,6,1,479,1,111,0
37,98,6,1,500,1,111,0
38,12,6,1,440,1,111,0
40,71,6,0,-460,1,111,0
41,46,6,1,496,1,111,0
42,91,6,0,-432,1,111,0
43,50,6,1,425,1,111,0
44,79,6,0,-448,1,111,0
46,83,6,0,-426,1,111,0
47,77,6,1,470,1,111,0
48,97,6,1,496,1,111,0
1,68,0,1,409,0,112,0
2,56,0,0,-470,0,112,0
3,42,0,0,-401,0,112,0
4,87,0,0,-407,0,112,0
5,42,0,1,471,0,112,0
7,6,0,0,-443,0,112,0
8,73,0,0,-422,0,112,0
9,77,0,1,454,0,112,0
11,91,0,0,-445,0,112,0
12,44,0,0,-499,0,112,0
13,99,0,1,464,0,112,0
14,62,0,1,472,0,112,0
15,18,0,1,474,0,112,0
17,98,0,0,-489,0,112,0
18,63,0,0,-435,0,112,0
19,22,0,0,-483,0,112,0
20,49,0,1,436,0,112,0
21,92,0,0,-419,0,112,0
22,20,0,0,-467,0,112,0
24,99,0,0,-493,0,112,0
25,12,0,1,500,0,112,0
27,30,0,0,-435,0,112,0
28,59,0,1,460,0,112,0
29,57,0,0,-404,0,112,0
30,91,0,0,-491,0,112,0
32,48,0,1,480,0,112,0
33,52,0,1,461,0,112,0
34,94,0,1,464,0,112,0
35,53,0,1,459,0,112,0
36,34,0,0,-476,0,112,0
37,69,0,0,-453,0,112,0
38,74,0,0,-433,0,112,0
40,7,0,0,-496,0,112,0
41,82,0,0,-474,0,112,0
42,65,0,0,-438,0,112,0
43,11,0,0,-474,0,112,0
44,81,0,1,471,0,112,0
46,1,0,0,-467,0,112,0
47,34,0,1,409,0,112,0
48,9,0,0,-494,0,112,0
1,80,6,0,-444,1,112,0
2,19,6,1,478,1,112,0
3,37,6,0,-416,1,112,0
4,37,0,0,-449,1,112,0
5,90,2,0,-402,1,112,0
7,27,6,0,-412,1,112,0
8,7,6,0,-447,1,112,0
9,31,6,0,-458,1,112,0
11,47,6,0,-490,1,112,0
12,80,6,1,445,1,112,0
13,44,3,1,402,1,112,0
14,88,4,0,-491,1,112,0
15,2,6,1,437,1,112,0
17,79,2,0,-417,1,112,0
18,79,3,0,-449,1,112,0
19,6,6,1,497,1,112,0
20,61,4,0,-457,1,112,0
21,72,3,0,-485,1,112,0
22,40,5,1,496,1,112,0
24,54,5,1,429,1,112,0
25,17,6,1,442,1,112,0
27,33,4,1,429,1,112,0
28,42,0,0,-413,1,112,0
29,59,5,1,472,1,112,0
30,19,6,1,446,1,112,0
32,7,0,0,-445,1,112,0
33,43,5,1,435,1,112,0
34,43,1,0,-456,1,112,0
35,93,0,0,-496,1,112,0
36,15,6,1,475,1,112,0
37,18,6,1,433,1,112,0
38,10,5,1,443,1,112,0
40,76,2,0,-409,1,112,0
41,33,3,0,-454,1,112,0
42,41,4,0,-438,1,112,0
43,24,6,1,479,1,112,0
44,65,5,1,492,1,112,0
46,38,2,0,-442,1,112,0
47,46,3,0,-474,1,112,0
48,52,6,1,496,1,112,0
1,75,6,0,-423,1,113,0
2,71,6,0,-466,1,113,0
3,1,2,0,-467,1,113,0
4,71,6,1,456,1,113,0
5,77,6,1,460,1,113,0
7,35,6,0,-438,1,113,0
8,51,6,0,-495,1,113,0
9,39,6,0,-413,1,113,0
11,80,6,0,-446,1,113,0
12,27,6,0,-490,1,113,0
13,48,6,1,432,1,113,0
14,91,6,1,465,1,113,0
15,87,6,1,414,1,113,0
17,68,6,1,439,1,113,0
18,30,6,0,-400,1,113,0
19,57,6,1,425,1,113,0
20,62,6,0,-450,1,113,0
21,93,6,1,405,1,113,0
22,83,6,1,489,1,113,0
24,11,6,0,-450,1,113,0
25,47,6,1,415,1,113,0
27,20,6,0,-415,1,113,0
28,3,6,0,-445,1,113,0
29,16,6,1,438,1,113,0
30,2,6,0,-424,1,113,0
32,22,6,1,474,1,113,0
33,78,6,0,-435,1,113,0
34,90,6,0,-402,1,113,0
35,20,6,0,-459,1,113,0
36,76,6,0,-456,1,113,0
37,45,6,1,403,1,113,0
38,65,6,0,-448,1,113,0
40,75,6,1,475,1,113,0
41,99,6,1,444,1,113,0
42,71,6,1,455,1,113,0
43,21,6,1,436,1,113,0
44,75,6,1,455,1,113,0
46,35,6,0,-481,1,113,0
47,76,6,0,-408,1,113,0
48,73,6,1,403,1,113,0
1,6,6,0,-499,0,113,0
2,74,0,0,-433,0,113,0
3,85,0,0,-468,0,113,0
4,20,0,0,-419,0,113,0
5,39,0,0,-475,0,113,0
7,27,0,1,403,0,113,0
8,48,0,0,-452,0,113,0
9,51,0,1,468,0,113,0
11,92,0,0,-436,0,113,0
12,78,0,0,-468,0,113,0
13,14,0,0,-441,0,113,0
14,69,0,0,-421,0,113,0
15,67,0,1,469,0,113,0
17,49,0,0,-482,0,113,0
18,84,0,1,400,0,113,0
19,49,0,0,-406,0,113,0
20,95,0,0,-441,0,113,0
21,45,0,1,450,0,113,0
22,99,0,1,482,0,113,0
24,7,0,0,-498,0,113,0
25,60,0,1,489,0,113,0
27,81,0,1,461,0,113,0
28,40,0,1,469,0,113,0
29,7,0,1,409,0,113,0
30,91,0,1,446,0,113,0
32,47,0,0,-494,0,113,0
33,84,0,0,-414,0,113,0
34,15,0,1,477,0,113,0
35,84,0,1,470,0,113,0
36,77,0,0,-423,0,113,0
37,97,0,0,-484,0,113,0
38,90,0,1,418,0,113,0
40,9,0,0,-424,0,113,0
41,45,0,0,-417,0,113,0
42,40,0,0,-488,0,113,0
43,23,0,0,-461,0,113,0
44,17,0,0,-424,0,113,0
46,41,0,1,466,0,113,0
47,90,0,1,475,0,113,0
48,75,0,0,-412,0,113,0
1,80,6,1,447,1,114,0
2,62,0,0,-426,1,114,0
3,49,6,1,454,1,114,0
4,67,2,1,458,1,114,0
5,69,4,1,412,1,114,0
7,76,0,0,-435,1,114,0
8,59,0,0,-438,1,114,0
9,3,4,0,-435,1,114,0
11,10,0,0,-412,1,114,0
12,32,0,0,-400,1,114,0
13,69,2,1,420,1,114,0
14,28,0,0,-432,1,114,0
15,10,0,0,-410,1,114,0
17,65,1,1,478,1,114,0
18,19,0,0,-470,1,114,0
19,28,6,1,414,1,114,0
20,13,0,0,-482,1,114,0
21,39,0,0,-447,1,114,0
22,37,6,1,457,1,114,0
24,65,0,0,-429,1,114,0
25,91,0,1,455,1,114,0
27,1,6,1,445,1,114,0
28,6,0,0,-457,1,114,0
29,24,6,1,473,1,114,0
30,64,3,1,495,1,114,0
32,60,4,1,451,1,114,0
33,27,6,1,423,1,114,0
34,37,6,1,412,1,114,0
35,23,6,1,460,1,114,0
36,11,0,0,-419,1,114,0
37,10,0,0,-444,1,114,0
38,47,0,0,-447,1,114,0
40,44,0,0,-479,1,114,0
41,95,0,1,403,1,114,0
42,19,6,1,496,1,114,0
43,86,1,1,436,1,114,0
44,54,0,0,-485,1,114,0
46,19,0,0,-404,1,114,0
47,76,3,0,-445,1,114,0
48,23,6,1,410,1,114,0
1,72,6,1,414,0,114,0
2,78,6,0,-444,0,114,0
3,42,6,1,467,0,114,0
4,85,6,1,497,0,114,0
5,16,6,1,403,0,114,0
7,52,3,0,-500,0,114,0
8,53,0,0,-402,0,114,0
9,5,0,0,-421,0,114,0
11,63,0,0,-490,0,114,0
12,14,0,0,-403,0,114,0
13,71,4,1,443,0,114,0
14,11,0,0,-494,0,114,0
15,38,6,1,470,0,114,0
17,88,0,1,403,0,114,0
18,29,2,0,-408,0,114,0
19,96,0,1,456,0,114,0
20,72,5,1,424,0,114,0
21,22,0,0,-417,0,114,0
22,82,4,1,487,0,114,0
24,24,2,0,-408,0,114,0
25,35,2,0,-426,0,114,0
27,8,0,0,-473,0,114,0
28,16,0,0,-426,0,114,0
29,15,0,0,-419,0,114,0
30,42,0,0,-499,0,114,0
32,54,1,0,-494,0,114,0
33,43,1,0,-411,0,114,0
34,25,0,0,-435,0,114,0
35,17,0,0,-416,0,114,0
36,37,1,0,-410,0,114,0
37,92,5,0,-433,0,114,0
38,86,3,0,-426,0,114,0
40,50,4,1,465,0,114,0
41,37,5,1,483,0,114,0
42,55,3,1,403,0,114,0
43,61,2,0,-432,0,114,0
44,28,0,0,-432,0,114,0
46,91,0,1,465,0,114,0
47,24,6,1,467,0,114,0
48,91,0,1,433,0,114,0
1,26,6,1,442,1,115,0
2,87,6,0,-431,1,115,0
3,43,6,0,-436,1,115,0
4,50,6,1,437,1,115,0
5,62,6,0,-493,1,115,0
7,3,6,0,-456,1,115,0
8,19,6,1,418,1,115,0
9,16,6,1,455,1,115,0
11,75,6,0,-478,1,115,0
12,6,6,1,441,1,115,0
13,63,6,1,458,1,115,0
14,13,6,0,-400,1,115,0
15,85,6,0,-445,1,115,0
17,97,6,1,424,1,115,0
18,35,6,0,-423,1,115,0
19,23,6,1,467,1,115,0
20,74,6,0,-474,1,115,0
21,83,6,0,-490,1,115,0
22,45,6,0,-483,1,115,0
24,17,6,0,-463,1,115,0
25,56,6,1,477,1,115,0
27,4,6,1,490,1,115,0
28,18,6,0,-414,1,115,0
29,38,6,1,464,1,115,0
30,30,6,0,-401,1,115,0
32,60,6,1,450,1,115,0
33,40,6,1,444,1,115,0
34,39,6,1,440,1,115,0
35,33,6,0,-470,1,115,0
36,94,6,1,416,1,115,0
37,85,6,1,412,1,115,0
38,70,6,0,-455,1,115,0
40,37,6,1,494,1,115,0
41,71,6,0,-443,1,115,0
42,70,6,1,469,1,115,0
43,7,6,1,494,1,115,0
44,54,6,0,-419,1,115,0
46,66,6,1,485,1,115,0
47,67,6,0,-462,1,115,0
48,30,6,0,-457,1,115,0
1,12,6,1,408,0,115,0
2,54,6,1,440,0,115,0
3,58,6,0,-424,0,115,0
4,7,6,0,-468,0,115,0
5,51,6,0,-401,0,115,0
7,82,6,1,403,0,115,0
8,78,6,1,490,0,115,0
9,34,6,1,450,0,115,0
11,35,6,1,413,0,115,0
12,7,6,0,-475,0,115,0
13,90,6,1,441,0,115,0
14,15,6,1,488,0,115,0
15,61,6,1,478,0,115,0
17,46,6,1,445,0,115,0
18,37,6,1,437,0,115,0
19,66,6,0,-454,0,115,0
20,94,6,1,412,0,115,0
21,36,6,1,458,0,115,0
22,96,6,1,460,0,115,0
24,33,6,0,-460,0,115,0
25,85,6,0,-482,0,115,0
27,70,6,0,-417,0,115,0
28,27,6,0,-449,0,115,0
29,65,6,1,438,0,115,0
30,43,6,0,-432,0,115,0
32,97,6,1,424,0,115,0
33,46,6,0,-460,0,115,0
34,83,6,0,-418,0,115,0
35,50,6,1,418,0,115,0
36,2,6,1,462,0,115,0
37,31,6,0,-432,0,115,0
38,60,6,0,-466,0,115,0
40,74,6,1,444,0,115,0
41,90,6,1,463,0,115,0
42,40,6,1,440,0,115,0
43,99,6,0,-445,0,115,0
44,87,6,0,-447,0,115,0
46,92,6,0,-452,0,115,0
47,34,6,1,487,0,115,0
48,55,6,0,-446,0,115,0
1,9,6,1,496,1,116,0
2,6,2,0,-463,1,116,0
3,42,4,1,484,1,116,0
4,48,4,1,445,1,116,0
5,52,3,0,-467,1,116,0
7,19,1,0,-416,1,116,0
8,19,6,1,484,1,116,0
9,15,6,1,435,1,116,0
11,5,0,0,-446,1,116,0
12,68,3,0,-486,1,116,0
13,23,4,1,427,1,116,0
14,80,3,0,-480,1,116,0
15,17,5,1,474,1,116,0
17,24,4,1,489,1,116,0
18,15,5,1,481,1,116,0
19,63,3,1,487,1,116,0
20,75,1,0,-462,1,116,0
21,97,5,0,-468,1,116,0
22,4,0,0,-412,1,116,0
24,13,6,1,465,1,116,0
25,26,1,0,-451,1,116,0
27,6,0,0,-411,1,116,0
28,19,5,1,449,1,116,0
29,24,2,0,-453,1,116,0
30,55,4,1,402,1,116,0
32,83,3,0,-431,1,116,0
33,52,3,1,465,1,116,0
34,96,4,0,-419,1,116,0
35,42,2,0,-477,1,116,0
36,32,2,0,-470,1,116,0
37,54,2,0,-434,1,116,0
