n_trial,uncertainty,seek,Market_change_1up,mc_model,Instr,Task1Seek,check,ID
15,1,6,1,485,1,1,4,562a00dac8ffc20012513fbe
17,72,6,1,488,1,1,4,562a00dac8ffc20012513fbe
18,13,6,1,417,1,1,4,562a00dac8ffc20012513fbe
19,42,6,1,467,1,1,4,562a00dac8ffc20012513fbe
20,63,6,1,408,1,1,4,562a00dac8ffc20012513fbe
21,48,6,1,472,1,1,4,562a00dac8ffc20012513fbe
22,64,6,0,-474,1,1,4,562a00dac8ffc20012513fbe
24,79,6,1,450,1,1,4,562a00dac8ffc20012513fbe
25,90,6,1,401,1,1,4,562a00dac8ffc20012513fbe
27,54,6,1,414,1,1,4,562a00dac8ffc20012513fbe
28,11,6,0,-489,1,1,4,562a00dac8ffc20012513fbe
29,97,6,0,-416,1,1,4,562a00dac8ffc20012513fbe
30,90,6,1,463,1,1,4,562a00dac8ffc20012513fbe
32,17,6,0,-452,1,1,4,562a00dac8ffc20012513fbe
33,27,6,0,-458,1,1,4,562a00dac8ffc20012513fbe
34,65,6,0,-404,1,1,4,562a00dac8ffc20012513fbe
35,80,6,0,-475,1,1,4,562a00dac8ffc20012513fbe
36,34,6,0,-439,1,1,4,562a00dac8ffc20012513fbe
37,49,6,1,411,1,1,4,562a00dac8ffc20012513fbe
38,75,6,0,-425,1,1,4,562a00dac8ffc20012513fbe
40,74,6,0,-431,1,1,4,562a00dac8ffc20012513fbe
41,86,6,0,-415,1,1,4,562a00dac8ffc20012513fbe
42,93,6,1,434,1,1,4,562a00dac8ffc20012513fbe
43,54,6,0,-500,1,1,4,562a00dac8ffc20012513fbe
44,88,6,1,414,1,1,4,562a00dac8ffc20012513fbe
46,57,6,0,-437,1,1,4,562a00dac8ffc20012513fbe
47,48,6,1,494,1,1,4,562a00dac8ffc20012513fbe
48,24,6,1,422,1,1,4,562a00dac8ffc20012513fbe
1,97,4,1,410,0,1,4,563e35190980220011572d9a
2,82,2,1,481,0,1,4,563e35190980220011572d9a
3,86,3,1,500,0,1,4,563e35190980220011572d9a
4,78,5,0,-400,0,1,4,563e35190980220011572d9a
5,59,3,0,-403,0,1,4,563e35190980220011572d9a
7,48,5,0,-492,0,1,4,563e35190980220011572d9a
8,67,3,1,497,0,1,4,563e35190980220011572d9a
9,72,2,0,-411,0,1,4,563e35190980220011572d9a
11,78,5,1,457,0,1,4,563e35190980220011572d9a
12,41,4,1,486,0,1,4,563e35190980220011572d9a
13,52,4,0,-490,0,1,4,563e35190980220011572d9a
14,16,5,1,458,0,1,4,563e35190980220011572d9a
15,1,1,0,-435,0,1,4,563e35190980220011572d9a
17,82,4,0,-403,0,1,4,563e35190980220011572d9a
18,11,1,0,-464,0,1,4,563e35190980220011572d9a
19,93,1,0,-423,0,1,4,563e35190980220011572d9a
20,12,4,0,-455,0,1,4,563e35190980220011572d9a
21,47,5,1,470,0,1,4,563e35190980220011572d9a
22,33,6,1,414,0,1,4,563e35190980220011572d9a
24,59,5,1,484,0,1,4,563e35190980220011572d9a
25,80,2,1,406,0,1,4,563e35190980220011572d9a
27,96,4,0,-441,0,1,4,563e35190980220011572d9a
28,85,5,0,-415,0,1,4,563e35190980220011572d9a
29,70,4,1,463,0,1,4,563e35190980220011572d9a
30,52,4,1,454,0,1,4,563e35190980220011572d9a
32,91,1,0,-420,0,1,4,563e35190980220011572d9a
33,21,4,1,474,0,1,4,563e35190980220011572d9a
34,23,5,0,-457,0,1,4,563e35190980220011572d9a
35,88,1,1,450,0,1,4,563e35190980220011572d9a
36,79,2,0,-449,0,1,4,563e35190980220011572d9a
37,3,5,0,-449,0,1,4,563e35190980220011572d9a
38,5,2,0,-495,0,1,4,563e35190980220011572d9a
40,54,2,0,-489,0,1,4,563e35190980220011572d9a
41,1,5,1,435,0,1,4,563e35190980220011572d9a
42,59,4,1,495,0,1,4,563e35190980220011572d9a
43,27,2,0,-466,0,1,4,563e35190980220011572d9a
44,35,4,1,442,0,1,4,563e35190980220011572d9a
46,40,1,0,-421,0,1,4,563e35190980220011572d9a
47,60,2,1,488,0,1,4,563e35190980220011572d9a
48,92,2,0,-458,0,1,4,563e35190980220011572d9a
1,6,5,0,-498,1,1,4,563e35190980220011572d9a
2,37,6,1,498,1,1,4,563e35190980220011572d9a
3,28,6,0,-441,1,1,4,563e35190980220011572d9a
4,8,6,1,471,1,1,4,563e35190980220011572d9a
5,48,6,0,-464,1,1,4,563e35190980220011572d9a
7,47,6,0,-443,1,1,4,563e35190980220011572d9a
8,14,6,0,-462,1,1,4,563e35190980220011572d9a
9,51,5,0,-500,1,1,4,563e35190980220011572d9a
11,82,6,1,425,1,1,4,563e35190980220011572d9a
12,25,6,1,447,1,1,4,563e35190980220011572d9a
13,12,6,1,446,1,1,4,563e35190980220011572d9a
14,17,6,0,-405,1,1,4,563e35190980220011572d9a
15,90,5,1,459,1,1,4,563e35190980220011572d9a
17,51,4,1,470,1,1,4,563e35190980220011572d9a
18,73,5,0,-443,1,1,4,563e35190980220011572d9a
19,74,5,0,-470,1,1,4,563e35190980220011572d9a
20,76,3,0,-483,1,1,4,563e35190980220011572d9a
21,77,6,0,-500,1,1,4,563e35190980220011572d9a
22,76,6,1,432,1,1,4,563e35190980220011572d9a
24,92,3,1,426,1,1,4,563e35190980220011572d9a
25,53,5,0,-422,1,1,4,563e35190980220011572d9a
27,10,6,0,-443,1,1,4,563e35190980220011572d9a
28,63,5,1,405,1,1,4,563e35190980220011572d9a
29,81,5,1,401,1,1,4,563e35190980220011572d9a
30,88,5,0,-438,1,1,4,563e35190980220011572d9a
32,94,5,0,-486,1,1,4,563e35190980220011572d9a
33,89,5,1,427,1,1,4,563e35190980220011572d9a
34,19,4,0,-432,1,1,4,563e35190980220011572d9a
35,75,5,0,-441,1,1,4,563e35190980220011572d9a
36,34,5,1,491,1,1,4,563e35190980220011572d9a
37,38,5,1,435,1,1,4,563e35190980220011572d9a
38,89,5,0,-470,1,1,4,563e35190980220011572d9a
40,21,5,0,-451,1,1,4,563e35190980220011572d9a
41,92,5,0,-444,1,1,4,563e35190980220011572d9a
42,53,5,0,-434,1,1,4,563e35190980220011572d9a
43,42,4,0,-499,1,1,4,563e35190980220011572d9a
44,43,5,0,-442,1,1,4,563e35190980220011572d9a
46,19,3,1,496,1,1,4,563e35190980220011572d9a
47,42,3,1,402,1,1,4,563e35190980220011572d9a
48,20,4,0,-420,1,1,4,563e35190980220011572d9a
1,98,6,0,-412,0,1,4,56504ecf1b3cda000f544e92
2,22,2,0,-487,0,1,4,56504ecf1b3cda000f544e92
3,7,1,1,460,0,1,4,56504ecf1b3cda000f544e92
4,73,5,1,467,0,1,4,56504ecf1b3cda000f544e92
5,26,2,1,499,0,1,4,56504ecf1b3cda000f544e92
7,67,4,0,-473,0,1,4,56504ecf1b3cda000f544e92
8,31,2,1,478,0,1,4,56504ecf1b3cda000f544e92
9,70,5,0,-480,0,1,4,56504ecf1b3cda000f544e92
11,12,2,1,410,0,1,4,56504ecf1b3cda000f544e92
12,94,6,0,-464,0,1,4,56504ecf1b3cda000f544e92
13,51,3,0,-471,0,1,4,56504ecf1b3cda000f544e92
14,94,6,0,-429,0,1,4,56504ecf1b3cda000f544e92
15,64,4,1,491,0,1,4,56504ecf1b3cda000f544e92
17,54,3,0,-469,0,1,4,56504ecf1b3cda000f544e92
18,10,2,0,-445,0,1,4,56504ecf1b3cda000f544e92
19,48,4,0,-446,0,1,4,56504ecf1b3cda000f544e92
20,99,6,1,476,0,1,4,56504ecf1b3cda000f544e92
21,9,2,0,-465,0,1,4,56504ecf1b3cda000f544e92
22,34,4,1,484,0,1,4,56504ecf1b3cda000f544e92
24,71,5,0,-434,0,1,4,56504ecf1b3cda000f544e92
25,1,0,1,493,0,1,4,56504ecf1b3cda000f544e92
27,15,3,0,-465,0,1,4,56504ecf1b3cda000f544e92
28,41,4,1,439,0,1,4,56504ecf1b3cda000f544e92
29,66,5,0,-486,0,1,4,56504ecf1b3cda000f544e92
30,87,4,1,470,0,1,4,56504ecf1b3cda000f544e92
32,54,5,0,-464,0,1,4,56504ecf1b3cda000f544e92
33,77,5,0,-481,0,1,4,56504ecf1b3cda000f544e92
34,97,6,1,413,0,1,4,56504ecf1b3cda000f544e92
35,96,6,1,407,0,1,4,56504ecf1b3cda000f544e92
36,83,6,1,463,0,1,4,56504ecf1b3cda000f544e92
37,20,2,1,490,0,1,4,56504ecf1b3cda000f544e92
38,57,4,0,-425,0,1,4,56504ecf1b3cda000f544e92
40,97,6,0,-410,0,1,4,56504ecf1b3cda000f544e92
41,11,2,1,424,0,1,4,56504ecf1b3cda000f544e92
42,30,3,0,-445,0,1,4,56504ecf1b3cda000f544e92
43,65,5,0,-466,0,1,4,56504ecf1b3cda000f544e92
44,28,4,1,490,0,1,4,56504ecf1b3cda000f544e92
46,77,5,0,-496,0,1,4,56504ecf1b3cda000f544e92
47,79,5,1,475,0,1,4,56504ecf1b3cda000f544e92
48,31,4,0,-422,0,1,4,56504ecf1b3cda000f544e92
1,4,1,0,-496,1,1,4,56504ecf1b3cda000f544e92
2,68,6,1,456,1,1,4,56504ecf1b3cda000f544e92
3,6,1,1,402,1,1,4,56504ecf1b3cda000f544e92
4,81,6,1,497,1,1,4,56504ecf1b3cda000f544e92
5,14,5,0,-468,1,1,4,56504ecf1b3cda000f544e92
7,44,6,0,-407,1,1,4,56504ecf1b3cda000f544e92
8,84,6,1,493,1,1,4,56504ecf1b3cda000f544e92
9,43,4,0,-463,1,1,4,56504ecf1b3cda000f544e92
11,53,4,1,449,1,1,4,56504ecf1b3cda000f544e92
12,18,5,0,-487,1,1,4,56504ecf1b3cda000f544e92
13,34,5,1,461,1,1,4,56504ecf1b3cda000f544e92
14,71,5,0,-402,1,1,4,56504ecf1b3cda000f544e92
15,21,4,0,-500,1,1,4,56504ecf1b3cda000f544e92
17,19,5,1,489,1,1,4,56504ecf1b3cda000f544e92
18,73,6,0,-407,1,1,4,56504ecf1b3cda000f544e92
19,94,5,0,-407,1,1,4,56504ecf1b3cda000f544e92
20,78,6,0,-458,1,1,4,56504ecf1b3cda000f544e92
21,88,6,0,-431,1,1,4,56504ecf1b3cda000f544e92
22,71,5,1,456,1,1,4,56504ecf1b3cda000f544e92
24,11,2,1,484,1,1,4,56504ecf1b3cda000f544e92
25,72,6,1,421,1,1,4,56504ecf1b3cda000f544e92
27,25,5,1,434,1,1,4,56504ecf1b3cda000f544e92
28,71,5,0,-412,1,1,4,56504ecf1b3cda000f544e92
29,34,5,0,-498,1,1,4,56504ecf1b3cda000f544e92
30,14,1,0,-475,1,1,4,56504ecf1b3cda000f544e92
32,10,2,1,475,1,1,4,56504ecf1b3cda000f544e92
33,41,5,0,-441,1,1,4,56504ecf1b3cda000f544e92
34,65,6,0,-478,1,1,4,56504ecf1b3cda000f544e92
35,48,6,1,489,1,1,4,56504ecf1b3cda000f544e92
36,59,5,0,-477,1,1,4,56504ecf1b3cda000f544e92
37,52,5,1,449,1,1,4,56504ecf1b3cda000f544e92
38,77,6,0,-449,1,1,4,56504ecf1b3cda000f544e92
40,16,2,1,487,1,1,4,56504ecf1b3cda000f544e92
41,73,6,0,-413,1,1,4,56504ecf1b3cda000f544e92
42,96,6,0,-478,1,1,4,56504ecf1b3cda000f544e92
43,16,2,0,-408,1,1,4,56504ecf1b3cda000f544e92
44,30,5,1,481,1,1,4,56504ecf1b3cda000f544e92
46,50,5,1,468,1,1,4,56504ecf1b3cda000f544e92
47,53,5,1,487,1,1,4,56504ecf1b3cda000f544e92
48,3,1,1,442,1,1,4,56504ecf1b3cda000f544e92
1,9,0,1,493,0,1,4,568db47ae3ef9e000ca0dcdd
2,35,0,0,-407,0,1,4,568db47ae3ef9e000ca0dcdd
3,58,0,0,-452,0,1,4,568db47ae3ef9e000ca0dcdd
4,46,0,0,-442,0,1,4,568db47ae3ef9e000ca0dcdd
5,33,0,0,-488,0,1,4,568db47ae3ef9e000ca0dcdd
7,31,0,1,414,0,1,4,568db47ae3ef9e000ca0dcdd
8,63,0,0,-482,0,1,4,568db47ae3ef9e000ca0dcdd
9,72,0,0,-494,0,1,4,568db47ae3ef9e000ca0dcdd
11,56,0,1,441,0,1,4,568db47ae3ef9e000ca0dcdd
12,80,0,0,-405,0,1,4,568db47ae3ef9e000ca0dcdd
13,13,0,0,-454,0,1,4,568db47ae3ef9e000ca0dcdd
14,57,0,1,464,0,1,4,568db47ae3ef9e000ca0dcdd
15,77,0,0,-415,0,1,4,568db47ae3ef9e000ca0dcdd
17,65,0,1,430,0,1,4,568db47ae3ef9e000ca0dcdd
18,96,0,0,-409,0,1,4,568db47ae3ef9e000ca0dcdd
19,17,0,1,456,0,1,4,568db47ae3ef9e000ca0dcdd
20,9,0,1,468,0,1,4,568db47ae3ef9e000ca0dcdd
21,84,0,1,433,0,1,4,568db47ae3ef9e000ca0dcdd
22,7,0,0,-404,0,1,4,568db47ae3ef9e000ca0dcdd
24,31,0,1,405,0,1,4,568db47ae3ef9e000ca0dcdd
25,80,0,1,471,0,1,4,568db47ae3ef9e000ca0dcdd
27,84,0,1,418,0,1,4,568db47ae3ef9e000ca0dcdd
28,1,0,0,-487,0,1,4,568db47ae3ef9e000ca0dcdd
29,7,0,0,-428,0,1,4,568db47ae3ef9e000ca0dcdd
30,10,0,0,-442,0,1,4,568db47ae3ef9e000ca0dcdd
32,34,0,0,-410,0,1,4,568db47ae3ef9e000ca0dcdd
33,22,0,0,-478,0,1,4,568db47ae3ef9e000ca0dcdd
34,45,0,1,464,0,1,4,568db47ae3ef9e000ca0dcdd
35,82,0,1,448,0,1,4,568db47ae3ef9e000ca0dcdd
36,59,0,0,-428,0,1,4,568db47ae3ef9e000ca0dcdd
37,67,0,1,426,0,1,4,568db47ae3ef9e000ca0dcdd
38,61,0,1,414,0,1,4,568db47ae3ef9e000ca0dcdd
40,69,0,1,472,0,1,4,568db47ae3ef9e000ca0dcdd
41,87,0,1,411,0,1,4,568db47ae3ef9e000ca0dcdd
42,59,0,0,-421,0,1,4,568db47ae3ef9e000ca0dcdd
43,46,0,1,422,0,1,4,568db47ae3ef9e000ca0dcdd
44,27,0,1,446,0,1,4,568db47ae3ef9e000ca0dcdd
46,63,0,0,-466,0,1,4,568db47ae3ef9e000ca0dcdd
47,93,0,0,-453,0,1,4,568db47ae3ef9e000ca0dcdd
48,31,0,1,499,0,1,4,568db47ae3ef9e000ca0dcdd
1,47,6,0,-435,1,1,4,568db47ae3ef9e000ca0dcdd
2,83,6,1,435,1,1,4,568db47ae3ef9e000ca0dcdd
3,52,6,1,457,1,1,4,568db47ae3ef9e000ca0dcdd
4,92,6,0,-494,1,1,4,568db47ae3ef9e000ca0dcdd
5,53,6,1,444,1,1,4,568db47ae3ef9e000ca0dcdd
7,83,6,1,447,1,1,4,568db47ae3ef9e000ca0dcdd
8,11,6,0,-409,1,1,4,568db47ae3ef9e000ca0dcdd
9,87,6,0,-415,1,1,4,568db47ae3ef9e000ca0dcdd
11,43,6,1,463,1,1,4,568db47ae3ef9e000ca0dcdd
12,92,6,1,427,1,1,4,568db47ae3ef9e000ca0dcdd
13,68,6,1,434,1,1,4,568db47ae3ef9e000ca0dcdd
14,96,6,1,496,1,1,4,568db47ae3ef9e000ca0dcdd
15,44,6,1,429,1,1,4,568db47ae3ef9e000ca0dcdd
17,79,6,0,-455,1,1,4,568db47ae3ef9e000ca0dcdd
18,39,6,0,-422,1,1,4,568db47ae3ef9e000ca0dcdd
19,21,6,1,438,1,1,4,568db47ae3ef9e000ca0dcdd
20,73,6,1,471,1,1,4,568db47ae3ef9e000ca0dcdd
21,42,6,0,-429,1,1,4,568db47ae3ef9e000ca0dcdd
22,67,6,1,468,1,1,4,568db47ae3ef9e000ca0dcdd
24,17,6,1,461,1,1,4,568db47ae3ef9e000ca0dcdd
25,10,6,1,481,1,1,4,568db47ae3ef9e000ca0dcdd
27,25,6,1,403,1,1,4,568db47ae3ef9e000ca0dcdd
28,80,6,0,-496,1,1,4,568db47ae3ef9e000ca0dcdd
29,38,6,0,-405,1,1,4,568db47ae3ef9e000ca0dcdd
30,99,6,0,-415,1,1,4,568db47ae3ef9e000ca0dcdd
32,68,6,0,-457,1,1,4,568db47ae3ef9e000ca0dcdd
33,32,6,0,-408,1,1,4,568db47ae3ef9e000ca0dcdd
34,96,6,1,447,1,1,4,568db47ae3ef9e000ca0dcdd
35,42,6,0,-464,1,1,4,568db47ae3ef9e000ca0dcdd
36,48,6,0,-471,1,1,4,568db47ae3ef9e000ca0dcdd
37,13,6,1,476,1,1,4,568db47ae3ef9e000ca0dcdd
38,55,6,0,-471,1,1,4,568db47ae3ef9e000ca0dcdd
40,87,6,1,433,1,1,4,568db47ae3ef9e000ca0dcdd
41,14,6,0,-433,1,1,4,568db47ae3ef9e000ca0dcdd
42,17,6,0,-496,1,1,4,568db47ae3ef9e000ca0dcdd
43,3,6,0,-470,1,1,4,568db47ae3ef9e000ca0dcdd
44,62,6,1,450,1,1,4,568db47ae3ef9e000ca0dcdd
46,88,6,1,487,1,1,4,568db47ae3ef9e000ca0dcdd
47,34,6,1,482,1,1,4,568db47ae3ef9e000ca0dcdd
48,13,6,0,-410,1,1,4,568db47ae3ef9e000ca0dcdd
1,50,1,0,-463,0,1,4,56a7c210c89737000d225db1
2,63,5,1,496,0,1,4,56a7c210c89737000d225db1
3,35,3,0,-484,0,1,4,56a7c210c89737000d225db1
4,7,0,1,478,0,1,4,56a7c210c89737000d225db1
5,61,4,0,-460,0,1,4,56a7c210c89737000d225db1
7,14,1,0,-465,0,1,4,56a7c210c89737000d225db1
8,67,5,0,-408,0,1,4,56a7c210c89737000d225db1
9,48,5,0,-482,0,1,4,56a7c210c89737000d225db1
11,87,4,0,-418,0,1,4,56a7c210c89737000d225db1
12,91,5,1,445,0,1,4,56a7c210c89737000d225db1
13,9,1,1,487,0,1,4,56a7c210c89737000d225db1
14,8,1,0,-487,0,1,4,56a7c210c89737000d225db1
15,99,1,1,409,0,1,4,56a7c210c89737000d225db1
17,51,3,0,-419,0,1,4,56a7c210c89737000d225db1
18,47,4,1,451,0,1,4,56a7c210c89737000d225db1
19,5,0,0,-415,0,1,4,56a7c210c89737000d225db1
20,73,4,1,490,0,1,4,56a7c210c89737000d225db1
21,36,4,1,411,0,1,4,56a7c210c89737000d225db1
22,74,4,0,-436,0,1,4,56a7c210c89737000d225db1
24,83,2,1,402,0,1,4,56a7c210c89737000d225db1
25,24,3,1,493,0,1,4,56a7c210c89737000d225db1
27,85,4,1,431,0,1,4,56a7c210c89737000d225db1
28,79,4,0,-436,0,1,4,56a7c210c89737000d225db1
29,37,3,1,413,0,1,4,56a7c210c89737000d225db1
30,52,4,0,-404,0,1,4,56a7c210c89737000d225db1
32,36,3,0,-444,0,1,4,56a7c210c89737000d225db1
33,68,3,0,-425,0,1,4,56a7c210c89737000d225db1
34,31,4,1,449,0,1,4,56a7c210c89737000d225db1
35,94,5,0,-401,0,1,4,56a7c210c89737000d225db1
36,47,4,0,-475,0,1,4,56a7c210c89737000d225db1
37,47,4,1,414,0,1,4,56a7c210c89737000d225db1
38,64,5,0,-462,0,1,4,56a7c210c89737000d225db1
40,48,4,1,495,0,1,4,56a7c210c89737000d225db1
41,46,4,0,-408,0,1,4,56a7c210c89737000d225db1
42,55,4,1,418,0,1,4,56a7c210c89737000d225db1
43,81,5,0,-464,0,1,4,56a7c210c89737000d225db1
44,20,1,1,449,0,1,4,56a7c210c89737000d225db1
46,5,0,1,447,0,1,4,56a7c210c89737000d225db1
47,92,5,0,-471,0,1,4,56a7c210c89737000d225db1
48,31,4,1,436,0,1,4,56a7c210c89737000d225db1
1,63,5,1,469,1,1,4,56a7c210c89737000d225db1
2,43,4,1,498,1,1,4,56a7c210c89737000d225db1
3,58,5,1,475,1,1,4,56a7c210c89737000d225db1
4,79,5,1,400,1,1,4,56a7c210c89737000d225db1
5,94,6,0,-435,1,1,4,56a7c210c89737000d225db1
7,49,4,0,-479,1,1,4,56a7c210c89737000d225db1
8,41,3,0,-465,1,1,4,56a7c210c89737000d225db1
9,18,1,0,-470,1,1,4,56a7c210c89737000d225db1
11,56,4,0,-469,1,1,4,56a7c210c89737000d225db1
12,58,4,0,-441,1,1,4,56a7c210c89737000d225db1
13,31,4,1,457,1,1,4,56a7c210c89737000d225db1
14,62,4,1,412,1,1,4,56a7c210c89737000d225db1
15,82,2,0,-461,1,1,4,56a7c210c89737000d225db1
17,65,3,0,-495,1,1,4,56a7c210c89737000d225db1
18,9,1,0,-418,1,1,4,56a7c210c89737000d225db1
19,95,1,0,-499,1,1,4,56a7c210c89737000d225db1
20,14,1,0,-409,1,1,4,56a7c210c89737000d225db1
21,58,4,0,-495,1,1,4,56a7c210c89737000d225db1
22,73,4,1,471,1,1,4,56a7c210c89737000d225db1
24,81,5,0,-413,1,1,4,56a7c210c89737000d225db1
25,49,4,1,463,1,1,4,56a7c210c89737000d225db1
27,12,2,0,-421,1,1,4,56a7c210c89737000d225db1
28,30,2,1,425,1,1,4,56a7c210c89737000d225db1
29,42,4,1,425,1,1,4,56a7c210c89737000d225db1
30,34,4,1,467,1,1,4,56a7c210c89737000d225db1
32,61,5,0,-421,1,1,4,56a7c210c89737000d225db1
33,34,4,1,440,1,1,4,56a7c210c89737000d225db1
34,83,6,1,482,1,1,4,56a7c210c89737000d225db1
35,55,3,0,-482,1,1,4,56a7c210c89737000d225db1
36,75,4,1,403,1,1,4,56a7c210c89737000d225db1
37,22,2,0,-484,1,1,4,56a7c210c89737000d225db1
38,53,4,0,-436,1,1,4,56a7c210c89737000d225db1
40,91,5,1,430,1,1,4,56a7c210c89737000d225db1
41,74,3,0,-488,1,1,4,56a7c210c89737000d225db1
42,34,2,0,-493,1,1,4,56a7c210c89737000d225db1
43,15,2,0,-430,1,1,4,56a7c210c89737000d225db1
44,52,5,1,469,1,1,4,56a7c210c89737000d225db1
46,56,4,1,492,1,1,4,56a7c210c89737000d225db1
47,75,5,1,482,1,1,4,56a7c210c89737000d225db1
48,38,5,1,424,1,1,4,56a7c210c89737000d225db1
1,17,6,0,-421,0,1,4,56b9de6c1a6972000d8d0e38
2,90,2,0,-429,0,1,4,56b9de6c1a6972000d8d0e38
3,91,6,0,-400,0,1,4,56b9de6c1a6972000d8d0e38
4,78,6,0,-401,0,1,4,56b9de6c1a6972000d8d0e38
5,93,6,0,-467,0,1,4,56b9de6c1a6972000d8d0e38
7,65,6,0,-484,0,1,4,56b9de6c1a6972000d8d0e38
8,53,6,0,-405,0,1,4,56b9de6c1a6972000d8d0e38
9,3,6,0,-481,0,1,4,56b9de6c1a6972000d8d0e38
11,82,6,1,458,0,1,4,56b9de6c1a6972000d8d0e38
12,94,6,1,491,0,1,4,56b9de6c1a6972000d8d0e38
13,58,6,1,431,0,1,4,56b9de6c1a6972000d8d0e38
14,17,6,0,-449,0,1,4,56b9de6c1a6972000d8d0e38
15,41,6,1,442,0,1,4,56b9de6c1a6972000d8d0e38
17,13,6,1,435,0,1,4,56b9de6c1a6972000d8d0e38
18,24,6,0,-494,0,1,4,56b9de6c1a6972000d8d0e38
19,76,6,0,-462,0,1,4,56b9de6c1a6972000d8d0e38
20,70,6,1,403,0,1,4,56b9de6c1a6972000d8d0e38
21,8,6,1,440,0,1,4,56b9de6c1a6972000d8d0e38
22,92,6,1,494,0,1,4,56b9de6c1a6972000d8d0e38
24,92,6,1,400,0,1,4,56b9de6c1a6972000d8d0e38
25,55,6,0,-457,0,1,4,56b9de6c1a6972000d8d0e38
27,41,6,1,500,0,1,4,56b9de6c1a6972000d8d0e38
28,64,6,0,-430,0,1,4,56b9de6c1a6972000d8d0e38
29,97,5,1,462,0,1,4,56b9de6c1a6972000d8d0e38
30,94,5,1,433,0,1,4,56b9de6c1a6972000d8d0e38
32,42,6,0,-446,0,1,4,56b9de6c1a6972000d8d0e38
33,93,5,1,406,0,1,4,56b9de6c1a6972000d8d0e38
34,2,6,1,438,0,1,4,56b9de6c1a6972000d8d0e38
35,28,6,0,-448,0,1,4,56b9de6c1a6972000d8d0e38
36,53,6,0,-495,0,1,4,56b9de6c1a6972000d8d0e38
37,2,6,0,-431,0,1,4,56b9de6c1a6972000d8d0e38
38,17,6,0,-489,0,1,4,56b9de6c1a6972000d8d0e38
40,40,6,1,437,0,1,4,56b9de6c1a6972000d8d0e38
41,41,6,0,-490,0,1,4,56b9de6c1a6972000d8d0e38
42,33,6,1,479,0,1,4,56b9de6c1a6972000d8d0e38
43,51,6,0,-436,0,1,4,56b9de6c1a6972000d8d0e38
44,45,6,0,-445,0,1,4,56b9de6c1a6972000d8d0e38
46,92,6,1,436,0,1,4,56b9de6c1a6972000d8d0e38
47,36,6,1,454,0,1,4,56b9de6c1a6972000d8d0e38
48,85,6,0,-434,0,1,4,56b9de6c1a6972000d8d0e38
1,87,6,0,-438,1,1,4,56b9de6c1a6972000d8d0e38
2,67,6,1,465,1,1,4,56b9de6c1a6972000d8d0e38
3,15,6,0,-463,1,1,4,56b9de6c1a6972000d8d0e38
4,17,6,1,447,1,1,4,56b9de6c1a6972000d8d0e38
5,45,6,0,-450,1,1,4,56b9de6c1a6972000d8d0e38
7,34,6,0,-418,1,1,4,56b9de6c1a6972000d8d0e38
8,84,6,1,463,1,1,4,56b9de6c1a6972000d8d0e38
9,91,6,1,480,1,1,4,56b9de6c1a6972000d8d0e38
11,18,6,1,402,1,1,4,56b9de6c1a6972000d8d0e38
12,20,6,1,454,1,1,4,56b9de6c1a6972000d8d0e38
13,21,6,0,-456,1,1,4,56b9de6c1a6972000d8d0e38
14,47,6,1,454,1,1,4,56b9de6c1a6972000d8d0e38
15,84,6,1,419,1,1,4,56b9de6c1a6972000d8d0e38
17,63,6,1,400,1,1,4,56b9de6c1a6972000d8d0e38
18,24,6,1,460,1,1,4,56b9de6c1a6972000d8d0e38
19,85,6,1,437,1,1,4,56b9de6c1a6972000d8d0e38
20,15,6,1,432,1,1,4,56b9de6c1a6972000d8d0e38
21,95,6,0,-465,1,1,4,56b9de6c1a6972000d8d0e38
22,3,6,1,451,1,1,4,56b9de6c1a6972000d8d0e38
24,76,6,0,-480,1,1,4,56b9de6c1a6972000d8d0e38
25,51,6,1,438,1,1,4,56b9de6c1a6972000d8d0e38
27,22,6,0,-449,1,1,4,56b9de6c1a6972000d8d0e38
28,31,6,1,404,1,1,4,56b9de6c1a6972000d8d0e38
29,10,6,0,-442,1,1,4,56b9de6c1a6972000d8d0e38
30,61,6,0,-468,1,1,4,56b9de6c1a6972000d8d0e38
32,98,6,0,-470,1,1,4,56b9de6c1a6972000d8d0e38
33,36,6,1,480,1,1,4,56b9de6c1a6972000d8d0e38
34,36,6,0,-411,1,1,4,56b9de6c1a6972000d8d0e38
35,42,6,1,456,1,1,4,56b9de6c1a6972000d8d0e38
36,51,6,1,460,1,1,4,56b9de6c1a6972000d8d0e38
37,74,6,1,488,1,1,4,56b9de6c1a6972000d8d0e38
38,35,6,0,-476,1,1,4,56b9de6c1a6972000d8d0e38
40,83,6,1,491,1,1,4,56b9de6c1a6972000d8d0e38
41,6,6,0,-432,1,1,4,56b9de6c1a6972000d8d0e38
42,61,6,1,459,1,1,4,56b9de6c1a6972000d8d0e38
43,33,6,0,-491,1,1,4,56b9de6c1a6972000d8d0e38
44,72,6,1,450,1,1,4,56b9de6c1a6972000d8d0e38
46,84,6,1,411,1,1,4,56b9de6c1a6972000d8d0e38
47,43,6,0,-413,1,1,4,56b9de6c1a6972000d8d0e38
48,5,6,0,-410,1,1,4,56b9de6c1a6972000d8d0e38
1,35,0,1,427,0,1,4,56ba61ad9de5f7000ba4ac37
2,48,0,1,451,0,1,4,56ba61ad9de5f7000ba4ac37
3,3,0,1,401,0,1,4,56ba61ad9de5f7000ba4ac37
