n_trial,uncertainty,seek,Market_change_1up,mc_model,Instr,Task1Seek,check,ID
44,8,3,1,409,0,1,4,74
46,67,4,1,402,0,1,4,74
47,13,3,0,-439,0,1,4,74
48,37,4,0,-438,0,1,4,74
1,40,6,0,-417,1,1,4,74
2,24,6,0,-494,1,1,4,74
3,74,6,0,-489,1,1,4,74
4,33,6,0,-484,1,1,4,74
5,23,6,1,460,1,1,4,74
7,8,6,0,-459,1,1,4,74
8,98,6,1,468,1,1,4,74
9,33,6,0,-450,1,1,4,74
11,90,6,1,414,1,1,4,74
12,90,6,1,420,1,1,4,74
13,95,6,1,404,1,1,4,74
14,51,6,1,400,1,1,4,74
15,98,6,0,-498,1,1,4,74
17,73,6,0,-460,1,1,4,74
18,56,6,1,429,1,1,4,74
19,19,6,1,404,1,1,4,74
20,65,6,0,-480,1,1,4,74
21,61,6,0,-402,1,1,4,74
22,28,6,0,-489,1,1,4,74
24,27,6,1,465,1,1,4,74
25,46,6,0,-406,1,1,4,74
27,61,6,1,421,1,1,4,74
28,70,6,0,-489,1,1,4,74
29,21,6,1,483,1,1,4,74
30,86,6,0,-471,1,1,4,74
32,58,6,1,456,1,1,4,74
33,82,6,0,-491,1,1,4,74
34,19,6,0,-468,1,1,4,74
35,4,6,0,-445,1,1,4,74
36,66,6,1,423,1,1,4,74
37,89,6,1,449,1,1,4,74
38,80,6,1,478,1,1,4,74
40,71,6,1,488,1,1,4,74
41,84,6,1,403,1,1,4,74
42,78,6,0,-438,1,1,4,74
43,11,6,0,-409,1,1,4,74
44,63,6,0,-415,1,1,4,74
46,87,6,1,465,1,1,4,74
47,92,6,0,-487,1,1,4,74
48,70,6,1,404,1,1,4,74
1,85,3,0,-460,0,1,4,75
2,93,4,1,487,0,1,4,75
3,54,3,0,-439,0,1,4,75
4,54,4,1,461,0,1,4,75
5,80,3,0,-465,0,1,4,75
7,47,3,1,407,0,1,4,75
8,83,3,0,-498,0,1,4,75
9,18,6,1,480,0,1,4,75
11,52,3,0,-493,0,1,4,75
12,7,3,1,430,0,1,4,75
13,75,3,0,-486,0,1,4,75
14,92,3,0,-433,0,1,4,75
15,56,3,0,-400,0,1,4,75
17,48,3,1,426,0,1,4,75
18,86,3,1,479,0,1,4,75
19,71,3,1,448,0,1,4,75
20,4,3,0,-473,0,1,4,75
21,4,3,0,-499,0,1,4,75
22,85,3,1,443,0,1,4,75
24,7,3,1,462,0,1,4,75
25,5,6,1,492,0,1,4,75
27,39,3,1,447,0,1,4,75
28,92,3,1,421,0,1,4,75
29,25,5,1,418,0,1,4,75
30,54,3,1,441,0,1,4,75
32,35,3,0,-452,0,1,4,75
33,12,2,0,-492,0,1,4,75
34,5,5,1,426,0,1,4,75
35,46,3,1,438,0,1,4,75
36,77,3,1,477,0,1,4,75
37,44,3,0,-439,0,1,4,75
38,49,3,1,478,0,1,4,75
40,71,3,0,-403,0,1,4,75
41,73,3,0,-445,0,1,4,75
42,63,3,0,-400,0,1,4,75
43,28,5,1,462,0,1,4,75
44,58,3,1,458,0,1,4,75
46,6,6,1,474,0,1,4,75
47,66,3,1,457,0,1,4,75
48,33,2,0,-419,0,1,4,75
1,55,6,0,-500,1,1,4,75
2,39,0,0,-461,1,1,4,75
3,86,6,1,464,1,1,4,75
4,66,6,0,-433,1,1,4,75
5,40,6,0,-439,1,1,4,75
7,3,6,1,472,1,1,4,75
8,3,6,1,474,1,1,4,75
9,67,6,1,499,1,1,4,75
11,34,6,1,472,1,1,4,75
12,71,5,1,500,1,1,4,75
13,65,5,1,484,1,1,4,75
14,72,5,1,475,1,1,4,75
15,42,4,0,-454,1,1,4,75
17,60,4,1,492,1,1,4,75
18,27,5,0,-412,1,1,4,75
19,73,5,1,461,1,1,4,75
20,16,5,0,-406,1,1,4,75
21,31,5,0,-474,1,1,4,75
22,4,6,0,-413,1,1,4,75
24,68,5,0,-476,1,1,4,75
25,89,6,0,-491,1,1,4,75
27,47,6,1,421,1,1,4,75
28,8,6,1,436,1,1,4,75
29,46,6,1,434,1,1,4,75
30,59,6,0,-454,1,1,4,75
32,40,6,0,-472,1,1,4,75
33,97,6,0,-465,1,1,4,75
34,77,6,1,437,1,1,4,75
35,9,6,1,442,1,1,4,75
36,38,6,1,434,1,1,4,75
37,62,6,1,498,1,1,4,75
38,71,6,1,408,1,1,4,75
40,18,6,1,434,1,1,4,75
41,20,6,1,432,1,1,4,75
42,86,6,0,-449,1,1,4,75
43,79,6,1,493,1,1,4,75
44,16,6,1,498,1,1,4,75
46,4,6,1,465,1,1,4,75
47,6,6,0,-428,1,1,4,75
48,70,6,0,-474,1,1,4,75
1,13,0,0,-409,0,1,4,76
2,45,0,1,434,0,1,4,76
3,23,0,0,-422,0,1,4,76
4,24,0,1,409,0,1,4,76
5,84,0,1,419,0,1,4,76
7,38,0,0,-460,0,1,4,76
8,20,0,0,-413,0,1,4,76
9,69,0,0,-455,0,1,4,76
11,19,0,0,-475,0,1,4,76
12,57,0,1,496,0,1,4,76
13,48,0,0,-497,0,1,4,76
14,50,0,0,-400,0,1,4,76
15,58,0,0,-494,0,1,4,76
17,1,0,0,-409,0,1,4,76
18,60,0,1,402,0,1,4,76
19,43,0,0,-441,0,1,4,76
20,81,0,0,-451,0,1,4,76
21,34,0,1,500,0,1,4,76
22,3,0,1,463,0,1,4,76
24,8,0,0,-461,0,1,4,76
25,18,0,1,479,0,1,4,76
27,73,0,0,-461,0,1,4,76
28,73,0,1,421,0,1,4,76
29,15,0,1,486,0,1,4,76
30,2,0,1,468,0,1,4,76
32,61,0,0,-442,0,1,4,76
33,12,0,0,-414,0,1,4,76
34,78,0,1,412,0,1,4,76
35,23,0,0,-422,0,1,4,76
36,43,0,0,-426,0,1,4,76
37,37,0,1,475,0,1,4,76
38,54,0,1,469,0,1,4,76
40,53,0,0,-460,0,1,4,76
41,40,0,1,478,0,1,4,76
42,4,0,1,432,0,1,4,76
43,22,0,1,420,0,1,4,76
44,52,0,0,-423,0,1,4,76
46,13,0,1,422,0,1,4,76
47,93,0,0,-440,0,1,4,76
48,5,0,0,-422,0,1,4,76
1,32,6,1,418,1,1,4,76
2,27,6,1,476,1,1,4,76
3,61,6,0,-422,1,1,4,76
4,86,6,0,-419,1,1,4,76
5,32,6,1,449,1,1,4,76
7,1,4,1,458,1,1,4,76
8,59,6,0,-438,1,1,4,76
9,76,6,1,413,1,1,4,76
11,93,6,0,-474,1,1,4,76
12,63,6,0,-437,1,1,4,76
13,88,6,1,413,1,1,4,76
14,22,6,0,-400,1,1,4,76
15,79,6,0,-469,1,1,4,76
17,69,6,1,450,1,1,4,76
18,33,6,1,490,1,1,4,76
19,56,6,0,-476,1,1,4,76
20,38,6,0,-413,1,1,4,76
21,24,6,0,-449,1,1,4,76
22,20,6,0,-403,1,1,4,76
24,48,6,0,-468,1,1,4,76
25,71,6,0,-450,1,1,4,76
27,24,6,1,455,1,1,4,76
28,70,6,0,-494,1,1,4,76
29,75,6,0,-469,1,1,4,76
30,29,6,0,-400,1,1,4,76
32,97,6,0,-475,1,1,4,76
33,81,6,0,-463,1,1,4,76
34,78,6,1,498,1,1,4,76
35,3,6,0,-424,1,1,4,76
36,25,6,1,494,1,1,4,76
37,75,6,1,472,1,1,4,76
38,21,6,1,491,1,1,4,76
40,55,6,0,-476,1,1,4,76
41,44,6,0,-496,1,1,4,76
42,16,6,0,-474,1,1,4,76
43,95,6,1,405,1,1,4,76
44,3,6,1,476,1,1,4,76
46,51,6,1,412,1,1,4,76
47,49,6,0,-468,1,1,4,76
48,90,6,0,-448,1,1,4,76
1,14,6,1,404,0,1,4,77
2,13,6,0,-405,0,1,4,77
3,92,2,1,451,0,1,4,77
4,74,1,1,458,0,1,4,77
5,29,4,0,-484,0,1,4,77
7,43,5,1,452,0,1,4,77
8,94,5,0,-484,0,1,4,77
9,67,5,1,447,0,1,4,77
11,19,5,0,-449,0,1,4,77
12,51,2,0,-442,0,1,4,77
13,70,5,1,483,0,1,4,77
14,4,6,0,-476,0,1,4,77
15,98,6,0,-433,0,1,4,77
17,56,5,0,-479,0,1,4,77
18,36,5,1,459,0,1,4,77
19,19,6,0,-450,0,1,4,77
20,65,5,1,434,0,1,4,77
21,68,5,1,430,0,1,4,77
22,79,6,1,461,0,1,4,77
24,36,6,1,487,0,1,4,77
25,25,6,1,495,0,1,4,77
27,17,6,1,480,0,1,4,77
28,56,5,0,-490,0,1,4,77
29,24,6,0,-477,0,1,4,77
30,78,6,0,-425,0,1,4,77
32,27,6,1,452,0,1,4,77
33,4,6,1,427,0,1,4,77
34,70,6,0,-415,0,1,4,77
35,64,6,0,-458,0,1,4,77
36,50,6,0,-469,0,1,4,77
37,34,5,0,-473,0,1,4,77
38,62,5,1,411,0,1,4,77
40,64,5,0,-487,0,1,4,77
41,27,6,0,-436,0,1,4,77
42,96,6,1,497,0,1,4,77
43,24,6,1,436,0,1,4,77
44,23,6,0,-496,0,1,4,77
46,34,6,0,-420,0,1,4,77
47,71,5,1,472,0,1,4,77
48,4,6,1,484,0,1,4,77
1,42,6,1,424,1,1,4,77
2,21,5,0,-435,1,1,4,77
3,72,6,0,-463,1,1,4,77
4,84,6,1,422,1,1,4,77
5,49,6,1,491,1,1,4,77
7,68,6,1,491,1,1,4,77
8,90,6,0,-488,1,1,4,77
9,70,5,1,471,1,1,4,77
11,59,5,0,-425,1,1,4,77
12,92,6,1,426,1,1,4,77
13,84,6,0,-429,1,1,4,77
14,68,6,0,-433,1,1,4,77
15,71,6,1,464,1,1,4,77
17,47,6,0,-403,1,1,4,77
18,83,6,0,-498,1,1,4,77
19,2,0,0,-404,1,1,4,77
20,61,5,1,415,1,1,4,77
21,67,6,0,-486,1,1,4,77
22,38,5,0,-435,1,1,4,77
24,16,1,0,-436,1,1,4,77
25,35,5,0,-445,1,1,4,77
27,28,2,0,-495,1,1,4,77
28,76,5,0,-412,1,1,4,77
29,62,5,1,444,1,1,4,77
30,83,2,0,-475,1,1,4,77
32,99,6,0,-429,1,1,4,77
33,37,5,0,-400,1,1,4,77
34,85,5,0,-400,1,1,4,77
35,97,6,1,423,1,1,4,77
36,82,5,0,-467,1,1,4,77
37,80,5,0,-410,1,1,4,77
38,37,5,1,468,1,1,4,77
40,54,6,0,-404,1,1,4,77
41,62,6,1,423,1,1,4,77
42,68,5,0,-452,1,1,4,77
43,92,1,1,424,1,1,4,77
44,59,6,1,438,1,1,4,77
46,18,0,0,-426,1,1,4,77
47,43,5,1,485,1,1,4,77
48,88,5,1,403,1,1,4,77
1,43,6,0,-419,0,1,4,78
2,24,1,1,443,0,1,4,78
3,32,5,0,-497,0,1,4,78
4,21,2,1,481,0,1,4,78
5,42,5,1,456,0,1,4,78
7,74,6,1,442,0,1,4,78
8,29,4,0,-500,0,1,4,78
9,2,0,1,482,0,1,4,78
11,54,5,0,-420,0,1,4,78
12,25,4,1,451,0,1,4,78
13,35,5,0,-486,0,1,4,78
14,67,6,0,-494,0,1,4,78
15,65,6,0,-415,0,1,4,78
17,66,6,1,404,0,1,4,78
18,16,3,0,-445,0,1,4,78
19,3,0,1,440,0,1,4,78
20,51,6,0,-437,0,1,4,78
21,92,6,0,-499,0,1,4,78
22,50,6,1,457,0,1,4,78
24,10,0,1,445,0,1,4,78
25,41,5,1,407,0,1,4,78
27,7,0,1,449,0,1,4,78
28,4,0,0,-422,0,1,4,78
29,30,4,1,461,0,1,4,78
30,52,6,0,-468,0,1,4,78
32,33,6,0,-472,0,1,4,78
33,42,6,0,-419,0,1,4,78
34,90,6,0,-432,0,1,4,78
35,81,6,1,411,0,1,4,78
36,40,6,1,403,0,1,4,78
37,75,6,1,422,0,1,4,78
38,81,6,0,-483,0,1,4,78
40,74,6,0,-428,0,1,4,78
41,20,3,0,-477,0,1,4,78
42,11,1,0,-424,0,1,4,78
43,94,6,1,435,0,1,4,78
44,31,4,1,479,0,1,4,78
46,7,0,1,422,0,1,4,78
47,44,5,0,-479,0,1,4,78
48,23,4,0,-448,0,1,4,78
1,71,6,0,-500,1,1,4,78
2,64,3,0,-499,1,1,4,78
3,98,6,1,428,1,1,4,78
4,50,6,0,-475,1,1,4,78
5,57,5,0,-429,1,1,4,78
7,50,6,0,-418,1,1,4,78
8,98,6,1,447,1,1,4,78
9,45,6,1,484,1,1,4,78
11,18,4,1,456,1,1,4,78
12,77,6,1,424,1,1,4,78
13,88,6,0,-423,1,1,4,78
14,55,6,1,467,1,1,4,78
15,99,6,1,480,1,1,4,78
17,23,2,0,-495,1,1,4,78
18,94,6,1,450,1,1,4,78
19,87,6,1,486,1,1,4,78
20,89,6,1,471,1,1,4,78
21,66,6,1,446,1,1,4,78
22,66,5,1,444,1,1,4,78
24,66,6,0,-487,1,1,4,78
25,25,3,0,-457,1,1,4,78
27,88,6,0,-484,1,1,4,78
28,20,1,0,-431,1,1,4,78
29,98,6,1,454,1,1,4,78
30,79,6,1,484,1,1,4,78
32,73,6,1,494,1,1,4,78
33,39,6,0,-414,1,1,4,78
34,43,6,0,-402,1,1,4,78
35,39,5,1,434,1,1,4,78
36,43,6,0,-482,1,1,4,78
37,35,4,0,-419,1,1,4,78
38,80,6,1,465,1,1,4,78
40,68,6,0,-495,1,1,4,78
41,23,3,0,-465,1,1,4,78
42,46,6,1,451,1,1,4,78
43,16,2,1,465,1,1,4,78
44,3,1,0,-442,1,1,4,78
46,72,6,0,-498,1,1,4,78
47,79,6,1,445,1,1,4,78
48,85,6,0,-442,1,1,4,78
1,23,4,1,426,0,1,4,79
2,3,0,0,-492,0,1,4,79
3,21,3,0,-423,0,1,4,79
4,65,4,1,447,0,1,4,79
5,41,3,1,485,0,1,4,79
7,36,3,0,-474,0,1,4,79
8,98,5,1,473,0,1,4,79
9,78,3,0,-436,0,1,4,79
11,3,3,0,-494,0,1,4,79
12,37,3,1,451,0,1,4,79
13,8,4,1,423,0,1,4,79
14,29,4,0,-410,0,1,4,79
15,10,4,0,-421,0,1,4,79
17,17,4,1,492,0,1,4,79
18,8,1,1,456,0,1,4,79
19,44,2,1,437,0,1,4,79
20,56,1,0,-468,0,1,4,79
21,50,3,0,-435,0,1,4,79
22,78,2,1,406,0,1,4,79
24,61,2,0,-466,0,1,4,79
25,13,2,1,449,0,1,4,79
27,19,3,0,-461,0,1,4,79
28,55,3,1,484,0,1,4,79
29,98,0,0,-443,0,1,4,79
30,79,3,1,448,0,1,4,79
32,15,3,1,472,0,1,4,79
33,85,2,0,-438,0,1,4,79
34,46,2,0,-496,0,1,4,79
35,18,2,0,-443,0,1,4,79
36,39,2,0,-442,0,1,4,79
37,88,4,1,462,0,1,4,79
38,49,3,0,-464,0,1,4,79
40,18,2,1,423,0,1,4,79
41,52,2,0,-433,0,1,4,79
42,71,3,1,451,0,1,4,79
43,1,6,1,479,0,1,4,79
44,35,3,0,-441,0,1,4,79
46,47,3,0,-431,0,1,4,79
47,40,3,1,422,0,1,4,79
48,13,2,0,-428,0,1,4,79
1,1,0,1,419,1,1,4,79
2,58,6,0,-421,1,1,4,79
3,99,0,1,499,1,1,4,79
4,38,6,1,421,1,1,4,79
5,66,6,0,-497,1,1,4,79
7,63,6,0,-470,1,1,4,79
8,55,6,1,413,1,1,4,79
9,23,6,0,-403,1,1,4,79
11,77,6,0,-442,1,1,4,79
12,92,6,0,-418,1,1,4,79
13,93,6,0,-474,1,1,4,79
14,31,6,0,-447,1,1,4,79
15,22,6,1,490,1,1,4,79
17,2,0,0,-467,1,1,4,79
18,80,6,0,-500,1,1,4,79
19,24,6,1,431,1,1,4,79
20,92,6,1,494,1,1,4,79
21,66,6,0,-419,1,1,4,79
22,40,6,1,414,1,1,4,79
24,24,6,0,-479,1,1,4,79
25,48,6,0,-415,1,1,4,79
27,64,6,1,412,1,1,4,79
28,97,6,0,-471,1,1,4,79
29,41,6,1,420,1,1,4,79
30,69,6,1,416,1,1,4,79
32,79,5,0,-463,1,1,4,79
33,66,6,0,-490,1,1,4,79
34,55,6,0,-434,1,1,4,79
35,24,1,0,-432,1,1,4,79
36,88,4,1,401,1,1,4,79
37,95,6,1,452,1,1,4,79
38,68,6,1,410,1,1,4,79
40,22,4,1,441,1,1,4,79
41,72,6,1,481,1,1,4,79
42,33,6,1,458,1,1,4,79
43,63,6,1,444,1,1,4,79
44,23,6,1,443,1,1,4,79
46,62,5,0,-488,1,1,4,79
47,43,5,1,415,1,1,4,79
48,59,6,0,-456,1,1,4,79
1,48,4,1,401,0,1,4,80
2,49,5,0,-480,0,1,4,80
3,56,2,0,-426,0,1,4,80
4,67,5,0,-465,0,1,4,80
5,65,1,1,487,0,1,4,80
7,12,0,1,457,0,1,4,80
8,15,0,0,-484,0,1,4,80
9,39,1,1,439,0,1,4,80
11,58,1,1,454,0,1,4,80
12,49,5,0,-466,0,1,4,80
13,14,6,0,-476,0,1,4,80
14,59,1,1,477,0,1,4,80
15,27,0,0,-475,0,1,4,80
17,12,5,1,421,0,1,4,80
18,67,0,0,-403,0,1,4,80
19,70,1,0,-453,0,1,4,80
20,35,3,1,462,0,1,4,80
21,21,0,0,-477,0,1,4,80
22,77,0,0,-475,0,1,4,80
24,71,4,1,465,0,1,4,80
25,40,0,0,-484,0,1,4,80
27,49,3,1,477,0,1,4,80
28,46,0,0,-430,0,1,4,80
29,26,5,1,419,0,1,4,80
30,76,0,0,-415,0,1,4,80
32,28,5,1,426,0,1,4,80
33,81,0,1,444,0,1,4,80
34,22,5,1,450,0,1,4,80
35,67,1,1,472,0,1,4,80
36,88,0,0,-479,0,1,4,80
37,71,0,0,-438,0,1,4,80
38,12,3,1,428,0,1,4,80
40,20,5,1,413,0,1,4,80
41,99,0,1,480,0,1,4,80
42,22,0,0,-468,0,1,4,80
43,5,6,1,449,0,1,4,80
44,96,0,1,404,0,1,4,80
46,1,0,0,-480,0,1,4,80
47,72,3,0,-443,0,1,4,80
48,29,5,1,436,0,1,4,80
1,26,2,0,-429,1,1,4,80
2,80,5,1,405,1,1,4,80
3,4,5,0,-456,1,1,4,80
4,7,2,0,-437,1,1,4,80
5,41,5,1,415,1,1,4,80
7,89,5,1,420,1,1,4,80
8,49,5,1,433,1,1,4,80
9,37,2,0,-461,1,1,4,80
11,67,4,1,469,1,1,4,80
12,17,5,1,473,1,1,4,80
13,13,5,1,428,1,1,4,80
14,73,5,0,-491,1,1,4,80
15,23,3,1,426,1,1,4,80
17,61,5,0,-478,1,1,4,80
18,87,4,1,414,1,1,4,80
19,94,6,0,-469,1,1,4,80
20,48,5,1,424,1,1,4,80
21,60,3,1,455,1,1,4,80
22,25,5,1,432,1,1,4,80
24,28,5,0,-438,1,1,4,80
25,75,6,1,488,1,1,4,80
27,70,4,0,-425,1,1,4,80
28,72,6,0,-467,1,1,4,80
29,97,6,0,-478,1,1,4,80
30,93,5,1,468,1,1,4,80
32,55,5,1,499,1,1,4,80
33,51,3,1,440,1,1,4,80
34,86,4,0,-477,1,1,4,80
35,45,5,0,-443,1,1,4,80
36,89,6,0,-403,1,1,4,80
37,84,5,0,-416,1,1,4,80
38,55,5,0,-480,1,1,4,80
40,57,5,0,-420,1,1,4,80
41,41,6,0,-426,1,1,4,80
42,29,4,1,453,1,1,4,80
43,35,5,0,-405,1,1,4,80
44,73,6,0,-420,1,1,4,80
46,89,4,0,-413,1,1,4,80
47,46,5,1,445,1,1,4,80
48,36,5,1,450,1,1,4,80
1,78,3,0,-453,0,1,4,81
2,59,0,0,-441,0,1,4,81
3,1,5,0,-493,0,1,4,81
4,40,4,1,497,0,1,4,81
5,52,4,1,468,0,1,4,81
7,28,4,1,494,0,1,4,81
8,66,4,1,492,0,1,4,81
9,99,6,0,-464,0,1,4,81
11,62,4,1,434,0,1,4,81
12,85,4,0,-454,0,1,4,81
13,52,4,0,-422,0,1,4,81
14,11,1,0,-400,0,1,4,81
15,2,6,1,480,0,1,4,81
17,43,4,0,-462,0,1,4,81
18,13,6,1,489,0,1,4,81
19,47,0,0,-495,0,1,4,81
20,26,6,1,457,0,1,4,81
21,38,6,1,462,0,1,4,81
22,44,6,1,446,0,1,4,81
24,73,0,0,-443,0,1,4,81
25,87,6,1,435,0,1,4,81
27,27,0,0,-492,0,1,4,81
28,9,6,1,495,0,1,4,81
29,7,6,1,464,0,1,4,81
30,72,6,1,441,0,1,4,81
32,16,0,0,-470,0,1,4,81
33,77,0,0,-444,0,1,4,81
34,16,0,0,-418,0,1,4,81
35,61,6,1,461,0,1,4,81
36,19,6,1,414,0,1,4,81
37,56,0,0,-496,0,1,4,81
38,11,6,1,476,0,1,4,81
40,50,6,1,444,0,1,4,81
41,77,6,1,500,0,1,4,81
42,34,6,1,477,0,1,4,81
43,78,0,0,-482,0,1,4,81
44,18,0,0,-480,0,1,4,81
46,11,0,0,-492,0,1,4,81
47,29,0,0,-400,0,1,4,81
48,24,6,1,426,0,1,4,81
1,97,6,1,486,1,1,4,81
2,69,0,0,-451,1,1,4,81
3,48,0,0,-477,1,1,4,81
4,27,6,1,419,1,1,4,81
5,59,6,1,496,1,1,4,81
7,1,0,0,-494,1,1,4,81
8,52,6,1,473,1,1,4,81
9,96,6,1,439,1,1,4,81
11,82,6,1,480,1,1,4,81
12,63,6,1,459,1,1,4,81
13,21,0,0,-462,1,1,4,81
14,67,6,1,430,1,1,4,81
15,81,0,0,-461,1,1,4,81
17,18,6,1,401,1,1,4,81
18,48,6,1,410,1,1,4,81
19,4,0,0,-437,1,1,4,81
20,62,0,0,-460,1,1,4,81
21,41,5,0,-443,1,1,4,81
22,15,6,1,406,1,1,4,81
24,41,6,1,452,1,1,4,81
25,96,6,1,466,1,1,4,81
27,88,5,1,410,1,1,4,81
28,69,6,1,426,1,1,4,81
29,11,6,1,438,1,1,4,81
30,12,5,0,-427,1,1,4,81
32,48,6,1,473,1,1,4,81
33,10,6,1,413,1,1,4,81
34,45,5,0,-415,1,1,4,81
35,4,4,0,-462,1,1,4,81
36,49,4,0,-434,1,1,4,81
37,62,4,0,-468,1,1,4,81
38,32,4,0,-496,1,1,4,81
40,12,6,1,413,1,1,4,81
41,43,6,1,460,1,1,4,81
42,53,4,0,-436,1,1,4,81
43,5,6,1,441,1,1,4,81
44,10,5,0,-469,1,1,4,81
46,23,4,0,-433,1,1,4,81
47,64,4,0,-484,1,1,4,81
48,82,0,0,-451,1,1,4,81
1,27,0,0,-435,0,1,4,82
2,70,0,0,-494,0,1,4,82
3,95,0,1,460,0,1,4,82
4,17,0,1,427,0,1,4,82
5,13,0,0,-428,0,1,4,82
7,77,0,1,430,0,1,4,82
8,17,0,1,470,0,1,4,82
9,66,0,1,419,0,1,4,82
11,27,0,1,417,0,1,4,82
12,21,0,0,-494,0,1,4,82
13,47,0,1,495,0,1,4,82
14,48,0,1,444,0,1,4,82
15,22,0,0,-458,0,1,4,82
17,52,0,1,466,0,1,4,82
18,3,0,0,-495,0,1,4,82
19,40,0,0,-477,0,1,4,82
20,8,0,1,451,0,1,4,82
21,55,0,1,437,0,1,4,82
22,72,0,1,434,0,1,4,82
24,54,0,0,-491,0,1,4,82
25,5,0,1,460,0,1,4,82
27,83,0,0,-412,0,1,4,82
28,32,0,0,-435,0,1,4,82
29,25,0,0,-464,0,1,4,82
30,31,0,1,484,0,1,4,82
32,36,0,1,491,0,1,4,82
33,70,0,1,459,0,1,4,82
34,32,0,1,468,0,1,4,82
35,19,0,0,-486,0,1,4,82
36,82,0,0,-415,0,1,4,82
37,44,0,1,426,0,1,4,82
38,71,0,1,481,0,1,4,82
40,61,0,1,474,0,1,4,82
41,28,0,1,450,0,1,4,82
42,13,0,1,466,0,1,4,82
43,99,0,1,419,0,1,4,82
44,62,0,0,-441,0,1,4,82
46,55,0,0,-446,0,1,4,82
47,10,0,1,470,0,1,4,82
48,57,0,1,417,0,1,4,82
1,26,6,1,500,1,1,4,82
2,3,6,0,-420,1,1,4,82
3,49,0,0,-470,1,1,4,82
4,86,6,0,-434,1,1,4,82
5,71,6,1,492,1,1,4,82
7,40,6,0,-407,1,1,4,82
8,9,6,1,407,1,1,4,82
9,28,6,1,438,1,1,4,82
11,21,6,0,-433,1,1,4,82
12,43,6,0,-423,1,1,4,82
13,87,6,0,-490,1,1,4,82
14,81,6,1,418,1,1,4,82
15,27,6,1,417,1,1,4,82
17,52,6,1,455,1,1,4,82
18,70,6,0,-467,1,1,4,82
19,65,6,1,474,1,1,4,82
20,99,6,0,-436,1,1,4,82
21,62,6,1,464,1,1,4,82
22,94,6,0,-442,1,1,4,82
24,20,6,0,-410,1,1,4,82
25,95,6,1,457,1,1,4,82
27,29,6,0,-494,1,1,4,82
28,28,6,1,415,1,1,4,82
29,3,6,0,-475,1,1,4,82
30,35,6,0,-473,1,1,4,82
32,83,6,1,465,1,1,4,82
33,39,6,0,-408,1,1,4,82
34,43,6,1,465,1,1,4,82
35,56,6,1,435,1,1,4,82
36,56,6,0,-422,1,1,4,82
37,29,6,0,-416,1,1,4,82
38,89,6,0,-500,1,1,4,82
40,42,6,0,-457,1,1,4,82
41,40,6,1,472,1,1,4,82
42,51,6,0,-428,1,1,4,82
43,31,6,0,-450,1,1,4,82
44,37,6,0,-479,1,1,4,82
46,30,6,0,-404,1,1,4,82
47,42,6,1,452,1,1,4,82
48,90,6,1,469,1,1,4,82
1,12,0,0,-475,0,1,3,83
2,16,0,0,-478,0,1,3,83
3,13,6,1,416,0,1,3,83
4,2,6,1,403,0,1,3,83
5,90,1,1,406,0,1,3,83
7,4,0,0,-406,0,1,3,83
8,69,2,1,411,0,1,3,83
9,20,6,1,459,0,1,3,83
11,22,6,1,494,0,1,3,83
12,17,6,1,446,0,1,3,83
13,35,4,1,451,0,1,3,83
14,52,1,0,-448,0,1,3,83
15,33,5,1,460,0,1,3,83
17,87,2,1,402,0,1,3,83
18,99,2,1,498,0,1,3,83
19,44,4,1,476,0,1,3,83
20,68,2,1,424,0,1,3,83
21,30,0,0,-487,0,1,3,83
22,2,0,0,-434,0,1,3,83
24,26,0,0,-462,0,1,3,83
25,4,0,0,-467,0,1,3,83
27,81,3,1,461,0,1,3,83
28,27,0,0,-457,0,1,3,83
29,66,4,1,446,0,1,3,83
30,71,3,1,453,0,1,3,83
32,49,4,1,402,0,1,3,83
33,65,3,1,465,0,1,3,83
34,64,3,1,401,0,1,3,83
35,25,6,1,483,0,1,3,83
36,17,0,0,-483,0,1,3,83
37,64,1,0,-410,0,1,3,83
38,10,0,0,-410,0,1,3,83
40,31,6,1,483,0,1,3,83
41,72,2,0,-418,0,1,3,83
42,10,6,1,434,0,1,3,83
43,8,6,1,456,0,1,3,83
44,51,0,0,-494,0,1,3,83
46,19,6,1,443,0,1,3,83
47,60,0,0,-485,0,1,3,83
48,45,0,0,-458,0,1,3,83
1,98,3,1,431,1,1,4,83
2,88,1,0,-477,1,1,4,83
3,40,0,0,-424,1,1,4,83
4,85,1,0,-497,1,1,4,83
5,7,6,1,405,1,1,4,83
7,22,6,1,440,1,1,4,83
8,29,6,1,432,1,1,4,83
9,51,5,1,479,1,1,4,83
11,85,4,1,445,1,1,4,83
12,75,4,1,418,1,1,4,83
13,5,6,1,424,1,1,4,83
14,86,3,1,483,1,1,4,83
15,77,4,1,495,1,1,4,83
17,94,1,0,-448,1,1,4,83
18,47,4,1,465,1,1,4,83
19,46,6,1,480,1,1,4,83
20,2,0,0,-475,1,1,4,83
21,61,5,1,484,1,1,4,83
22,47,0,0,-442,1,1,4,83
24,5,6,1,488,1,1,4,83
25,30,6,1,481,1,1,4,83
27,47,1,0,-434,1,1,4,83
28,12,0,0,-400,1,1,4,83
29,50,1,0,-484,1,1,4,83
30,19,0,0,-454,1,1,4,83
32,7,0,0,-415,1,1,4,83
33,10,6,1,401,1,1,4,83
34,62,6,1,488,1,1,4,83
35,95,6,0,-475,1,1,4,83
36,7,6,1,441,1,1,4,83
